query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
09923,09923,87家港股公司回购 小米集团-W回购1.02亿港元,1.050 4705.02 01980 天鸽互动 38.30 22.60 0.590 0.590 69.02 01541 宜明昂科-B 6.38 22.04 3.590 3.390 636.53 01516 融创服务 25.00 21.47 0.860 0.850 5133.64 09923,2026-07-20 09:33:00,证券时报网,http://finance.eastmoney.com/a/202607203812159352.html
09923,09923,四度递表折戟，富友支付赴港上市还有几重门槛要迈？,从支付机构上市情况看，据界面新闻不完全统计，目前，移卡（09923.HK）、连连数字（02598.HK）等支付机构已登陆港交所，拉卡拉（300773.SZ）已登陆A股，并于去年10月提交了港股上市申请。,2026-07-22 18:45:40,界面新闻,http://finance.eastmoney.com/a/202607223817738928.html
09923,09923,106家港股公司回购 腾讯控股回购5.01亿港元,9.360 408.43 01541 宜明昂科-B 9.34 34.21 3.740 3.600 487.68 01995 永升服务 20.00 32.59 1.640 1.620 2601.61 06622 兆科眼科-B 12.65 30.89 2.442 2.439 417.33 09923,2026-06-29 08:58:00,证券时报网,http://finance.eastmoney.com/a/202606293785695121.html
09923,09923,88家港股公司回购 古茗回购6.93亿港元,0.900 6867.91 01458 周黑鸭 31.75 38.99 1.260 1.210 5774.93 01681 康臣药业 3.00 37.89 12.630 12.630 3155.10 01995 永升服务 20.00 33.51 1.690 1.670 2536.43 09923,2026-06-25 09:14:00,证券时报网,http://finance.eastmoney.com/a/202606253782293170.html
09923,09923,88家港股公司回购 腾讯控股回购5.01亿港元,0.780 4635.51 01945 清科控股 13.72 22.89 1.700 1.630 708.50 01358 普华和顺 20.00 22.80 1.140 1.140 4476.66 03650 KEEP 10.00 21.86 2.200 2.170 3779.05 09923,2026-06-24 09:09:00,证券时报网,http://finance.eastmoney.com/a/202606243780576813.html
09923,09923,6月18日港股回购一览,2.510 428.49 02561 维昇药业-B 0.73 14.26 20.100 19.410 341.58 02566 九源基因 1.96 11.39 5.720 5.580 4024.44 00366 陆氏集团(越南) 10.00 8.20 0.820 0.820 59.10 09923,2026-06-22 08:58:00,证券时报网,http://finance.eastmoney.com/a/202606223777178358.html
09923,09923,75家港股公司出手回购（6月12日）,732.78 01516 融创服务 100.00 86.98 0.880 0.850 4165.31 02373 美丽田园医疗健康 4.75 86.28 18.360 17.620 3387.97 02100 百奥家庭互动 135.00 61.73 0.465 0.445 158.04 09923,2026-06-15 09:22:00,证券时报网,http://finance.eastmoney.com/a/202606153770875083.html
09923,09923,79家港股公司出手回购（5月28日）,1153.15 02652 长风药业 6.45 129.28 20.360 19.400 2933.83 03330 灵宝黄金 7.84 124.03 16.100 15.700 5703.43 02509 荃信生物-B 7.00 115.66 16.600 16.210 2450.97 09923,2026-05-29 09:25:00,证券时报网,http://finance.eastmoney.com/a/202605293753741752.html
09923,09923,5月27日港股回购一览,4879.33 03650 KEEP 50.00 129.44 2.690 2.550 3089.33 00336 华宝国际 30.00 109.75 3.660 3.650 956.24 02866 中远海发 100.00 99.99 1.000 1.000 7126.46 09923,2026-05-28 08:47:00,证券时报网,http://finance.eastmoney.com/a/202605283751985226.html
09923,09923,5月26日港股回购一览,2.490 2959.89 02598 连连数字 22.15 117.07 5.440 5.210 9121.13 01873 维亚生物 70.85 97.88 1.390 1.370 2187.97 02866 中远海发 94.70 96.21 1.016 1.010 6900.47 09923,2026-05-27 09:24:00,证券时报网,http://finance.eastmoney.com/a/202605273750568725.html
