query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
06616,06616,管理层密集增持释放价值信号 环球新材国际平台化转型驱动估值体系重构,7月2日，据港交所权益披露，环球新材国际（06616.HK）董事局主席兼行政总裁苏尔田再度进场增持47.1万股普通股，叠加4月至6月多轮增持操作，区间累计增持566.7万股，最新持股比例升至36.43%，管理层以自有资金持续加码，传递了其对公司内在价值的清晰判断与长期信心。,2026-07-07 08:28:37,深圳商报·读创,http://finance.eastmoney.com/a/202607073795861873.html
06616,06616,环球新材国际：在印度设立分支办事处,"南财智讯6月16日电，环球新材国际（06616.HK）发布自愿公告，宣布其附属公司SurfaceSolutionsSdn.Bhd.于2026年6月1日在印度正式设立并注册分支办事处，作为集团在印度的主要经营据点，主要营业地址为孟买K.RahejaPlatinum,Andheri(E",2026-06-16 21:18:00,南方财经网,http://finance.eastmoney.com/a/202606163773343352.html
06616,06616,环球新材国际06616.HK)午后跌超6%,5月12日，环球新材国际06616.HK)午后跌超6%，截至发稿，跌5.49%，报8.09港元，成交额802.29万港元。,2026-05-12 14:01:30,每日经济新闻,http://finance.eastmoney.com/a/202605123734367743.html
06616,06616,环球新材国际：附属公司合成云母粉研制项目通过科技成果评价,6月11日，环球新材国际（06616）发布公告，公司的附属公司鸿尊科技、七色珠光材料、七色珠光云母共同完成的“持妆型化妆品级合成云母粉的研制”项目通过了中科合创（北京）科技成果评价中心的科技成果评价，获授《科学技术成果评价证书》，认定项目整体技术达到国内领先、国际先进水平。,2026-06-11 18:03:00,财中社,http://finance.eastmoney.com/a/202606113768426295.html
06616,06616,港股评级汇总：招商证券首予智谱强烈推荐评级,国投证券：首予环球新材国际买入评级目标价 10.35 港元 国投证券就环球新材国际 06616.HK) 发布研报称，作为全球珠光颜料龙头，通过并购 CQV 和 Susonity 实现多品牌协同。七色二期产能释放带动量价齐升，交叉销售与供应链协同效应将逐步释放业绩弹性。,2026-06-16 15:10:00,财联社,http://finance.eastmoney.com/a/202606163772994381.html
06616,06616,环球新材国际：2025年净亏损3.06亿元,南财智讯4月28日电，环球新材国际（06616.HK）公告，截至2025年12月31日止年度，公司总收益为29.17亿元人民币，同比增长76.9%；年内溢利为-3.06亿元人民币。,2026-04-28 17:15:00,南方财经网,http://finance.eastmoney.com/a/202604283722368818.html
06616,06616,环球新材国际：2025年亏损3.81亿元,中证智能财讯环球新材国际（06616）4月28日披露2025年度报告。,2026-04-28 20:16:01,中国证券报·中证网,http://finance.eastmoney.com/a/202604283722714478.html
06616,06616,环球新材国际荣获第十三届全球并购峰会金哨奖 跨国整合打造行业范本,会上，环球新材国际（06616.HK）凭借收购德国默克集团表面解决方案业务（SUSONITY）的经典案例，从参选企业中脱颖而出，成功斩获本届“跨境并购大买手金哨奖”。此次获奖是对环球新材国际卓越的跨境并购整合能力与全球化战略布局的权威认可。,2026-04-27 12:30:13,深圳商报·读创,http://finance.eastmoney.com/a/202604273719916269.html
06616,06616,港股环球新材国际跌超5%,每经AI快讯，3月26日，环球新材国际06616.HK)跌超5%，截至发稿时报7.31港元，成交额690万港元。,2026-03-26 11:27:50,每日经济新闻,http://finance.eastmoney.com/a/202603263685249716.html
06616,06616,环球新材国际2025年营收29.2亿元 同比增长76.9%,环球新材国际（06616.HK）日前发布截至2025年12月31日的年度业绩公告。数据显示，2025年全年实现营收29.2亿元，同比增长76.9%，创下历史新高；实现毛利11.4亿元，同比增长30.5%；经调整EBITDA约为8.4亿元，同比增长37.7%。,2026-03-31 17:25:00,证券时报网,http://finance.eastmoney.com/a/202603313690516376.html
