query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
00816,00816,非银金融行业今日净流出资金46.67亿元,弘业期货 -4.60 1.81 -224.57 000958 电投产融 -0.69 0.56 -215.50 601878 浙商证券 -2.59 1.09 7.15 002961 瑞达期货 -2.51 1.47 13.08 002736 国信证券 -1.07 0.48 15.29 600816,2026-06-24 16:50:00,证券时报网,http://finance.eastmoney.com/a/202606243781460085.html
00816,00816,港股金茂服务涨超9%,每经AI快讯，3月24日，金茂服务00816.HK)涨超9%，截至发稿涨9.52%，报2.53港元，成交额225.47万港元。,2026-03-24 11:31:13,每日经济新闻,http://finance.eastmoney.com/a/202603243682240188.html
00816,00816,金茂服务：2025年净利润3.21亿元,南财智讯3月23日电，金茂服务（00816.HK）公告，截至2025年12月31日止年度，公司总收入为36.68亿元人民币，同比增长18.5%；年内利润为3.21亿元人民币；每股基本盈利为0.34元人民币。,2026-03-23 20:02:00,南方财经网,http://finance.eastmoney.com/a/202603233681126729.html
00816,00816,金茂服务：7月31日派发股息0.083港元/股,南财智讯3月23日电，金茂服务（00816.HK）公告，公司宣布截至2025年12月31日止年度之末期股息，每股派发0.083港元，股息派发日为2026年7月31日；除净日为2026年6月25日，记录日期为2026年7月2日。,2026-03-23 20:00:00,南方财经网,http://finance.eastmoney.com/a/202603233681126213.html
00816,00816,金茂服务：2025年归母净利润下降至3.1亿元，末期股息每股8.3港分,3月23日，金茂服务（00816）发布截至2025年12月31日止年度的业绩公告。公司总收入约为36.68亿元，同比增长18.5%；毛利约为7.2亿元，同比增长约0.3%；物业管理服务收入约为26.91亿元，同比增长23.0%；归母净利润为3.1亿元，同比下降18.8%。,2026-03-23 20:39:00,财中社,http://finance.eastmoney.com/a/202603233681172517.html
00816,00816,金茂服务：2025年净利润同比下降18.77% 拟每股派息0.083港元,中证智能财讯金茂服务（00816）3月23日披露2025年度报告。报告期内，公司实现营业收入36.68亿元，同比增长18.53%；归母净利润3.1亿元，同比下降18.77%；据报告显示，金茂服务基本每股收益为0.34元，平均净资产收益率为19.25%。,2026-03-24 17:53:38,中国证券报·中证网,http://finance.eastmoney.com/a/202603243682685184.html
00816,00816,金茂服务2025年增收不增利：收入36.68亿元同比增长18.5%，归母净利润下降18.8%,3月23日，金茂服务（00816.HK）发布2025年年度业绩公告。 数据显示，金茂服务全年实现总收入36.68亿元，同比增长18.5%，但归母净利润3.1亿元，同比下降18.8%，毛利仅微增0.3%至7.2亿元，呈现“增收不增利”的典型特征。,2026-03-24 17:07:00,澎湃新闻,http://finance.eastmoney.com/a/202603243682641583.html
00816,00816,中国金茂2025年业绩逆势增长 管理层称优质房企“机会大于挑战”,旗下金茂服务（00816.HK）在管面积同比增长5%，营业收入同比增长18.5%，其中核心物业管理收入同比增长23%。持有物业方面，商业运营收入同比增长9%，酒店EBITDA同比增长31%。杭州秦望水街、北外滩金茂中心等项目于去年开业，轻资产业务持续拓展。,2026-03-26 00:00:00,中国经营报,http://finance.eastmoney.com/a/202603263685444752.html
00816,00816,港股公告精选｜药明康德2025年净赚约192亿元 康师傅控股年度盈利同比增约两成,金茂服务00816.HK)：2025年总收入约36.68亿元，同比增长约18.5%；净利润3.1亿元，同比减少18.77%。 亿胜生物科技(01061.HK)：2025年取得营业额18.14亿港元，同比增加8.62%；净利润3.18亿港元，同比增加3.54%。,2026-03-23 20:24:00,财联社,http://finance.eastmoney.com/a/202603233681156764.html
00816,00816,中国金茂2025业绩观察：实现高质量增长，经营韧性进一步显现,品质服务领域，金茂服务（00816.HK）提升服务能力，在管规模与效益持续提升，经营基本盘不断夯实。,2026-03-24 20:41:57,证券时报网,http://finance.eastmoney.com/a/202603243682813975.html
