query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
09936,09936,稀美资源：拟收购使用权资产交易金额2.704亿元,南财智讯7月2日电，稀美资源（09936.HK）发布须予披露交易公告，宣布就建议租赁及建议收购选择权收购使用权资产事项更新进展。,2026-07-02 12:08:00,南方财经网,http://finance.eastmoney.com/a/202607023791666050.html
09936,09936,稀美资源拟先旧后新配售最多3410万股 净筹5.37亿港元,6月3日，稀美资源（09936）发布公告，公司、卖方及联席配售代理(即麦格理、中金公司及海通国际)订立配售及认购协议，据此，卖方已同意出售，而联席配售代理已有条件同意担任卖方的代理，以尽最大努力促使不少于六名承配人以每股销售股份16.10港元的购买价购买最多3410万股销售股份；及卖方已有条件同意认购,2026-06-03 09:46:00,财中社,http://finance.eastmoney.com/a/202606033758608387.html
09936,09936,稀美资源授出17万股奖励股份,稀美资源（09936）发布公告，董事会宣布于2026年3月27日，公司根据股份奖励计划向承授人授出合共17万股奖励股份，约占授出日期已发行股份总数的0.05%。此次授出奖励股份的代价为零，股份于授出日期的每股市价为13.84港元。,2026-03-27 18:36:00,财中社,http://finance.eastmoney.com/a/202603273687179727.html
09936,09936,稀美资源：2025年净利润同比增长38.2%,南财智讯3月26日电，稀美资源（09936.HK）公告，截至2025年12月31日止年度，公司总收益为22.42亿元人民币，同比增长23.0%；年内本公司拥有人应占溢利为1.72亿元人民币，同比增长38.2%；每股基本盈利为0.48元人民币。,2026-03-26 22:16:00,南方财经网,http://finance.eastmoney.com/a/202603263685982022.html
09936,09936,稀美资源：2025年净利润1.72亿元 同比增长38.17%,中证智能财讯稀美资源（09936）3月26日披露2025年度报告。报告期内，公司实现营业收入22.42亿元，同比增长23.04%；归母净利润1.72亿元，同比增长38.17%；据报告显示，稀美资源基本每股收益为0.48元，平均净资产收益率为13.39%。,2026-03-27 10:02:10,中国证券报·中证网,http://finance.eastmoney.com/a/202603273686712191.html
09936,09936,稀美资源：预计2025年归母净利润增至约1.63亿元至2亿元,3月16日，稀美资源（09936）发布公告，公司预计2025年归母净利润1.63亿元至2亿元，2024年同期则约为1.24亿元。 公告指出，公司预计归母净利润增加主要得益于钽铌金属及其产品销量的增加，导致整体销售规模和利润的提升。,2026-03-16 20:43:08,财中社,http://finance.eastmoney.com/a/202603163673340465.html
09936,09936,稀美资源启用全新公司标志 今日起生效,稀美资源（09936）发布公告，为进一步提升企业形象及品牌识别度，公司已采用一款全新公司标志，自2026年3月13日起生效。 新标志将印制于公司的相关公司文件，包括中期及年度报告、公告、通函、通告、股票及新闻稿，并将在公司官方网站展示。,2026-03-13 17:23:27,财中社,http://finance.eastmoney.com/a/202603133671585416.html
09936,09936,港股稀美资源盘中涨超9%,每经AI快讯，3月2日，稀美资源09936.HK)盘中涨超9%，高见17.3港元，再创历史新高。截至发稿，稀美资源涨5.17%，报16.28港元，成交额1461.24万港元。,2026-03-02 11:59:35,每日经济新闻,http://finance.eastmoney.com/a/202603023658325969.html
09936,09936,资源概念港股涨幅扩大 中国宏桥和赤峰黄金涨7%,截至发稿，钽铌生产企业稀美能源09936.HK)涨25%，智汇矿业(02546.HK)涨29.39%，中国宏桥(01378.HK)涨7%，中国铝业(02600.HK)涨3%；黄金概念股中，赤峰黄金(06693.HK)涨7%，山东黄金(01787.HK)涨5%。,2026-03-02 14:12:29,每日经济新闻,http://finance.eastmoney.com/a/202603023658409983.html
09936,09936,资源概念港股涨幅扩大 中国宏桥和赤峰黄金涨7%,截至发稿，钽铌生产企业稀美能源09936.HK)涨25%，智汇矿业(02546.HK)涨%，中国宏桥(01378.HK)涨7%，中国铝业(02600.HK)涨3%；黄金概念股中，赤峰黄金(06693.HK)涨7%，山东黄金(01787.HK)涨5%。,2026-03-02 14:07:02,南方财经网,http://finance.eastmoney.com/a/202603023658408320.html
