query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02657,02657,林清轩02657.HK)7月30日回购28.42万股，耗资1524.35万港元,证券时报·数据宝统计，林清轩在港交所公告显示，7月30日以每股47.300港元至53.700港元的价格回购28.42万股，回购金额达1524.35万港元。该股当日收盘价47.300港元，下跌9.04%，全天成交额1980.19万港元。 今年以来该股累计进行5次回购，合计回购189.92,2026-07-30 21:25:00,证券时报网,http://finance.eastmoney.com/a/202607303827009315.html
02657,02657,林清轩02657.HK)7月27日回购54.30万股，耗资2839.75万港元,证券时报·数据宝统计，林清轩在港交所公告显示，7月27日以每股49.140港元至52.800港元的价格回购54.30万股，回购金额达2839.75万港元。该股当日收盘价49.100港元，下跌1.80%，全天成交额4118.11万港元。 自7月24日以来公司已连续2日进行回购，合计回购,2026-07-27 21:11:00,证券时报网,http://finance.eastmoney.com/a/202607273822363517.html
02657,02657,林清轩02657.HK)7月24日回购56.53万股，耗资2961.04万港元,证券时报·数据宝统计，林清轩在港交所公告显示，7月24日以每股49.600港元至54.850港元的价格回购56.53万股，回购金额达2961.04万港元。该股当日收盘价50.000港元，下跌5.30%，全天成交额5471.88万港元。 今年以来该股累计进行3次回购，合计回购107.20,2026-07-27 10:03:00,证券时报网,http://finance.eastmoney.com/a/202607273821708935.html
02657,02657,林清轩02657.HK)7月9日回购38.91万股，耗资1638.82万港元,证券时报·数据宝统计，林清轩在港交所公告显示，7月9日以每股39.900港元至42.440港元的价格回购38.91万股，回购金额达1638.82万港元。该股当日收盘价42.020港元，下跌1.96%，全天成交额2662.21万港元。（数据宝） 林清轩回购明细 日期 回购股数（万股,2026-07-09 21:56:00,证券时报网,http://finance.eastmoney.com/a/202607093800370758.html
02657,02657,20家港股公司出手回购（7月30日）,（数据宝） 7月30日港股公司回购一览 代码 简称 回购股数（万股） 回购金额（万港元） 回购最高价（港元） 回购最低价（港元） 年内累计回购金额（万港元） 02657 林清轩 28.42 1524.35 53.700 47.300 9493.11 00151 中国旺旺 350.00,2026-07-31 09:08:00,证券时报网,http://finance.eastmoney.com/a/202607313827631595.html
02657,02657,港股公告精选｜中国能建上半年新签合同额超5100亿元 老铺黄金中期收入同比增超6成,2）回购动态 林清轩02657.HK)：斥资2839.75万港元回购54.3万股，回购价49.14-52.8港元。 领展房产基金(00823.HK)：斥资2738.53万港元回购70万个基金单位，回购价39-39.3港元。,2026-07-27 21:26:00,财联社,http://finance.eastmoney.com/a/202607273822370678.html
02657,02657,38家港股公司回购 林清轩回购2839.75万港元,（数据宝） 7月27日港股公司回购一览 代码 简称 回购股数（万股） 回购金额（万港元） 回购最高价（港元） 回购最低价（港元） 年内累计回购金额（万港元） 02657 林清轩 54.30 2839.75 52.800 49.140 7968.76 06936 顺丰控股 43.40,2026-07-28 09:43:00,证券时报网,http://finance.eastmoney.com/a/202607283823175942.html
02657,02657,59家港股公司出手回购（7月24日）,（数据宝） 7月24日港股公司回购一览  代码 简称 回购股数（万股） 回购金额（万港元） 回购最高价（港元） 回购最低价（港元） 年内累计回购金额（万港元） 01810 小米集团-W 186.38 4999.94 26.920 26.760 1131585.65 02657,2026-07-27 09:43:00,证券时报网,http://finance.eastmoney.com/a/202607273821688256.html
02657,02657,港股公告精选｜裕元集团上半年盈利或同比降逾5成 中国中冶前6月新签合同额超4100亿元,林清轩02657.HK)：斥资2961.04万港元回购56.53万股，回购价49.6-54.85港元。 均胜电子(00699.HK)：斥资约1340.94万港元回购105万股，回购价12.53-12.88港元。,2026-07-24 21:31:00,财联社,http://finance.eastmoney.com/a/202607243820760546.html
02657,02657,港股美妆板块涨幅居前,7月15日，美妆板块涨幅居前，截至发稿，林清轩02657.HK)涨8.05%，报47.8港元；巨子生物(02367.HK)涨5.5%，报28.38港元；上美股份(02145.HK)涨4.9%，报27.38港元；毛戈平(01318.HK)涨4.16%，报53.95港元。,2026-07-15 15:58:23,每日经济新闻,http://finance.eastmoney.com/a/202607153807448252.html
