query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
裕勤控股,裕勤控股,ST晨鸣：控股股东晨鸣控股有限公司3769.71万股被轮候冻结,南财智讯7月31日电，ST晨鸣公告，公司控股股东晨鸣控股有限公司所持部分股份被司法轮候冻结。本次轮候冻结股份数量为3769.71万股，占其所持股份比例4.60%，占公司总股本比例1.28%，轮候冻结执行人为山东省寿光市人民法院，委托日期为2026年7月28日，轮候期限36个月。,2026-07-31 20:20:00,南方财经网,http://finance.eastmoney.com/a/202607313828563411.html
裕勤控股,裕勤控股,彩虹股份：控股股东咸阳金融控股集团有限公司解除质押3000万股,7月31日，彩虹股份公告，公司于2026年7月31日接到控股股东咸阳金融控股集团有限公司函告，获悉其将原质押给重庆国际信托股份有限公司的3000.00万股流通股办理了证券质押登记解除手续。,2026-07-31 15:44:32,每日经济新闻,http://finance.eastmoney.com/a/202607313828288930.html
裕勤控股,裕勤控股,彩虹股份：控股股东咸阳金融控股集团有限公司解除质押3000.00万股,南财智讯7月31日电，彩虹股份公告，本公司于2026年7月31日接到控股股东咸阳金融控股集团有限公司函告，获悉其将原质押给重庆国际信托股份有限公司的3000.00万股流通股办理了证券质押登记解除手续。,2026-07-31 15:34:00,南方财经网,http://finance.eastmoney.com/a/202607313828283794.html
裕勤控股,裕勤控股,京投发展：控股子公司拟向控股股东申请借款不超156.56亿元,京投发展(600683.SH)公告称，公司控股子公司拟向控股股东京投公司申请借款，总额不超过156.56亿元，期限5年，利率不高于1年期LPR。,2026-07-31 19:24:59,财联社,http://finance.eastmoney.com/a/202607313828509342.html
裕勤控股,裕勤控股,广弘控股：公司及控股子公司无逾期对外担保,证券日报网讯 7月30日，广弘控股发布公告称，截至本公告披露日，公司及控股子公司无逾期对外担保，也无涉及诉讼的对外担保及因担保被判决败诉而应承担损失的情形。,2026-07-30 20:20:00,证券日报,http://finance.eastmoney.com/a/202607303826948555.html
裕勤控股,裕勤控股,香江控股：股票交易异常波动公告,证券日报网讯 7月31日，香江控股发布公告称，本公司股票交易连续两个交易日（2026年7月30日、7月31日）收盘价格涨幅偏离值累计超过20%，属于《上海证券交易所交易规则》规定的股票交易异常波动情形。,2026-07-31 21:28:00,证券日报,http://finance.eastmoney.com/a/202607313828635915.html
裕勤控股,裕勤控股,宏桥控股披露定增预案 拟投建风光项目,7月31日，山东宏桥铝业控股股份有限公司（以下简称“宏桥控股”或公司，证券代码：002379.SZ）发布公告，公司拟向特定对象发行股票募集资金总额约120亿元，主要用于投建风电、光伏、铝深加工等项目。,2026-07-31 21:02:00,证券时报网,http://finance.eastmoney.com/a/202607313828611110.html
裕勤控股,裕勤控股,欣龙控股：控股子公司被取消高新技术企业资格,南方财经7月30日电，欣龙控股(000955.SZ)公告，控股子公司湖南欣龙非织造材料有限公司被取消2022年至2024年度高新技术企业资格，可能涉及纳税调整，公司将积极与税务机关沟通处理。该事项对公司日常经营无实质影响。,2026-07-30 09:46:00,南方财经网,http://finance.eastmoney.com/a/202607303826168781.html
裕勤控股,裕勤控股,百傲化学：关于控股股东股份补充质押的公告,证券日报网讯 7月31日，百傲化学发布关于控股股东股份补充质押的公告称，控股股东大连通运投资有限公司持有公司股份211581520股，占公司总股本的29.96%。,2026-07-31 20:58:00,证券日报,http://finance.eastmoney.com/a/202607313828603197.html
裕勤控股,裕勤控股,通威股份：关于控股股东股份质押的公告,证券日报网讯 7月31日，通威股份发布公告称，公司控股股东通威集团有限公司向中国农业银行股份有限公司成都总府支行质押60000000股，占其所持股份的2.95%，占公司总股本的1.33%，质押起始日为2026年7月29日，质押融资用于维持自身生产经营需要。,2026-07-31 20:54:00,证券日报,http://finance.eastmoney.com/a/202607313828591428.html
