query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
06821,06821,凯莱英：拟向控股子公司增资10.5亿元暨关联交易,"南财智讯7月30日电，凯莱英（06821.HK）公告，公司拟以现金105,000万元向控股子公司上海凯莱英生物技术发展有限公司增资，认购其新增注册资本8,012.0482万元；交易各方包括关联方HAOHONG博士（公司董事长及实际控制人）及非关联方苏州高瓴祈睿医疗健康产业投资合伙企业",2026-07-30 22:12:00,南方财经网,http://finance.eastmoney.com/a/202607303827063422.html
06821,06821,港股医药股走低 昭衍新药跌近11%,截至发稿，昭衍新药(06127.HK)跌10.61%，凯莱英06821.HK)跌8.31%，康龙化成(03759.HK)跌7.21%。,2026-07-17 10:33:54,东方财富Choice数据,http://finance.eastmoney.com/a/202607173810336998.html
06821,06821,港股医药股延续涨势 昭衍新药涨超11%,截至发稿，昭衍新药(06127.HK)涨11.35%，康龙化成(03759.HK)涨6.19%，凯莱英06821.HK)涨5.88%。,2026-07-15 09:42:51,财联社,http://finance.eastmoney.com/a/202607153806872148.html
06821,06821,港股CRO概念股今日普涨,每经AI快讯，7月14日，CRO概念股今日普涨，截至发稿，凯莱英06821.HK)涨6.57%，报129.7港元；昭衍新药(06127.HK)涨6.5%，报21.96港元；康龙化成(03759.HK)涨6.04%，报23.54港元；药明康德(02359.HK)涨5.41%，报159.8,2026-07-14 15:06:22,每日经济新闻,http://finance.eastmoney.com/a/202607143805522074.html
06821,06821,中欧基金葛兰二季报出炉：君实生物首进持仓前十，科伦药业获大举增持,具体来看，该基金的前十大重仓股包括：药明康德、百利天恒、凯莱英A+H（002821.SZ、06821.HK）、海思科、康龙化成A+H、药明合联（02268.HK）、科伦博泰生物-B（06990.HK）、科伦药业（002422.SZ）、康方生物、药明生物（02269.HK）。,2026-07-21 20:26:00,澎湃新闻,http://finance.eastmoney.com/a/202607213815835332.html
06821,06821,“实验猴”降温引发医药股回调 昭衍新药H股跌超9%,截至发稿， 昭衍新药(06127.HK)跌9.53%，凯莱英06821.HK)跌8.62%，康龙化成(03759.HK)跌6.97%。 概念“击鼓传花” 非理性炒作风险加剧 市场分析指出，本轮“猴概念”行情中，资金的炒作逻辑存在本质不同。,2026-07-17 11:22:00,财联社,http://finance.eastmoney.com/a/202607173810514023.html
06821,06821,港股医药股走强 昭衍新药涨超8%,截至发稿，昭衍新药(06127.HK)涨8.45%，康龙化成(03759.HK)涨6.73%，凯莱英06821.HK)涨4.94%。,2026-07-10 10:30:04,财联社,http://finance.eastmoney.com/a/202607103801400860.html
06821,06821,创新药出海与政策提速双重共振 昭衍新药H股大涨近13%,截至发稿，昭衍新药(06127.HK)涨12.61%，凯莱英06821.HK)涨7.37%，药明康德(02359.HK)涨5.69%。 消息方面，国内创新药产业近期迎来多重全链条政策与产业利好，行业景气度回升信号明显。,2026-07-15 10:25:00,财联社,http://finance.eastmoney.com/a/202607153807124715.html
06821,06821,港股收盘 | 恒指科技指数V型反转 PCB概念股涨幅居前,内外需求共振行业向好昭衍新药涨近8% 截至收盘，昭衍新药(06127.HK)涨7.66%、康龙化成(03759.HK)涨6.31%，凯莱英06821.HK)涨4.85%。,2026-07-14 16:27:00,财联社,http://finance.eastmoney.com/a/202607143805637544.html
06821,06821,多重利好提振医药股 昭衍新药大涨超14%,截至发稿，昭衍新药(06127.HK)涨14.43%，康龙化成(03759.HK)涨11.47%，泰格医药(03347.HK)涨6.85%，凯莱英06821.HK)涨6.76%。 港股医药股此轮强劲反弹，核心驱动力来自于近期密集出台的行业利好政策。,2026-07-10 11:03:00,财联社,http://finance.eastmoney.com/a/202607103801484234.html
