query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02228,02228,晶泰控股预期上半年由盈转亏至少2.15亿元，研发费用大幅增五成,7月24日晚间，晶泰控股02228发布公告，预期本集团于截至2026年6月30日止6个月将取得归属于本公司权益持有人的净亏损约人民币2.15亿元至人民币2.75亿元；而截至2025年6月30日止6个月(去年同期)则取得归属于本公司权益持有人的净利润约人民币8280万元，即由盈转亏,2026-07-25 14:37:04,深圳商报·读创,http://finance.eastmoney.com/a/202607253821125818.html
02228,02228,新济医药、众安信科、普祺医药递表港交所；香港证监会优化杠杆及反向产品的监管框架丨港交所早参,NO.3晶泰控股预计上半年由盈转亏 7月24日，晶泰控股（HK02228）公告称，2026年上半年，预期集团将取得归属于公司权益持有人的净亏损约2.15亿元至2.75亿元，而去年同期则取得归属于公司权益持有人的净利润约8280万元，即由盈转亏。,2026-07-27 07:01:17,每日经济新闻,http://finance.eastmoney.com/a/202607273821316625.html
02228,02228,晶泰控股上半年预计亏损超2亿元 AI制药行业难逃盈亏震荡？,近期，港股AI for Science龙头企业晶泰控股（02228.HK）发布盈利预警，预计2026年上半年归母净亏损区间为2.15亿元至2.75亿元，相较2025年同期8280万元净利润出现由盈转亏，营收预计3.8亿元至4亿元，同比有所回落。,2026-07-28 07:00:00,21世纪经济报道,http://finance.eastmoney.com/a/202607283822543367.html
02228,02228,基因编辑致女童离世，校方发声；晶泰控股由盈转亏,财务信息 晶泰控股上半年预计亏损超2亿元 7月24日，港股AI for Science龙头企业晶泰控股02228.HK)发布盈利预警，预计2026年上半年归母净亏损区间为2.15亿元至2.75亿元，相较2025年同期8280万元净利润出现由盈转亏，营收预计3.8亿元至4亿元,2026-07-27 08:27:56,21世纪经济报道,http://finance.eastmoney.com/a/202607273821337298.html
02228,02228,多重逻辑重塑 中国医药产业迈入“战略相持”关键期,英矽智能（03696.HK）、晶泰控股（02228.HK）等AI原生制药企业率先实现技术突破。 “中国创新药的上市出海，是我们全方位科技能力发展的展现，包括从信息世界到物理世界的转化。”晶泰科技联合创始人马健在圆桌对话中分享说。,2026-07-24 09:11:14,财联社,http://finance.eastmoney.com/a/202607243819790021.html
02228,02228,晶泰控股上半年预计亏损超2亿元，AI制药行业难逃盈亏震荡？,7月24日，港股AI for Science龙头企业晶泰控股（02228.HK）发布盈利预警，预计2026年上半年归母净亏损区间为2.15亿元至2.75亿元，相较2025年同期8280万元净利润出现由盈转亏，营收预计3.8亿元至4亿元，同比有所回落。,2026-07-25 17:49:00,21世纪经济报道,http://finance.eastmoney.com/a/202607253821141442.html
02228,02228,港股评级汇总：中泰证券首次覆盖并给予阿里巴巴买入评级,"国海证券：首次覆盖晶泰控股增持评级 国海证券就晶泰控股 02228.HK) 发布研报称，公司构建""AI+ 机器人+MULTI-AGENT""研发范式，2025 年营收翻倍并扭亏为盈。已与多家知名药企达成战略合作，获高额首付款及里程碑付款。",2026-07-09 15:06:00,财联社,http://finance.eastmoney.com/a/202607093799978055.html
02228,02228,晶泰控股02228.HK)午后涨超9%,5月26日，晶泰控股02228.HK)最高涨超9%，截至发稿，涨6.67%，报8.48港元，成交额7.87亿港元。,2026-05-26 14:16:33,每日经济新闻,http://finance.eastmoney.com/a/202605263749556119.html
02228,02228,多家港股公司现身医保目录 恒生生物科技大涨6.66%,港股市场方面，截至6月29日收盘，荣昌生物（09995.HK）涨17.16%；康诺亚-B（02162.HK）涨13.66%；康方生物（09926.HK） 涨13.57%；晶泰控股（02228.HK） 涨超13%；诺诚健华（09969.HK）涨超11%；石药集团（01093.HK）涨超,2026-06-29 22:27:00,21世纪经济报道,http://finance.eastmoney.com/a/202606293787035498.html
02228,02228,港股收盘 | 恒生科技指数跌超3% 银行医药股逆势走强,景泰控股02228.HK)涨5.05%。 消息方面，国家药监局于6月22日发布2025年《中国新药注册临床试验进展年度报告》。报告显示，2025年我国药物临床试验登记总量首次突破5000项，达5215项，创下历史新高。 该报告涵盖新药临床试验和生物等效性试验两大类。,2026-06-23 16:34:00,财联社,http://finance.eastmoney.com/a/202606233779736921.html
