query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02621,02621,“生死线”上的惊险一跃：白鸽在线246亿市值背后的资本谜题,而在2025年，同行业的手回集团（02621）研发费用率为3.3%，众淼控股（01471）为3.5%，轻松健康（02661）则达到6%。,2026-07-16 09:26:00,财中社,http://finance.eastmoney.com/a/202607163808389168.html
02621,02621,手回集团非执行董事李思睿离世,7月2日，手回集团（02621）发布公告，非执行董事李思睿于2026年6月25日离世。,2026-07-03 09:05:00,财中社,http://finance.eastmoney.com/a/202607033792756830.html
02621,02621,知名保险平台母公司手回集团发布公告，非执行董事李思睿离世,7月2日，知名保险平台“小雨伞”母公司手回集团（02621.HK）发布公告称，非执行董事李思睿于2026年6月25日离世。公告表示，李思睿任职期间为集团作出巨大贡献。董事会对其离世表示深切哀悼，并向其家属致以诚挚慰问。,2026-07-03 15:30:00,南方都市报,http://finance.eastmoney.com/a/202607033793562397.html
02621,02621,手回集团痛失非执行董事，公司毛利率收窄，上市仅一年多市值蒸发近六成,7月2日，手回集团（02621.HK）公告称，非执行董事李思睿于6月25日离世。董事会沉痛宣布，李思睿自2024年1月9日起任非执行董事，于任职期间为本集团作出巨大贡献。董事会认为，李先生的离世不会对本集团营运产生重大影响。,2026-07-03 10:50:00,深圳商报·读创,http://finance.eastmoney.com/a/202607033793279798.html
02621,02621,政策利好叠加全球千亿并购潮 昭衍新药涨近9%,截至发稿，昭衍新药(06127.HK)涨8.77%，凯莱英02621.HK)涨7.46%，药明生物(02269.HK)涨7.14%。 消息方面，根据国家医保局最新公示，6月29日共有557个药品通过医保目录初审，54个药品通过商保创新药目录初审。,2026-06-29 11:17:00,财联社,http://finance.eastmoney.com/a/202606293786387195.html
02621,02621,营收攀升亏损扩大 “AI场景险”能否支撑白鸽在线200亿市值？,对比来看，截至7月1日收盘，对外宣称每年斥资3亿元“All in AI”的水滴公司（WDH.N）市值为4.2亿美元（约合33亿港元）；在港交所上市的手回集团（02621.HK）市值为7.6亿港元。 白鸽在线只是近几年扎堆谋求上市的保险科技公司之一。,2026-07-04 02:25:40,中国经营网,http://finance.eastmoney.com/a/202607043793950661.html
02621,02621,营收攀升亏损扩大 场景险分销商白鸽在线港股挂牌在即,对比来看，同为保险科技企业，年报数据显示，2025年，手回集团（02621.HK）整体综合毛利率为32.9%，其中，保险交易服务业务毛利率32.5%，保险技术服务毛利率65.6%；众淼控股（ 01471.HK）整体毛利率为36.6%。,2026-06-29 09:35:12,中国经营报,http://finance.eastmoney.com/a/202606293785717137.html
02621,02621,转让底价1元！人保寿险出清中美国际保险销售100%股权，保险中介行业分化加速,据红星资本局不完全统计，2024年以来，已有包括众淼控股（01471.HK）、手回集团（02621.HK）、轻松健康（02661.HK）等在内的多家保险中介或保险科技公司赴港上市。,2026-06-24 17:42:33,红星资本局,http://finance.eastmoney.com/a/202606243781528525.html
02621,02621,手回集团：7月15日将派发股息0.14港元/股,南财智讯5月15日电，手回集团（02621.HK）公告，公司董事会建议派付截至2025年12月31日止年度的末期股息，每股0.14港元（含税）。该股息尚需经2026年6月10日召开的股东周年大会批准。,2026-05-15 18:38:00,南方财经网,http://finance.eastmoney.com/a/202605153739080023.html
02621,02621,51家港股公司回购 斥资5.95亿港元,6.160 5.700 2482.54 02251 鹰瞳科技-B 0.71 8.07 11.600 11.100 279.00 02299 百宏实业 1.60 7.78 4.880 4.850 164.90 01945 清科控股 2.08 3.84 1.880 1.810 337.52 02621,2026-05-12 09:18:00,证券时报网,http://finance.eastmoney.com/a/202605123733972065.html
