query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02235,02235,微泰医疗-B：预计2026年上半年归母净利润超3600万元 同比扭亏为盈,7月30日，微泰医疗-B（02235）发布公告，2026年上半年，预计公司收入不低于4亿元，同比增长不低于约63%；预计公司归母净利润不低于3600万元，上年同期亏损200万元，实现扭亏为盈。,2026-07-30 17:19:00,财中社,http://finance.eastmoney.com/a/202607303826787930.html
02235,02235,64家港股公司回购 小米集团-W回购4999.83万港元,3.73 7.450 7.450 494.03 00418 方正控股 4.60 3.17 0.690 0.690 226.28 09960 康圣环球 3.15 3.10 1.000 0.960 92.58 01980 天鸽互动 3.70 2.26 0.610 0.610 71.87 02235,2026-07-22 08:54:00,证券时报网,http://finance.eastmoney.com/a/202607223816431961.html
02235,02235,71家港股公司出手回购（7月20日）,0.435 277.59 00418 方正控股 12.80 9.22 0.720 0.720 223.10 02373 美丽田园医疗健康 0.45 8.15 18.140 18.000 4760.00 09960 康圣环球 8.10 8.02 1.010 0.980 89.49 02235,2026-07-21 09:38:00,证券时报网,http://finance.eastmoney.com/a/202607213814389186.html
02235,02235,87家港股公司回购 小米集团-W回购1.02亿港元,1.140 2124.36 09857 柠萌影视 6.96 17.40 2.540 2.490 32.30 03650 KEEP 8.38 16.00 2.030 1.880 4169.28 00086 新鸿基公司 3.30 13.61 4.140 4.110 1739.53 02235,2026-07-20 09:33:00,证券时报网,http://finance.eastmoney.com/a/202607203812159352.html
02235,02235,61家港股公司出手回购（7月16日）,0.960 74.53 02251 鹰瞳科技-B 0.40 4.15 10.520 10.290 1630.02 00623 中视金桥 2.00 3.78 1.890 1.890 2674.34 00314 思派健康 2.62 3.72 1.450 1.380 4472.76 02235,2026-07-17 09:11:00,证券时报网,http://finance.eastmoney.com/a/202607173809876387.html
02235,02235,7月15日港股回购一览,49.420 1064.59 00086 新鸿基公司 7.50 30.55 4.080 4.060 1607.59 02105 来凯医药-B 3.90 28.81 7.480 7.160 157.93 02566 九源基因 4.50 25.69 5.900 5.430 4762.12 02235,2026-07-16 09:08:00,证券时报网,http://finance.eastmoney.com/a/202607163808323712.html
02235,02235,84家港股公司回购 极兔速递-W回购3916.37万港元,6.21 0.570 0.570 41.72 09960 康圣环球 6.10 5.72 0.950 0.930 60.18 03638 亨利加集团 0.50 3.80 7.600 7.600 478.96 00418 方正控股 4.00 2.76 0.690 0.690 206.31 02235,2026-07-15 09:07:00,证券时报网,http://finance.eastmoney.com/a/202607153806676355.html
02235,02235,86家港股公司回购 极兔速递-W回购3918.11万港元,0.920 680.94 01516 融创服务 20.00 16.28 0.820 0.800 5083.58 02416 易点云 4.50 13.84 3.090 3.010 8176.39 02566 九源基因 1.78 10.88 6.340 6.060 4722.08 02235,2026-07-14 09:04:00,证券时报网,http://finance.eastmoney.com/a/202607143804719145.html
02235,02235,7月10日港股回购一览,1.260 6115.96 03309 希玛医疗 17.00 15.87 0.940 0.930 267.38 00623 中视金桥 8.00 14.64 1.830 1.830 2641.92 02408 遇见小面 3.80 13.43 3.550 3.500 7923.08 02235,2026-07-13 09:25:00,证券时报网,http://finance.eastmoney.com/a/202607133802801777.html
02235,02235,79家港股公司回购 斥资3.50亿港元,2.560 2.520 569.96 06667 美因基因 1.72 11.74 7.000 6.450 97.88 01358 普华和顺 9.90 10.79 1.090 1.090 4598.26 01458 周黑鸭 8.45 10.67 1.270 1.250 6072.11 02235,2026-07-09 09:24:00,证券时报网,http://finance.eastmoney.com/a/202607093799310859.html
