query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
06181,06181,港股恒生指数盘中转跌，此前一度涨近1%,7月28日，港股恒生指数盘中转跌，此前一度涨近1%，恒生科技指数涨幅快速收窄至0.1%，老铺黄金06181.HK)跌超20%，智谱(02513.HK)跌超18.5%，MiniMax(00100.HK)跌超11.3%，华虹宏力(01347.HK)跌近7%。,2026-07-28 10:49:38,每日经济新闻,http://finance.eastmoney.com/a/202607283823268689.html
06181,06181,业绩增速回落，老铺黄金预计上半年最高赚43.6亿元,7月27日，老铺黄金（06181.HK）披露上半年业绩预告，期内公司销售业绩预计为227亿元-233.5亿元，同比增长60%-65%；收入为198亿元-204.5亿元，同比增长60%-66%；非国际财务报告准则计量经调整净利润约43.1亿元-43.6亿元，同比增长83%-85%。,2026-07-27 19:15:49,时代周报,http://finance.eastmoney.com/a/202607273822262938.html
06181,06181,老铺黄金：上半年经调整净利预增83%-85%,7月27日，老铺黄金（06181）发布公告，预计2026年上半年实现销售业绩（含税收入）约227亿元至233.5亿元，较去年同期增长约60%至65%。 预计收入约198亿元至204.5亿元，较去年同期增长约60%至66%。,2026-07-27 16:48:00,财中社,http://finance.eastmoney.com/a/202607273822147876.html
06181,06181,老铺黄金公告上半年赚了40多亿元，股价竟暴跌创新低,21世纪经济报道记者高江虹 7月27日晚，老铺黄金（06181.HK）发布2026年上半年盈利预告，含税销售额预计为227亿元至233.5亿元，同比增长60%至65%，经调整净利润预计为43.1亿元至43.6亿元，同比增幅达83%至85%。,2026-07-28 15:36:00,21世纪经济报道,http://finance.eastmoney.com/a/202607283823519493.html
06181,06181,老铺黄金收盘重挫23.76％，单日市值蒸发166.5亿港元,7月28日，老铺黄金（06181.HK）盘中大幅下挫，截至收盘跌幅达23.76%，报302.2港元/股，创2025年1月以来新低。公司总市值单日蒸发约166.5亿港元（由700.62亿港元降至534.12亿港元）。成交额急剧放大至22.24亿港元，市场抛压显著。,2026-07-28 19:35:59,华夏时报网,http://finance.eastmoney.com/a/202607283823678094.html
06181,06181,港股评级汇总：中金公司维持老铺黄金跑赢行业评级,国金证券：维持老铺黄金买入评级 国金证券就老铺黄金 06181.HK) 发布研报称，Q2 受消费前置及金价下行影响阶段性承压，但下半年旺季来临需求有望回流。公司持续推进门店优化与新品迭代，品牌壁垒不断强化，稀缺高端属性凸显长期配置价值。,2026-07-28 15:19:00,财联社,http://finance.eastmoney.com/a/202607283823475276.html
06181,06181,净利大幅预增股价却暴跌！老铺黄金创一年半以来新低，机构评级现分歧,受次季业绩逊于市场预期等因素影响，7月28日，老铺黄金（06181.HK）放量大跌，截至发稿盘中一度下探至297港元/股，创近一年半以来股价新低。截至7月28日大跌前，老铺黄金股价已从2025年7月历史峰值累计下挫逾60%。 7月27日，老铺黄金（06181）发布业绩预告。,2026-07-28 15:35:35,深圳商报·读创,http://finance.eastmoney.com/a/202607283823488798.html
06181,06181,净利润预增超80%股价重挫逾20%，老铺黄金市值蒸发已超70%,7月27日晚，老铺黄金（06181）发布了一份业绩预增超过80%的公告。但是，公司股价并未受到积极影响，而是下挫超过20%。,2026-07-28 16:34:00,财中社,http://finance.eastmoney.com/a/202607283823536884.html
06181,06181,港股公告精选｜中国能建上半年新签合同额超5100亿元 老铺黄金中期收入同比增超6成,老铺黄金06181.HK)：预计上半年收入约198-204.5亿元，同比增长约60%至66%；经调整净利润43.1-43.6亿元，同比增长约83% 至85%。,2026-07-27 21:26:00,财联社,http://finance.eastmoney.com/a/202607273822370678.html
06181,06181,港股早报｜隔夜美股芯片股重挫SK海力士破发 中际旭创H股发售价定为980港元,老铺黄金06181：预计上半年收入约198-204.5亿元，同比增长约60%至66%；经调整净利润43.1-43.6亿元，同比增长约83%至85%。 石药集团(01093)：预计上半年净利润59.0-62.0亿元，上一年同期为25.5亿元。,2026-07-28 07:54:00,财联社,http://finance.eastmoney.com/a/202607283822755496.html
