query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
06660,06660,港股ADC龙头映恩生物冲刺科创板：现金流与在研产品面临大考，创新药企“回A”趋势隐现,2025年12月，百奥赛图（688796.SH / 02315.HK）登陆科创板，是近两年来首家完成H股回A的未盈利创新药企，今年4月，港股疫苗龙头艾美疫苗（06660.HK）发布公告，拟向北交所申请A股上市。此次回A股若顺利推进，艾美疫苗将成为港股回北交所上市第一股。,2026-06-15 18:14:38,蓝鲸财经,http://finance.eastmoney.com/a/202606153771680018.html
06660,06660,艾美疫苗：文洁辞任独董,5月18日，艾美疫苗（06660）发布公告，独立非执行董事文洁因工作安排变动辞任，同时董事会提名刘灵为执行董事，欧阳辉及邵伟才为独立非执行董事，待股东于2026年6月10日的股东周年大会上选举通过。,2026-05-19 09:09:00,财中社,http://finance.eastmoney.com/a/202605193741368474.html
06660,06660,汉坦病毒概念升温：万泰生物手握检测能力却深陷经营困境,根据《财联社》报道，东方生物（688298）、华大基因（300676）、万泰生物（603392）、艾美疫苗（06660）、达安基因（002030）等在内的多家企业，在汉坦病毒相关检测产品、疫苗产品或技术储备方面有所布局。,2026-05-11 13:37:00,财中社,http://finance.eastmoney.com/a/202605113732950664.html
06660,06660,艾美疫苗：2025年净亏损7.44亿元,南财智讯4月27日电，艾美疫苗（06660.HK）公告，截至2025年12月31日止年度，公司主营业务收入为人民币11.66亿元，同比下降9.3%；年内亏损为人民币7.44亿元。,2026-04-27 16:57:00,南方财经网,http://finance.eastmoney.com/a/202604273720208415.html
06660,06660,“台湾病例与邮轮事件无关联” A股“汉坦病毒”概念躁动背后有几分真实需求？,财联社记者采访获悉，包括东方生物（688298.SH）、万泰生物（603392.SH）、华大基因（300676.SZ）、艾美疫苗（06660.HK）、达安基因（002030.SZ）等在内的多家企业，均已拥有汉坦病毒相关检测产品、疫苗产品或技术储备。,2026-05-08 22:06:32,财联社,http://finance.eastmoney.com/a/202605083731842673.html
06660,06660,艾美疫苗：2025年亏损6.75亿元,中证智能财讯艾美疫苗（06660）4月27日披露2025年度报告。报告期内，公司实现营业收入11.66亿元，同比下降9.29%；归母净利润亏损6.75亿元，上年同期亏损2.77亿元；据报告显示，艾美疫苗基本每股收益为-0.55元，平均净资产收益率为-22.36%。,2026-04-27 17:59:35,中国证券报·中证网,http://finance.eastmoney.com/a/202604273720304772.html
06660,06660,港股艾美疫苗涨超5%,4月15日，艾美疫苗06660.HK)涨超5%，截至发稿涨5.17%，报3.05港元，成交额940.29万港元。,2026-04-15 15:00:29,每日经济新闻,http://finance.eastmoney.com/a/202604153705848354.html
06660,06660,29年出海或归零：天士力“小滴丸”前路难测,目前，天士力在二级市场仍持有多支证券，包括医疗数字化领域的脑动极光（06681.HK）、智云健康（09955.HK），疫苗板块的艾美疫苗（06660.HK），大麻制药厂商Avicanna（TSX:AVCN），以及医药电商领域的叮当健康（09886.HK）。,2026-03-16 18:25:13,财中社,http://finance.eastmoney.com/a/202603163673242677.html
06660,06660,全球首研！艾美疫苗无血清迭代狂犬疫苗通过注册现场检查,2月5日，艾美疫苗（06660）发布公告，全球首研的无血清迭代狂犬疫苗顺利通过注册现场检查。 公告指出，艾美疫苗的全资子公司艾美荣誉已完成无血清迭代狂犬疫苗的注册现场检查，并顺利通过药物临床试验现场检查及药品注册生产现场检查。,2026-02-05 20:30:37,财中社,http://finance.eastmoney.com/a/202602053643000350.html
06660,06660,2025年亏损超1.7亿元 金迪克“独苗困局”难解 扭亏之路仍需时日,该赛道已有多款产品获批上市，涉及辽宁成大（600739.SH）、成都康华（300841.SZ）、艾美疫苗（06660.HK）、长春卓谊、复星雅立峰等多家企业，即便金迪克相关产品最终顺利落地，也或难以快速形成差异化优势。,2026-02-13 07:45:59,科创板日报,http://finance.eastmoney.com/a/202602133649720690.html
