query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02015,02015,理想汽车-W02015.HK)6月29日回购216.35万股，耗资9999.65万港元,证券时报·数据宝统计，理想汽车-W在港交所公告显示，6月29日以每股45.940港元至46.520港元的价格回购216.35万股，回购金额达9999.65万港元。该股当日收盘价45.900港元，下跌0.82%，全天成交额7.80亿港元。 自6月24日以来公司已连续4日进行回购，,2026-06-29 22:14:00,证券时报网,http://finance.eastmoney.com/a/202606293787027629.html
02015,02015,港股汽车股走强 理想汽车涨超8%,7月29日，港股汽车股走强，截至发稿，理想汽车-W02015.HK)涨8.09%，广汽集团(02238.HK)涨5%，小鹏集团-W(09868.HK)涨3.51%。,2026-07-29 09:42:54,每日经济新闻,http://finance.eastmoney.com/a/202607293824594032.html
02015,02015,理想汽车-W02015.HK)6月25日回购2.00亿港元，已连续2日回购,证券时报·数据宝统计，理想汽车-W在港交所公告显示，6月25日以每股47.300港元至48.400港元的价格回购419.11万股，回购金额达2.00亿港元。该股当日收盘价47.400港元，下跌4.13%，全天成交额9.10亿港元。 自6月24日以来公司已连续2日进行回购，合计回购,2026-06-26 08:59:00,证券时报网,http://finance.eastmoney.com/a/202606263783833119.html
02015,02015,理想汽车-W02015.HK)6月24日回购446.85万股，耗资2.20亿港元,证券时报·数据宝统计，理想汽车-W在港交所公告显示，6月24日以每股48.600港元至49.800港元的价格回购446.85万股，回购金额达2.20亿港元。该股当日收盘价49.440港元，上涨2.32%，全天成交额7.18亿港元。 今年以来该股累计进行18次回购，合计回购2917.53,2026-06-25 09:17:00,证券时报网,http://finance.eastmoney.com/a/202606253782299967.html
02015,02015,理想汽车-W02015.HK)连续4日回购，累计斥资3.08亿港元,证券时报·数据宝统计，理想汽车-W在港交所公告显示，6月22日以每股49.820港元至50.750港元的价格回购99.09万股，回购金额达4996.25万港元。该股当日收盘价50.500港元，下跌2.88%，全天成交额8.10亿港元。 自6月16日以来公司已连续4日进行回购，合计回购,2026-06-22 22:42:00,证券时报网,http://finance.eastmoney.com/a/202606223778424933.html
02015,02015,i6复杂泊车成问题：理想汽车将协力攻关,7月29日上午，理想汽车（02015.HK）产品线负责人李昕旸公开发文回应，揭开事件真相：经与车主核实，事发时车位后方有电动自行车占位，系统多次尝试找角度避开障碍物，因而出现“折腾”式调整。,2026-07-29 18:46:00,财中社,http://finance.eastmoney.com/a/202607293825228243.html
02015,02015,港股收盘 | 科技指数领涨市场 存储及光通信股承压回调,国内多家车企造机器人理想汽车涨近10% 截至收盘，理想汽车-W02015.HK)涨9.90%，零跑汽车(09863.HK)涨9.50%，奇瑞汽车(09973.HK)涨8.43%。,2026-07-29 16:26:00,财联社,http://finance.eastmoney.com/a/202607293825124869.html
02015,02015,头部车企密集布局机器人 理想汽车大涨近12%领跑,截至发稿，理想汽车-W02015.HK)涨11.82%，广汽集团(02238.HK)涨7.73%，吉利汽车(00175.HK)涨7.22%，小鹏集团-W(09868.HK)涨5.43%，比亚迪股份(01211.HK)涨4.68%。,2026-07-29 10:29:00,财联社,http://finance.eastmoney.com/a/202607293824863731.html
02015,02015,港股强势收高 恒指涨近2%！汽车股全线大涨,其中，理想汽车-W（HK02015）涨近10%，零跑汽车涨超9%，奇瑞汽车涨超8%，吉利汽车涨超6%，小鹏集团、比亚迪股份涨超4%，蔚来涨超3%。此外，小米集团涨超8%。 消息面上，雷军今日发文回应“小米澎程为什么要做增程，现在进入是否太晚”，并用理想L6举例。,2026-07-29 17:56:18,每日经济新闻,http://finance.eastmoney.com/a/202607293825465971.html
02015,02015,理想汽车-W02015.HK)连续3日回购，累计回购476.33万股,证券时报·数据宝统计，理想汽车-W在港交所公告显示，6月18日以每股51.750港元至52.900港元的价格回购133.72万股，回购金额达6995.84万港元。该股当日收盘价52.000港元，下跌3.53%，全天成交额9.29亿港元。 自6月16日以来公司已连续3日进行回购，,2026-06-18 22:18:00,证券时报网,http://finance.eastmoney.com/a/202606183776483692.html
