query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02245,02245,央广财经·本周看点（7月24日-7月31日）,详情 个股方面，近期，力勤资源（02245.HK）深市主板IPO审核状态更新为“提交注册”，相关注册稿同步在深交所官网披露。梳理发现，受到印尼镍矿配额收紧以及新HPM公式修订影响，力勤资源主要原材料镍矿的采购均价暴涨。另外，力勤资源实控人A股IPO前离婚，也引起了市场的关注。,2026-07-31 17:57:45,央广财经,http://finance.eastmoney.com/a/202607313828443436.html
02245,02245,机会速递 | 中东地缘风险溢价抬升叠加去库持续性，铝业或维持高景气；GEV燃机订单规模再创新高，海外缺电主线有望延续,力勤资源02245：A股主板IPO已成功过会，上半年纯利预增五至七成 力勤资源已通过深交所主板上市委员会审议，成为全面注册制实施以来“H回A”镍业标杆企业。,2026-07-23 16:00:54,哈富证券,http://finance.eastmoney.com/a/202607233818909394.html
02245,02245,力勤资源IPO：镍矿采购价暴涨 实控人A股IPO前离婚,央广网北京7月24日消息近期，宁波力勤资源科技股份有限公司（下称“力勤资源”，02245.HK）深市主板IPO审核状态更新为“提交注册”，相关注册稿同步在深交所官网披露。,2026-07-24 19:10:45,央广财经,http://finance.eastmoney.com/a/202607243820631414.html
02245,02245,力勤资源：建议A股发行进展公告 招股书注册稿已刊载于深交所主板审核网站,南财智讯7月10日电，力勤资源（02245.HK）发布内幕消息公告，公司已就建议首次公开发行A股并在深圳证券交易所主板上市向深交所提交包括A股招股说明书（注册稿）在内的材料，该招股书注册稿已于2026年7月10日刊载于深交所主板股票发行上市审核网站。,2026-07-10 22:33:00,南方财经网,http://finance.eastmoney.com/a/202607103802179896.html
02245,02245,力勤资源：A股发行获深交所上市审核委员会批准,南财智讯7月7日电，力勤资源（02245.HK）发布内幕消息公告，公司建议首次公开发行A股并在深圳证券交易所主板上市事项，已于2026年7月7日经深圳证券交易所上市审核委员会2026年第四十次审议会议审议通过。,2026-07-07 22:41:00,南方财经网,http://finance.eastmoney.com/a/202607073797099424.html
02245,02245,力勤资源“H回A”IPO过会，实控人曾每股0.00001元向前妻转让1.247亿股,力勤资源早在2022年12月便已登陆港交所主板（股票代码：02245.HK），2025年初，公司正式启动A股上市辅导备案，同年底力勤资源正式向深交所提交A股IPO申请。,2026-07-10 19:22:30,红星资本局,http://finance.eastmoney.com/a/202607103802043644.html
02245,02245,力勤资源：拟发行A股并在深交所主板上市 招股书上会稿已提交并刊载,南财智讯6月30日电，力勤资源（02245.HK）发布内幕消息公告，公司已就建议首次公开发行A股并在深圳证券交易所主板上市事项，向深交所提交包括A股招股说明书（上会稿）在内的申请材料，该招股说明书（上会稿）已于2026年6月30日刊载于深交所主板股票发行上市审核网站。,2026-06-30 22:33:00,南方财经网,http://finance.eastmoney.com/a/202606303788703285.html
02245,02245,IPO新观察｜镍贸易龙头力勤资源过会，实控人申报A股前离婚引关注,力勤资源早在2022年12月便已登陆港交所主板（股票代码：02245.HK），发行价为每股15.8港元，募资约36.7亿港元。2025年初，公司正式启动A股上市辅导备案，同年底力勤资源正式向深交所提交A股IPO申请。,2026-07-08 08:36:59,新京报,http://finance.eastmoney.com/a/202607083797413338.html
02245,02245,力勤资源：预计2026年营业收入564.13亿元 净利润60.01亿元,力勤资源（02245.HK）发布内幕消息公告，公司就建议A股发行向深交所提交申请材料，A股招股说明书（申报稿）将于2026年6月26日刊载于深交所主板股票发行上市审核网站。,2026-06-26 08:28:00,南方财经网,http://finance.eastmoney.com/a/202606263783735594.html
02245,02245,港股收盘 | 三大指数周内重挫逾5% 新股科拓股份逆势翻倍上涨,力勤资源涨近6% 已向深交所提交上市材料 力勤资源02245.HK)涨5.79%，报收11.88港元。根据公告，该公司已就建议A股发行向深交所提交申请材料。,2026-06-26 16:39:00,财联社,http://finance.eastmoney.com/a/202606263784804988.html
