query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
03347,03347,多重利好提振医药股 昭衍新药大涨超14%,截至发稿，昭衍新药(06127.HK)涨14.43%，康龙化成(03759.HK)涨11.47%，泰格医药03347.HK)涨6.85%，凯莱英(06821.HK)涨6.76%。 港股医药股此轮强劲反弹，核心驱动力来自于近期密集出台的行业利好政策。,2026-07-10 11:03:00,财联社,http://finance.eastmoney.com/a/202607103801484234.html
03347,03347,泰格医药：2026年7月22日将派发股息0.14468港元/股,南财智讯6月30日电，泰格医药（03347.HK）公告，公司将于2026年7月22日派发截至2025年12月31日止年度的末期股息，每股派发0.14468港元（按每10股1.4468港元折算）。本次股息以港元派发，除净日为2026年6月18日，记录日期为2026年6月26日。,2026-06-30 20:12:00,南方财经网,http://finance.eastmoney.com/a/202606303788557788.html
03347,03347,港股收盘 | 科技指数全周累计涨超5% 阿里和联想领跑市场,政策组合拳提振医药股康龙化成涨近12% 截至收盘，康龙化成(03759.HK)涨11.77%，昭衍新药(06127.HK)涨11.46%，泰格医药03347.HK)涨6.45%。 港股医药股此轮强劲反弹，核心驱动力来自于近期密集出台的行业利好政策。,2026-07-10 16:47:00,财联社,http://finance.eastmoney.com/a/202607103801866260.html
03347,03347,港股医药外包概念股走强 凯莱英涨近9%,截至发稿，凯莱英(06821.HK)涨8.88%，金斯瑞生物科技(01548.HK)涨6.53%，泰格医药03347.HK)涨5.04%，昭衍新药(06127.HK)涨5.13%。,2026-06-24 09:48:50,财联社,http://finance.eastmoney.com/a/202606243780800725.html
03347,03347,港股医药外包概念股走强 凯莱英涨超9%,6月24日，港股医药外包概念股走强，截至发稿，凯莱英(06821.HK)涨超9%，金斯瑞生物科技(01548.HK)涨6.53%，泰格医药03347.HK)涨5.04%，昭衍新药(06127.HK)涨5.13%。,2026-06-24 09:50:29,每日经济新闻,http://finance.eastmoney.com/a/202606243780775996.html
03347,03347,政策红利叠加密集回购潮 康诺亚等个股涨超4%,截至发稿，北海康成-B(01228.HK)涨8.72%，康诺亚-B(02162.HK)涨4.03%，泰格医药03347.HK)涨3.89%，宜明昂科-B(01541.HK)涨3.37%。,2026-06-26 11:15:00,财联社,http://finance.eastmoney.com/a/202606263784511376.html
03347,03347,港股收盘 | 三大指数周内重挫逾5% 新股科拓股份逆势翻倍上涨,双重利好持续提振医药股泰格医药涨超3% 截至收盘，泰格医药03347.HK)涨3.35%，宜明昂科-B(01541.HK)涨2.53%，昭衍新药(06127.HK)涨2.37%。 消息方面，6月22日，国家药监局发布2025年《中国新药注册临床试验进展年度报告》。,2026-06-26 16:39:00,财联社,http://finance.eastmoney.com/a/202606263784804988.html
03347,03347,泰格医药已回购906万股 金额3.57亿元,6月12日，泰格医药（300347/03347）发布公告，公司已回购906万股，占总股本的1.0521%，回购成交价格区间为38.22元/股至39.96元/股，已支付回购资金总额为3.57亿元。 2026年一季度，泰格医药实现收入18.01亿元，归母净利润4904万元。,2026-06-12 17:02:00,财中社,http://finance.eastmoney.com/a/202606123769969187.html
03347,03347,“公司价值目前被严重低估”！中国生物制药拟不超20亿港元实施股份购买计划,5月以来，泰格医药（300347.SZ；03347.HK）、九洲药业（603456.SH）、步长制药（603858.SH）、百利天恒（688506.SH）等医药企业也纷纷发布了回购计划或进展。 红星新闻记者蒋紫雯,2026-06-15 14:33:32,红星资本局,http://finance.eastmoney.com/a/202606153771455081.html
03347,03347,泰格医药首次回购155万股 金额6007万元,6月10日，泰格医药（300347/03347）发布公告，公司首次回购155万股，占总股本的0.1801%，回购金额为6007万元，回购价格区间为38.22元/股至39.5元/股。 2026年一季度，泰格医药实现收入18.01亿元，归母净利润4904万元。,2026-06-10 17:25:00,财中社,http://finance.eastmoney.com/a/202606103766768539.html
