query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
09618,09618,奥动新能源第二次递表港交所；上海电气预计中期归母净利润同比增加约12%至22%丨港交所早参,NO.4 京东京喜小店今年上半年成交额同比增长30% 据《科创板日报》7月20日报道，京东集团-SW（HK09618）旗下京喜小店今年上半年订单量同比增长60%，成交额同比增长30%。,2026-07-21 07:01:11,每日经济新闻,http://finance.eastmoney.com/a/202607213813825792.html
09618,09618,港股评级汇总：摩根士丹利上调长飞光纤光缆评级至增持,华泰证券：维持京东集团-SW 买入评级目标价 152.09 港元 华泰证券就京东集团-SW09618.HK) 发布研报称，尽管带电品类受高基数及涨价影响收入承压，但高利润率日百及广告业务占比提升支撑零售利润释放韧性。,2026-07-15 15:15:00,财联社,http://finance.eastmoney.com/a/202607153807418197.html
09618,09618,刘强东All in具身智能，京东附身智能JoyInside年内接入设备或破千万台,2026年世界人工智能大会（WAIC 2026）上，京东（JD.NASDAQ；09618.HK）在一间“AI Home”样板间里，向外界展示了它对AI进入家庭的独特理解：当你说一句“我回来了”，茶吧机自动倒水，机器狗跑来互动，床垫根据身体状态调整角度。,2026-07-20 21:46:43,时代周报,http://finance.eastmoney.com/a/202607203813669488.html
09618,09618,从涨超5倍到“蒸发”近8成，上市半年“过山车”，AI出海龙头MiniMax创始人“出大招”,另外，京东（09618.HK）2022年年报中显示，刘强东也是“除了股权薪酬外，于2022年并无获发任何现金酬金”。不过，这两位都曾拿到了巨额的股权激励。,2026-07-14 17:44:40,理财周刊-财事汇,http://finance.eastmoney.com/a/202607143805722771.html
09618,09618,港股科网股走强 快手涨超6%,截至发稿，快手-W(01024.HK)涨6.24%，小米集团-W(01810.HK)涨1.68%，京东集团-SW09618.HK)涨1.17%。,2026-07-03 09:26:50,财联社,http://finance.eastmoney.com/a/202607033792838093.html
09618,09618,发布PPT样机：阶跃星辰IPO造势,但生态壁垒短时间内无法逾越：发布会公布的首批合作伙伴包含支付宝、美团（03690.HK）、百度（09888.HK）、京东（09618.HK）、滴滴等互联网大厂，看似覆盖全场景，却只是浅层合作。,2026-07-15 17:47:00,财中社,http://finance.eastmoney.com/a/202607153807671621.html
09618,09618,管理层也不好干了！大厂集体向中层“开刀”：腾讯去职级、京东砍层级、字节拒绝空转,前一天（7月7日），也有消息显示，京东（JD.NASDAQ；09618.HK）零售启动新一轮架构调整，核心动作是压缩管理层级。原C4、C5职级管理者身份被取消，相关人员直接挂靠至C3职级，员工请假、调休等日常审批流程也改由C3级直接负责。,2026-07-12 13:55:30,时代周报,http://finance.eastmoney.com/a/202607123802611596.html
09618,09618,美团大涨超6%领跑科网股 万亿大模型引爆市场,截至发稿，美团-W(03690.HK)涨6.13%，快手-W(01024.HK)涨5.14%，京东集团-SW09618.HK)涨4.79%，百度集团-SW(09888.HK)涨3.65%，阿里巴巴-W(09988.HK)涨3.12%，腾讯控股(00700.HK)涨2.61%。,2026-07-02 10:25:00,财联社,http://finance.eastmoney.com/a/202607023791591915.html
09618,09618,外卖平台“内卷式竞争”加速退场 美团、淘宝、京东外卖达成五项共识,财报数据显示，2025年，美团（03690.HK）经营利润由2024年的盈利368.45亿元转为亏损250.41亿元；京东集团（09618.HK）新业务板块的经营利润由2024年的-28.65亿元进一步下滑至-466.41亿元。 业绩上的压力，也进一步传导至二级市场。,2026-06-30 16:07:00,财联社,http://finance.eastmoney.com/a/202606303788327178.html
09618,09618,千亿解禁压顶：MINIMAX创3个多月新低，智谱市值跌破8000亿,6月26日以来，腾讯控股（00700.HK）、阿里巴巴（09988.HK）、美团（03690.HK）、京东集团（09618.HK）等个股连续回升多日，部分投资者觉得资金产生“跷跷板”效应，影响大模型个股。,2026-07-02 18:57:40,第一财经,http://finance.eastmoney.com/a/202607023792067544.html
