query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
01471,01471,众淼控股：与众安在线签署战略伙伴协议,众淼控股01471.HK)在港交所公告称，公司与众安在线达成战略合作，开放数字产业、机器人、新能源及大健康等前沿场景，依托众淼的智能风控与AI理赔能力，结合众安“保险+科技”全链路数字化能力，联合定制高适配互联网保险产品。,2026-07-29 18:06:33,财联社,http://finance.eastmoney.com/a/202607293825204582.html
01471,01471,众淼控股：预计上半年归母净利润超3550万元，同比增超40%,7月29日，众淼控股（01471）发布公告，公司预计2026年上半年收入超过1.71亿元，同比增长超50%；预计归母净利润超3550万元，同比增长超40%。,2026-07-29 18:25:00,财中社,http://finance.eastmoney.com/a/202607293825208018.html
01471,01471,众淼控股与众安在线订立战略合作协议 拟打造一体化智能保险平台,7月29日，众淼控股（01471）发布公告，公司与众安在线财产保险股份有限公司（06060）订立战略合作协议，双方拟建立长期战略合作关系，共同拓展保险市场、创新服务模式。,2026-07-29 18:07:00,财中社,http://finance.eastmoney.com/a/202607293825200471.html
01471,01471,众淼控股：与众安在线战略携手 构建AI驱动一体化智能保险平台,中证智能财讯众淼控股（01471）7月29日晚间公告，公司与众安在线财产保险股份有限公司订立战略合作协议，双方拟建立长期、稳定、全面的战略合作关系，共同拓展保险市场、创新服务模式。,2026-07-29 22:18:28,中国证券报·中证网,http://finance.eastmoney.com/a/202607293825417192.html
01471,01471,港股公告精选｜新东方上一财年净利润增长约3成 香港电讯中期营收近190亿港元,众淼控股01471.HK)：与众安在线(06060.HK)订立战略合作协议拟建立长期、稳定、全面的战略合作关系。 2）回购动态 中国旺旺(00151.HK)：斥资1052.99万港元回购301万股，回购价3.42-3.52港元。,2026-07-29 21:17:00,财联社,http://finance.eastmoney.com/a/202607293825360992.html
01471,01471,“生死线”上的惊险一跃：白鸽在线246亿市值背后的资本谜题,而在2025年，同行业的手回集团（02621）研发费用率为3.3%，众淼控股（01471）为3.5%，轻松健康（02661）则达到6%。,2026-07-16 09:26:00,财中社,http://finance.eastmoney.com/a/202607163808389168.html
01471,01471,营收攀升亏损扩大 “AI场景险”能否支撑白鸽在线200亿市值？,对比来看，同为保险科技企业，年报数据显示，2025年手回集团整体综合毛利率为32.9%，其中，保险交易服务毛利率32.5%，保险技术服务毛利率65.6%；众淼控股（ 01471.HK）整体毛利率为36.6%。,2026-07-04 02:25:40,中国经营网,http://finance.eastmoney.com/a/202607043793950661.html
01471,01471,营收攀升亏损扩大 场景险分销商白鸽在线港股挂牌在即,对比来看，同为保险科技企业，年报数据显示，2025年，手回集团（02621.HK）整体综合毛利率为32.9%，其中，保险交易服务业务毛利率32.5%，保险技术服务毛利率65.6%；众淼控股（ 01471.HK）整体毛利率为36.6%。,2026-06-29 09:35:12,中国经营报,http://finance.eastmoney.com/a/202606293785717137.html
01471,01471,转让底价1元！人保寿险出清中美国际保险销售100%股权，保险中介行业分化加速,据红星资本局不完全统计，2024年以来，已有包括众淼控股（01471.HK）、手回集团（02621.HK）、轻松健康（02661.HK）等在内的多家保险中介或保险科技公司赴港上市。,2026-06-24 17:42:33,红星资本局,http://finance.eastmoney.com/a/202606243781528525.html
01471,01471,港股公告精选｜中国神华3月煤炭销量同比增约6% 协合新能源一座海外数据中心获并网许可,众淼控股01471.HK)：与应急管理大学及北京汇智达成关于联合研发智能消防巡检机器人系统的战略合作。 中国安储能源(02399.HK)：与深圳远信签订日本储能项目合作备忘录初期涵盖6个项目加速国际业务拓展。,2026-04-16 20:26:00,财联社,http://finance.eastmoney.com/a/202604163707710641.html
