query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
09879,09879,米高集团09879.HK)将于10月9日派发末期股息每股0.083元,6月25日，米高集团09879.HK)发布公告，将于2026年10月9日派发截至2026年3月31日止年度的末期股息每股0.083元。,2026-06-25 20:19:16,每日经济新闻,http://finance.eastmoney.com/a/202606253783283314.html
09879,09879,米高集团：2026年10月9日将派发股息0.083元/股,南财智讯7月24日电，米高集团（09879.HK）公告，公司董事会建议宣派截至2026年3月31日止财政年度的末期股息，每股人民币0.083元（含税），须经股东周年大会批准。该股息将以港元派发，按除息日（2026年9月8日）中国人民银行公布的人民币兑港元中间价折算。,2026-07-24 16:41:00,南方财经网,http://finance.eastmoney.com/a/202607243820494149.html
09879,09879,米高集团：2026财年净利润同比增长11.3%,南财智讯6月25日电，米高集团（09879.HK）公告，截至2026年3月31日止财年，公司总收入为人民币61.75亿元，同比增长24.4%；年内溢利为人民币3.78亿元，同比增长11.3%；每股基本盈利为人民币0.41元。,2026-06-25 20:16:00,南方财经网,http://finance.eastmoney.com/a/202606253783283481.html
09879,09879,米高集团2026财年溢利3.78亿元同比增11.3% 每股派息0.083元,6月25日，米高集团（09879）发布截至2026年3月31日止年度的年度业绩公告。2026财年的总收入约为61.75亿元，较2025财年的约49.66亿元同比上升约24.4%。 年内溢利约为3.78亿元，较2025财年的约3.4亿元同比上升约11.3%。,2026-06-25 20:26:00,财中社,http://finance.eastmoney.com/a/202606253783289020.html
09879,09879,米高集团：2025-2026年度净利润3.73亿元 同比增长21.47%,中证智能财讯米高集团（09879）6月25日披露2025-2026年年度报告。,2026-06-26 08:59:41,中国证券报·中证网,http://finance.eastmoney.com/a/202606263783822519.html
