query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02546,02546,智汇矿业：预计上半年纯利不低于9600万元,7月31日，智汇矿业（02546）发布公告，2026年上半年，公司将录得不少于9600万元的纯利，相比上年同期约2600万元纯利显著增加。 公司此次利润增长的主要原因包括有色金属精矿的总产销量增加，以及锌、铜和银的精矿售价急剧上升。,2026-07-31 16:42:00,财中社,http://finance.eastmoney.com/a/202607313828353793.html
02546,02546,智汇矿业：完成H股全流通,智汇矿业（02546）发布公告，宣布完成H股全流通，3.66亿股内资股于2026年7月22日成功转换为H股。转换后的H股将于2026年7月23日上午九时正开始在联交所上市。 完成H股全流通后，公司H股总数为4.88亿股，占公司已发行股份总数的100.00%。,2026-07-22 18:16:00,财中社,http://finance.eastmoney.com/a/202607223817412557.html
02546,02546,智汇矿业：完成H股全流通 转换内资股3.66亿股,南财智讯7月22日电，智汇矿业（02546.HK）发布内幕消息公告，董事会宣布365853659股内资股转换为H股已于2026年7月22日完成，转换后的H股将于2026年7月23日上午九时正起在联交所上市。,2026-07-22 18:06:00,南方财经网,http://finance.eastmoney.com/a/202607223817410075.html
02546,02546,智汇矿业：获联交所批准3.66亿股H股上市及买卖,南财智讯6月29日电，智汇矿业（02546.HK）发布内幕消息公告，公司已获香港联合交易所授出日期为2026年6月29日的上市批准，同意其H股全流通申请涉及的365853659股H股上市及买卖；该等股份即为拟由境内非上市股份转换的H股，合计3.66亿股。,2026-06-29 17:03:00,南方财经网,http://finance.eastmoney.com/a/202606293786720766.html
02546,02546,智汇矿业：H股全流通获证监会备案通知书,6月25日，智汇矿业（02546）发布公告，中国证监会已就公司的H股全流通申请发出备案通知书。根据公告内容，备案通知书的发出标志着H股全流通的备案已完成。若H股全流通未能在备案通知书发出日期起12个月内完成，公司将需向中国证监会提交更新备案。,2026-06-25 16:55:00,财中社,http://finance.eastmoney.com/a/202606253783123870.html
02546,02546,智汇矿业：中国证监会就H股全流通申请发出备案通知书,南财智讯6月25日电，智汇矿业（02546.HK）发布内幕消息公告，公司收到中国证监会就H股全流通申请发出的备案通知书，相关备案已完成。根据通知书，H股全流通须在备案通知发出日期起12个月内完成；若届时未完成且公司拟继续推进，需向中国证监会提交更新备案。,2026-06-25 16:50:00,南方财经网,http://finance.eastmoney.com/a/202606253783114353.html
02546,02546,智汇矿业：H股将纳入富时全球股票指数系列,6月9日，智汇矿业（02546）发布公告，宣布其H股将于2026年6月19日收市后纳入富时全球股票指数系列的微型股和全球总盘指数。,2026-06-09 17:45:00,财中社,http://finance.eastmoney.com/a/202606093765224562.html
02546,02546,智汇矿业：6月26日将派发股息0.117港元/股,南财智讯5月29日电，智汇矿业（02546.HK）公告，公司宣派截至2025年12月31日止年度的末期股息，每股派息0.102元人民币（折合0.117港元）。本次股息除净日为2026年6月2日，记录日期为2026年6月9日，股息派发日为2026年6月26日。,2026-05-29 18:24:00,南方财经网,http://finance.eastmoney.com/a/202605293754581221.html
02546,02546,智汇矿业获批启动H股全流通 H股占比将达100%,5月15日，智汇矿业（02546）发布公告，公司三名股东计划将合计3.66亿股境内非上市股份转换为H股，中国证监会已接纳公司H股全流通的申请。 完成前，非上市股份为3.66亿股，占总股份的75.00%；H股为1.22亿股，占25.00%。,2026-05-17 16:01:00,财中社,http://finance.eastmoney.com/a/202605173739727542.html
02546,02546,智汇矿业：2025年净利润1.50亿元,南财智讯4月28日电，智汇矿业（02546.HK）公告，截至2025年12月31日止年度，公司年内溢利为1.50亿元人民币。,2026-04-28 16:56:00,南方财经网,http://finance.eastmoney.com/a/202604283722322565.html
