query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
優博控股,優博控股,博瑞医药：控股子公司获噻托溴铵吸入喷雾剂药品注册证书,博瑞医药(688166.SH)公告称，公司控股子公司艾特美(苏州)医药科技有限公司收到国家药监局签发的“噻托溴铵吸入喷雾剂”《药品注册证书》，该药品适用于慢性阻塞性肺疾病的维持治疗，为国内首家仿制药获批上市。,2026-07-31 15:42:53,财联社,http://finance.eastmoney.com/a/202607313828284716.html
優博控股,優博控股,博瑞医药(688166.SH)：控股子公司获批国内首家噻托溴铵吸入喷雾剂仿制药,2026年7月31日，博瑞医药(688166.SH)公告称，控股子公司艾特美（苏州）医药获国家药监局批准噻托溴铵吸入喷雾剂注册（每瓶60喷，每喷递送噻托溴铵2.5μg，化学药品4类），生产企业为博瑞制药（苏州）有限公司，批准文号有效期至2031年7月27日。,2026-07-31 16:57:48,界面新闻,http://finance.eastmoney.com/a/202607313828367574.html
優博控股,優博控股,港股亚博科技控股涨超15%,7月27日，亚博科技控股(08729.HK)再涨超15%，截至发稿，涨15.49%，报0.82港元，成交额1138.52万港元。,2026-07-27 10:22:29,每日经济新闻,http://finance.eastmoney.com/a/202607273821834123.html
優博控股,優博控股,博瑞传播：控股子公司生学教育总经理被留置,7月27日晚，博瑞传播发布公告称，公司近日收到控股子公司四川生学教育科技有限公司（以下简称“生学教育”）的通知，生学教育总经理、董事陈长志被相关监察机关立案调查并实施留置。 博瑞传播表示，陈长志除担任控股子公司生学教育总经理、董事职务外，不担任公司其他任何职务。,2026-07-27 21:42:42,中国证券报·中证金牛座,http://finance.eastmoney.com/a/202607273822391939.html
優博控股,優博控股,博瑞传播控股子公司生学教育总经理陈长志被留置,博瑞传播表示，陈长志除担任控股子公司生学教育总经理、董事职务外，不担任公司其它任何职务。目前，公司已指定相关人员主持生学教育的经营管理工作，并对业务开展进行了妥善安排，该事项不会对公司正常经营造成影响。,2026-07-27 19:53:06,北京商报,http://finance.eastmoney.com/a/202607273822300448.html
優博控股,優博控股,博瑞传播：控股子公司总经理陈长志被留置调查,博瑞传播(600880.SH)公告称，公司控股子公司四川生学教育科技有限公司总经理、董事陈长志被相关监察机关立案调查并实施留置。陈长志不担任公司其他职务，公司已指定人员负责生学教育经营管理，该事项不会对公司正常经营造成影响。,2026-07-27 19:03:09,财联社,http://finance.eastmoney.com/a/202607273822259996.html
優博控股,優博控股,博瑞传播：控股子公司生学教育总经理、董事陈长志被留置,人民财讯7月27日电，博瑞传播(600880)7月27日公告，控股子公司四川生学教育科技有限公司（简称“生学教育”）总经理、董事陈长志被相关监察机关立案调查并实施留置。,2026-07-27 19:20:00,证券时报网,http://finance.eastmoney.com/a/202607273822274519.html
優博控股,優博控股,泓淋电力(301439.SZ)：控股股东明博线缆上调增持金额至5000万-1亿元,控股股东承诺在增持计划实施期间及完成后6个月内不减持所持公司股份。公司提示增持计划存在因证券市场变化或资金未能及时到位等风险。,2026-07-28 16:07:00,界面新闻,http://finance.eastmoney.com/a/202607283823507392.html
優博控股,優博控股,创新医疗：控股子公司博灵脑机研发的赛博灵科AM5尚未实现收入,公司控股子公司博灵脑机研发的“上肢主被动运动康复训练系统”（即赛博灵科AM5）已于2026年6月26日取得了浙江省药品监督管理局的注册批准，获得医疗器械注册证，目前尚未实现收入。,2026-07-27 17:12:27,每日经济新闻,http://finance.eastmoney.com/a/202607273822177911.html
優博控股,優博控股,创新医疗：控股子公司博灵脑机研发产品赛博灵科AM5尚未实现收入,人民财讯7月27日电，创新医疗(002173)7月27日发布股票交易异常波动公告称，公司控股子公司博灵脑机研发的“上肢主被动运动康复训练系统”（即赛博灵科AM5）已于2026年6月26日取得浙江省药监局的注册批准，获得医疗器械注册证，目前尚未实现收入。,2026-07-27 17:13:00,证券时报网,http://finance.eastmoney.com/a/202607273822178178.html
