query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
09880,09880,优必选在盐城成立智能机器人公司,企查查股权穿透显示，该公司由优必选（09880.HK）全资持股。,2026-07-24 10:03:00,证券时报网,http://finance.eastmoney.com/a/202607243820081974.html
09880,09880,优必选在常州成立科技新公司,企查查股权穿透显示，该公司由优必选（09880.HK）全资持股。,2026-07-23 14:53:00,证券时报网,http://finance.eastmoney.com/a/202607233818862454.html
09880,09880,优必选完成H股全流通,7月16日，优必选（09880）发布公告，本公司完成了H股全流通，共计545万股内资股已成功转化为H股，并将于2026年7月17日上午9时正开始在联交所上市。 转化及上市完成前后公司的股本结构变化如下：,2026-07-17 08:59:00,财中社,http://finance.eastmoney.com/a/202607173809834281.html
09880,09880,优必选：完成545.39万股内资股H股全流通转换,南财智讯7月16日电，优必选（09880.HK）发布内幕消息公告，公司合计545.39万股内资股已于2026年7月16日完成转换，经转换H股将于2026年7月17日上午九时正开始于联交所上市。,2026-07-16 22:03:00,南方财经网,http://finance.eastmoney.com/a/202607163809361534.html
09880,09880,工业机器人双雄的转型探索,对比之下，港股“人形机器人第一股”优必选（09880.HK）2025年全尺寸人形机器人收入8.21亿元、销量1079台。 真正的压力来自即将登场的新玩家。3月20日，宇树科技科创板IPO申请获上交所受理，拟募资42.02亿元，预计年内挂牌。,2026-07-24 16:17:00,21世纪经济报道,http://finance.eastmoney.com/a/202607243820469478.html
09880,09880,沐曦股份黄向军：和优必选合作开发具身智能芯片与商业策略有关,今年6月下旬，沐曦股份与“人形机器人第一股”优必选（09880.HK）正式签订战略合作协议，合资成立曦选创智科技（无锡）有限公司（以下简称“曦选创智”），聚焦具身智能端侧芯片及整体解决方案研发与量产。,2026-07-17 22:38:33,中国经营报,http://finance.eastmoney.com/a/202607173811366324.html
09880,09880,优必选：获联交所批准545.39万股H股上市,南财智讯7月10日电，优必选（09880.HK）发布内幕消息公告，公司已获香港联合交易所授出上市批准，同意5453931股H股（即545.39万股）上市及买卖。该等股份由4名股东持有的内资股转换而来，占公司总股本约1.08%。,2026-07-10 22:06:11,南方财经网,http://finance.eastmoney.com/a/202607103802164678.html
09880,09880,优必选：545万股内资股全流通备案完成,7月3日，优必选（09880）发布公告，公司已就合计545万股公司内资股实施全流通向中国证监会完成备案。公司将向联交所申请批准这些H股于联交所主板上市及买卖。,2026-07-03 20:31:00,财中社,http://finance.eastmoney.com/a/202607033793786391.html
09880,09880,优必选等在烟台成立新公司 注册资本3200万,股东信息显示，该公司由烟台深蓝人才发展集团有限公司、优必选（09880.HK）共同持股。,2026-07-03 13:58:33,界面新闻,http://finance.eastmoney.com/a/202607033793456091.html
09880,09880,港股机器人概念交投热度回升 产业催化密集引发部分资金关注,此外，优必选09880.HK)、越疆(02432.HK)等头部公司虽然走跌，但前一日均拉涨超10%，资金面仍保持热度。 消息面上， 证监会同意宇树科技首次公开发行股票并在科创板上市的注册申请，使得机器人概念再获提振。,2026-07-06 15:03:00,财联社,http://finance.eastmoney.com/a/202607063795101139.html
