query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02655,02655,港股果下科技涨超8%,7月21日，果下科技02655.HK)盘中涨超8%，截至发稿涨6.74%，报16.94港元。,2026-07-21 14:39:17,每日经济新闻,http://finance.eastmoney.com/a/202607213815459238.html
02655,02655,果下科技与Rocmore签署战略合作协议 拓展欧洲市场,7月8日，果下科技（02655）发布公告，宣布于2026年6月底与Rocmore Energy AB签订了一项框架合作协议。 该协议旨在建立长期战略合作，将公司的储能解决方案与Rocmore的北欧项目相结合，共同服务北欧及更广泛的欧洲市场。,2026-07-08 08:57:00,财中社,http://finance.eastmoney.com/a/202607083797482752.html
02655,02655,上能电气、果下科技等成立生态科技新公司,企查查股权穿透显示，该公司由果下科技（02655.HK）、上能电气(300827)等共同持股。,2026-06-23 09:50:00,证券时报网,http://finance.eastmoney.com/a/202606233779142421.html
02655,02655,果下科技：基石投资者自愿延长禁售期18个月,南财智讯6月12日电，果下科技（02655.HK）发布自愿公告，公司基石投资者惠开香港经济发展有限公司自愿承诺，自2026年6月16日起18个月内不处置其持有的269.90万股H股，占已发行H股约0.68%，占公司总股本（不含库存股）约0.52%。,2026-06-12 23:02:00,南方财经网,http://finance.eastmoney.com/a/202606123770224326.html
02655,02655,港股通连续净买入股名单,6.68 12 28.440 1.94 00941 中国移动 9.28 2 84.400 0.60 00981 中芯国际 9.77 1 68.250 6.14 01347 华虹半导体 2.76 1 114.600 6.01 06166 剑桥科技 1.39 1 133.100 4.89 02655,2026-04-27 21:14:00,证券时报网,http://finance.eastmoney.com/a/202604273720682055.html
02655,02655,港股通（深）净卖出89.74亿港元,53505.99 -1.21 06166 剑桥科技 港股通(沪) 156128.66 18189.65 4.89 02800 盈富基金 港股通(沪) 132590.74 -83725.63 -0.08 06869 长飞光纤光缆 港股通(深) 132123.00 -19060.31 7.17 02655,2026-04-27 21:12:00,证券时报网,http://finance.eastmoney.com/a/202604273720684471.html
02655,02655,南向资金今日成交活跃股名单（4月27日）,00941 中国移动 116669.70 92808.45 0.60 00883 中国海洋石油 255674.34 66791.23 1.94 01347 华虹半导体 374634.61 27576.15 6.01 06166 剑桥科技 221925.56 13858.13 4.89 02655,2026-04-27 21:13:00,证券时报网,http://finance.eastmoney.com/a/202604273720687130.html
02655,02655,2只股近一个月首次上榜港股通成交活跃榜,11.10 -8.56 6 23.020 -2.70 00941 中国移动 11.26 5.46 5 83.900 -0.12 01347 华虹半导体 55.70 -1.37 3 108.100 15.18 02228 晶泰控股 5.16 -0.45 1 8.320 -7.45 02655,2026-04-24 22:22:00,证券时报网,http://finance.eastmoney.com/a/202604243718566279.html
02655,02655,四个交易日暴跌46%，AI储能明星果下科技股价闪崩,港股 AI 储能明星股果下科技（02655.HK）近期遭遇惨烈杀跌，自 4 月 16日触及 68.5 港元高点后，连续四日大幅下挫，至4月21日收盘跌至36.74港元，累计跌幅达46%，市场对其 “AI + 储能” 高成长叙事的信心急剧崩塌。,2026-04-21 17:09:17,深圳商报·读创,http://finance.eastmoney.com/a/202604213712393213.html
02655,02655,4月24日港股通净买入34.60亿港元,0.87 00700 腾讯控股 港股通(深) 194878.00 -17289.90 -0.36 09988 阿里巴巴-W 港股通(深) 177042.00 -30091.24 1.07 06869 长飞光纤光缆 港股通(沪) 167992.09 29839.45 -5.41 02655,2026-04-24 22:22:00,证券时报网,http://finance.eastmoney.com/a/202604243718561839.html
