query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02510,02510,德翔海运02510.HK)：陈劭翔获委任为董事会主席、提名委员会主席及首席执行官,5月21日，德翔海运02510.HK)发布公告，陈德胜先生已辞任本公司执行董事、董事会主席、提名委员会主席及本公司首席执行官，自2026年6月1日起生效，作为本集团继任计划的一部分。董事会已建议陈先生担任本公司高级顾问，而彼已同意继续以顾问身份就重大事项提供咨询意见。,2026-05-21 17:43:12,每日经济新闻,http://finance.eastmoney.com/a/202605213745330488.html
02510,02510,德翔海运：将派发股息0.1美元/股,南财智讯6月8日电，德翔海运（02510.HK）公告，截至2025年12月31日止年度，公司派发末期股息每股0.10美元（0.78港元）。股东可选择以美元或港元收取股息，股息选择表格须于2026年6月25日下午4时30分前交回。,2026-06-08 17:12:00,南方财经网,http://finance.eastmoney.com/a/202606083763660555.html
02510,02510,德翔海运：7月7日将派发股息0.10美元/股,南财智讯5月21日电，德翔海运（02510.HK）公告，公司股东周年大会已批准宣派截至2025年12月31日止年度的末期股息每股0.10美元。为确定获派末期股息的资格，公司将于2026年6月1日至6月4日暂停办理股份过户登记手续。末期股息将于2026年7月7日派发。,2026-05-21 17:31:00,南方财经网,http://finance.eastmoney.com/a/202605213745310087.html
02510,02510,德翔海运：执行董事陈德胜辞任,南财智讯5月21日电，德翔海运（02510.HK）公告，陈德胜已辞任公司执行董事、董事会主席、提名委员会主席及首席执行官，自2026年6月1日起生效，辞任后将担任公司高级顾问。,2026-05-21 17:41:00,南方财经网,http://finance.eastmoney.com/a/202605213745322027.html
02510,02510,69股筹码连续3期集中,中地 24481 -0.49 8 7.02 5.71 600448 华纺股份 34033 -0.37 10 4.52 4.09 002387 维信诺 59936 -0.30 3 -1.96 -5.71 002839 张家港行 44903 -0.30 4 -2.90 -9.15 002510,2026-05-15 17:13:00,证券时报网,http://finance.eastmoney.com/a/202605153739010089.html
02510,02510,港股评级汇总：群益证券维持恒瑞医药买进评级,中信证券：维持德翔海运买入评级 中信证券就德翔海运 02510.HK) 发布研报称，该公司单位收入同比降幅不断缩窄，主要航线运价修复有望推动二季度收入改善。虽燃油成本存在冲击，但新船入列及主动管理将构筑长期成本优势。,2026-05-13 15:09:00,财联社,http://finance.eastmoney.com/a/202605133735849696.html
02510,02510,德翔海运：2026年7月7日派发股息0.1美元/股,南财智讯3月20日电，德翔海运（02510.HK）公告，公司宣布截至2025年12月31日止年度之末期股息，每股派发0.1美元（USD），股息派发日为2026年7月7日。,2026-03-20 22:27:00,南方财经网,http://finance.eastmoney.com/a/202603203679240756.html
02510,02510,德翔海运：拟建造六艘货柜船 总代价2.529亿美元,南财智讯3月20日电，德翔海运（02510.HK）发布须予披露交易公告，公司于2025年11月19日与福建马尾及厦门船舶订立2025年造船合约，拟建造两艘2900TEU货柜船，总代价8430万美元（约6.5754亿港元）；并于2026年3月20日订立2026年造船合约，拟建造四艘同规格货柜船,2026-03-20 22:41:00,南方财经网,http://finance.eastmoney.com/a/202603203679244387.html
02510,02510,地缘冲击下港股航运板块逆市走强 关注其影响持续时长,截至发稿，中远海能(01138.HK)涨超9%，辽港股份(02880.HK)涨超3%，德翔海运02510.HK)等多只个股跟涨逾2%。 消息面上，在刚刚过去的周末，美以对伊朗进行大范围打击后，伊朗方面宣布关闭霍尔木兹海峡，直接推动了运价在短期之内的暴涨。,2026-03-02 16:04:03,财联社,http://finance.eastmoney.com/a/202603023658516728.html
02510,02510,港股航运股走强 中远海能涨超7%,每经AI快讯，2月4日，港股航运股走强，截至发稿，中远海能(01138.HK)涨7.46%、中国船舶租赁(03877.HK)涨3.21%、海翔海运02510.HK)涨1.69%。,2026-02-04 10:27:38,每日经济新闻,http://finance.eastmoney.com/a/202602043641197429.html
