query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
03650,03650,59家港股公司出手回购（7月24日）,129.55 02429 友宝在线 9.15 19.99 2.220 2.150 2147.73 00345 VITASOY INT'L 3.00 18.96 6.320 6.320 5401.60 01541 宜明昂科-B 5.82 18.82 3.310 3.170 694.03 03650,2026-07-27 09:43:00,证券时报网,http://finance.eastmoney.com/a/202607273821688256.html
03650,03650,45家港股公司出手回购（7月23日）,0.960 0.940 419.24 00418 方正控股 20.00 13.40 0.670 0.670 239.68 02508 圣贝拉集团 2.85 9.90 3.480 3.460 512.02 01516 融创服务 10.00 8.31 0.840 0.830 5193.02 03650,2026-07-24 09:14:00,证券时报网,http://finance.eastmoney.com/a/202607243819840725.html
03650,03650,47家港股公司出手回购（7月22日）,0.830 5184.71 09857 柠萌影视 6.30 16.39 2.650 2.600 54.40 03309 希玛医疗 17.00 15.81 0.930 0.930 404.09 01358 普华和顺 15.10 15.70 1.040 1.040 4782.56 03650,2026-07-23 09:07:00,证券时报网,http://finance.eastmoney.com/a/202607233818187295.html
03650,03650,64家港股公司回购 小米集团-W回购4999.83万港元,0.840 5167.95 08188 骏杰集团控股 13.20 16.10 1.220 1.220 61.40 03309 希玛医疗 16.00 15.56 0.980 0.970 388.28 03798 家乡互动 9.00 11.15 1.260 1.230 2169.62 03650,2026-07-22 08:54:00,证券时报网,http://finance.eastmoney.com/a/202607223816431961.html
03650,03650,71家港股公司出手回购（7月20日）,1.200 2158.47 02219 朝聚眼科 13.05 33.79 2.610 2.570 880.79 09669 北森控股 10.00 32.79 3.360 3.260 3843.44 02416 易点云 9.30 31.13 3.370 3.330 8372.32 03650,2026-07-21 09:38:00,证券时报网,http://finance.eastmoney.com/a/202607213814389186.html
03650,03650,87家港股公司回购 小米集团-W回购1.02亿港元,5.170 5.060 576.43 03309 希玛医疗 20.60 19.76 0.960 0.950 354.95 03798 家乡互动 15.60 18.11 1.190 1.140 2124.36 09857 柠萌影视 6.96 17.40 2.540 2.490 32.30 03650,2026-07-20 09:33:00,证券时报网,http://finance.eastmoney.com/a/202607203812159352.html
03650,03650,61家港股公司出手回购（7月16日）,5.940 360.93 02508 圣贝拉集团 9.00 29.79 3.310 3.310 257.52 01458 周黑鸭 19.65 26.28 1.350 1.320 6272.93 00869 彩星玩具 42.00 20.50 0.490 0.470 2144.66 03650,2026-07-17 09:11:00,证券时报网,http://finance.eastmoney.com/a/202607173809876387.html
03650,03650,7月15日港股回购一览,2103.48 00623 中视金桥 12.30 23.25 1.890 1.890 2670.56 02251 鹰瞳科技-B 2.22 21.68 10.000 9.530 1625.87 02373 美丽田园医疗健康 1.20 21.19 17.810 17.520 4751.85 03650,2026-07-16 09:08:00,证券时报网,http://finance.eastmoney.com/a/202607163808323712.html
03650,03650,84家港股公司回购 极兔速递-W回购3916.37万港元,0.940 0.930 310.18 01170 信星集团 36.40 15.24 0.420 0.415 98.01 02566 九源基因 2.40 14.35 6.100 5.900 4736.43 00546 阜丰集团 2.90 13.92 4.800 4.800 264.18 03650,2026-07-15 09:07:00,证券时报网,http://finance.eastmoney.com/a/202607153806676355.html
03650,03650,86家港股公司回购 极兔速递-W回购3918.11万港元,0.930 289.72 02256 和誉-B 2.00 22.18 11.170 11.020 528.73 01458 周黑鸭 17.30 21.98 1.300 1.260 6137.93 00711 亚洲联合基建控股 47.80 21.26 0.450 0.440 256.89 03650,2026-07-14 09:04:00,证券时报网,http://finance.eastmoney.com/a/202607143804719145.html
