query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
06651,06651,中国物理AI产业图谱里的“三位一体”闭环样本,在IDC发布的中国物理AI产业图谱中，五一视界（06651.HK）位列软件基础设施关键环节。2025年12月30日，“全球Physical AI第一股”五一视界在港交所主板挂牌上市。物理AI时代来临之际，这家在此前长期被视为数字孪生企业的公司，开始出现在新的产业坐标系中。,2026-07-31 14:14:00,财联社,http://finance.eastmoney.com/a/202607313828221153.html
06651,06651,港股五一视界高开逾5%,7月13日，五一视界06651.HK)高开逾5%，截至发稿，涨5.2%，报68.8港元，成交额518.54万港元。,2026-07-13 09:35:54,每日经济新闻,http://finance.eastmoney.com/a/202607133802884938.html
06651,06651,低位折价配售引质疑 五一视界股价创新高后暴跌逾六成！去年毛利率骤降、亏损扩大,去年底刚登陆港股、被誉为“物理AI第一股”的五一视界（06651.HK）自6月9日创出147港元/股的上市以来高点后持续下挫，累计跌幅超过六成。,2026-07-19 23:33:40,深圳商报·读创,http://finance.eastmoney.com/a/202607193811884394.html
06651,06651,五一视界与环天智慧达成空天领域战略合作,7月12日，五一视界（06651）发布公告，近日公司与环天智慧科技股份有限公司正式达成空天领域战略合作。 环天智慧是国内领先的商业航天企业，专注于天基对地观测遥感卫星的研制与在轨运营。,2026-07-12 19:56:00,财中社,http://finance.eastmoney.com/a/202607123802655429.html
06651,06651,五一视界：与环天智慧合作发射全球首颗物理AI专用遥感卫星,南财智讯7月12日电，五一视界（06651.HK）发布自愿公告，公司与环天智慧科技股份有限公司正式达成空天领域战略合作，联合定制全球首颗专为物理AI训练与仿真应用设计的商业遥感卫星——地球克隆之星“ECS-1”。,2026-07-12 18:37:00,南方财经网,http://finance.eastmoney.com/a/202607123802649259.html
06651,06651,五一视界携手环天智慧 定制全球首颗物理AI商业遥感卫星,五一视界06651.HK)日前发布公告称，公司与环天智慧科技股份有限公司（以下称“环天智慧”）正式达成空天领域战略合作。,2026-07-15 02:00:09,证券时报网,http://finance.eastmoney.com/a/202607153806262144.html
06651,06651,五一视界计划配售547万股新H股 净筹3.95亿港元,7月3日，五一视界（06651）发布公告，公司与配售代理签署了配售协议，计划以每股73.2港元的价格配售547万股新H股。 此次配售股份占公司现有已发行H股数目的约1.4%，以及已发行股份总数的约1.3%。,2026-07-03 09:05:00,财中社,http://finance.eastmoney.com/a/202607033792756980.html
06651,06651,五一视界：拟配售546.56万新H股 每股配售价73.20港元,五一视界（06651.HK）公告，公司于2026年7月3日与配售代理订立配售协议，拟按每股73.20港元的价格配售546.56万股新H股，预计所得款项总额约4.00亿港元，扣除佣金及开支后所得款项净额约3.94亿港元，每股净价约72.17港元。,2026-07-03 07:05:00,南方财经网,http://finance.eastmoney.com/a/202607033792374855.html
06651,06651,港股人工智能股走强 迅策涨近5%,截至发稿，迅策(03317.HK)涨4.85%，海致科技集团(02706.HK)涨3.77%，五一视界06651.HK)涨1.92%。,2026-06-29 09:27:29,财联社,http://finance.eastmoney.com/a/202606293785714669.html
06651,06651,港股收盘 | 三大指数集体走强 市场上演“高低切换”,截至收盘，智谱(02513.HK)跌14.67%，天数智芯(09903.HK)跌9.59%，五一视界06651.HK)跌8.79%。 个股异动 TCL电子涨近12% 公司出海高端化逻辑持续兑现 TCL电子(01070.HK)涨11.87%，报收14.99港元。,2026-07-06 16:32:00,财联社,http://finance.eastmoney.com/a/202607063795173785.html
