query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02315,02315,百奥赛图：被维科(香港)减持约7530万港元,据港交所披露易数据，百奥赛图-B02315.HK)当日被维科(香港)经贸有限公司减持110.75万股，均价67.99港元，涉资约7530万港元。后者减持后持股比例由6.38%降至5.38%。,2026-07-10 18:15:24,财联社,http://finance.eastmoney.com/a/202607103801962570.html
02315,02315,“猴茅”股价创3年新高，创新药引爆CRO动物行情,7月7日，港交所披露公告，富国基金以每股48.17港元的均价加仓百奥赛图（02315.HK），持股比例突破7%举牌线。而就在五日前，易方达已先行完成举牌，持股比例同样跨过7%。,2026-07-16 16:32:00,21世纪经济报道,http://finance.eastmoney.com/a/202607163809088411.html
02315,02315,一只猴点燃的行情！多只创新药ETF涨超4%，公募近期密集举牌港股医药股,其中，富国、易方达双双加仓百奥赛图（02315.HK），持股比例均超7%；汇添富6月增持三生制药（01530.HK）至7%、7月再度加码石药集团（01093.HK）至5%；华夏基金增持H&H国际控股（01112.HK）至5.02%。,2026-07-15 22:06:27,界面新闻,http://finance.eastmoney.com/a/202607153807813373.html
02315,02315,港股百奥赛图-B涨超16%,6月29日，百奥赛图-B02315.HK)涨超16%，截至发稿，涨14.57%，报46.4港元，成交额9480.6万港元。,2026-06-29 11:22:15,每日经济新闻,http://finance.eastmoney.com/a/202606293786386567.html
02315,02315,百奥赛图专利侵权纠纷一审胜诉 和铂医药索赔1000万元请求被驳回,6月29日，百奥赛图（688796/02315）发布公告，公司（被告）与和铂医药（原告）的专利侵权纠纷案一审胜诉，判决驳回和铂医药的全部诉讼请求，公司无需承担任何赔偿责任。,2026-06-29 17:27:00,财中社,http://finance.eastmoney.com/a/202606293786751876.html
02315,02315,专利战落槌！百奥赛图一审胜诉 和铂医药千万索赔被驳回,6月29日晚间，百奥赛图（688796.SH；02315.HK）发布诉讼进展公告，披露其与和铂医药（02142.HK）就“结合分子”专利（专利号：ZL201210057668.0）的纠纷迎来一审判决，上海知识产权法院驳回和铂医药的诉讼请求，这场历时近两年的专利之争暂告一段落。,2026-07-02 07:00:00,21世纪经济报道,http://finance.eastmoney.com/a/202607023790690969.html
02315,02315,千万索赔落空！和铂医药诉百奥赛图专利侵权被驳回，月初刚在美国告赢安进,6月29日晚，百奥赛图(688796.SH;02315.HK)公告称，上海知识产权法院一审驳回和铂医药(02142.HK)诉百奥赛图RenNano平台侵犯专利ZL201210057668.0的诉请，法院认定百奥赛图系独立自研、未落入保护范围。,2026-06-30 19:08:00,时代财经,http://finance.eastmoney.com/a/202606303788516229.html
02315,02315,专利战落槌！百奥赛图一审胜诉，和铂医药千万索赔被驳回,6月29日晚间，百奥赛图（688796.SH；02315.HK）发布诉讼进展公告，披露其与和铂医药（02142.HK）就“结合分子”专利（专利号：ZL201210057668.0）的纠纷迎来一审判决，上海知识产权法院驳回和铂医药的诉讼请求，这场历时近两年的专利之争暂告一段落。,2026-06-30 16:08:56,21世纪经济报道,http://finance.eastmoney.com/a/202606303788327543.html
02315,02315,港股ADC龙头映恩生物冲刺科创板：现金流与在研产品面临大考，创新药企“回A”趋势隐现,2025年12月，百奥赛图（688796.SH / 02315.HK）登陆科创板，是近两年来首家完成H股回A的未盈利创新药企，今年4月，港股疫苗龙头艾美疫苗（06660.HK）发布公告，拟向北交所申请A股上市。此次回A股若顺利推进，艾美疫苗将成为港股回北交所上市第一股。,2026-06-15 18:14:38,蓝鲸财经,http://finance.eastmoney.com/a/202606153771680018.html
02315,02315,百奥赛图：272万股首发限售股6月10日上市流通,5月28日，百奥赛图（688796/02315）发布公告，272万股首次公开发行网下配售限售股于2026年6月10日上市流通，占公司总股本的0.61%，涉及股东数量为7850名。 2026年一季度，百奥赛图实现收入4.33亿元，归母净利润1.04亿元。,2026-05-28 21:07:00,财中社,http://finance.eastmoney.com/a/202605283753019858.html
