query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02219,02219,29家港股公司出手回购（7月28日）,1.120 230.04 01709 德林控股 100.00 96.00 0.960 0.960 5434.13 02508 圣贝拉集团 23.05 83.20 3.680 3.520 756.47 06667 美因基因 10.82 76.61 7.100 7.080 548.22 02219,2026-07-29 09:36:00,证券时报网,http://finance.eastmoney.com/a/202607293824531982.html
02219,02219,59家港股公司出手回购（7月24日）,5.010 2815.34 03636 金浔资源 3.48 47.56 13.730 13.490 327.74 01709 德林控股 50.00 47.00 0.940 0.940 5245.13 00623 中视金桥 21.30 40.66 1.910 1.890 2834.66 02219,2026-07-27 09:43:00,证券时报网,http://finance.eastmoney.com/a/202607273821688256.html
02219,02219,45家港股公司出手回购（7月23日）,0.540 814.73 01167 加科思-B 9.78 49.73 5.120 5.030 2765.65 01382 互太纺织 50.00 49.24 0.990 0.970 881.99 01709 德林控股 50.00 48.00 0.960 0.960 5198.13 02219,2026-07-24 09:14:00,证券时报网,http://finance.eastmoney.com/a/202607243819840725.html
02219,02219,47家港股公司出手回购（7月22日）,0.890 6952.48 00336 华宝国际 25.00 72.86 2.930 2.900 2850.10 01709 德林控股 50.00 49.82 1.000 0.990 5150.13 01382 互太纺织 50.00 48.93 0.980 0.970 832.76 02219,2026-07-23 09:07:00,证券时报网,http://finance.eastmoney.com/a/202607233818187295.html
02219,02219,64家港股公司回购 小米集团-W回购4999.83万港元,2.400 1991.46 01167 加科思-B 9.84 49.86 5.080 5.060 2715.92 01709 德林控股 50.00 47.70 0.970 0.940 5100.32 02291 心泰医疗 3.60 41.09 11.440 11.320 2138.50 02219,2026-07-22 08:54:00,证券时报网,http://finance.eastmoney.com/a/202607223816431961.html
02219,02219,71家港股公司出手回购（7月20日）,5.700 1746.84 06998 亿腾嘉和 20.00 38.94 1.970 1.910 7201.27 01995 永升服务 20.00 35.21 1.770 1.760 3173.83 03798 家乡互动 27.20 34.11 1.260 1.200 2158.47 02219,2026-07-21 09:38:00,证券时报网,http://finance.eastmoney.com/a/202607213814389186.html
02219,02219,87家港股公司回购 小米集团-W回购1.02亿港元,12.030 222.75 02408 遇见小面 14.50 54.18 3.760 3.650 8138.70 01167 加科思-B 10.50 48.78 4.660 4.640 2666.06 01709 德林控股 50.00 48.00 0.960 0.960 4982.10 02219,2026-07-20 09:33:00,证券时报网,http://finance.eastmoney.com/a/202607203812159352.html
02219,02219,61家港股公司出手回购（7月16日）,0.174 2489.57 02429 友宝在线 24.40 61.42 2.600 2.460 1784.45 09690 途虎-W 3.88 51.60 13.300 13.280 5319.74 01709 德林控股 50.00 49.41 0.990 0.980 4934.10 02219,2026-07-17 09:11:00,证券时报网,http://finance.eastmoney.com/a/202607173809876387.html
02219,02219,7月15日港股回购一览,20.320 304.56 02665 图达通 19.85 53.94 2.730 2.680 781.12 02150 奈雪的茶 73.75 51.38 0.710 0.690 1089.98 01382 互太纺织 50.00 48.00 0.960 0.960 768.14 02219,2026-07-16 09:08:00,证券时报网,http://finance.eastmoney.com/a/202607163808323712.html
02219,02219,84家港股公司回购 极兔速递-W回购3916.37万港元,73280.88 02576 太美医疗科技 4.62 28.50 6.280 5.900 1673.84 02105 来凯医药-B 4.00 27.67 7.010 6.700 129.12 00314 思派健康 20.00 27.51 1.390 1.350 4462.44 02219,2026-07-15 09:07:00,证券时报网,http://finance.eastmoney.com/a/202607153806676355.html
