query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02637,02637,海西新药：陈廷泽获提名执行董事候选人,7月15日，海西新药（02637）发布公告，王忻琨因工作调动，辞任本公司非执行董事，自本公司股东会选举新董事之日起生效。,2026-07-15 18:51:00,财中社,http://finance.eastmoney.com/a/202607153807604836.html
02637,02637,海西新药：HXP089项目获国家药监局临床试验批准,南财智讯7月14日电，海西新药（02637.HK）发布自愿公告，公司自主研发的HXP089项目用于治疗胶质母细胞瘤的新药临床试验申请（IND）已获国家药品监督管理局药品审评中心批准，同意开展相关临床研究。,2026-07-14 17:09:00,南方财经网,http://finance.eastmoney.com/a/202607143805682169.html
02637,02637,港股公告精选｜中国人寿中期盈利或同比增超200% 中国神华预计上半年净赚超280亿元,海西新药02637.HK)：HXP089 项目用于治疗胶质母细胞瘤的新药临床试验申请(IND)获得国家药品监督管理局批准。 远洋集团(03377.HK)：上半年累计协议销售额约为81.4亿元。,2026-07-14 20:47:00,财联社,http://finance.eastmoney.com/a/202607143805996319.html
02637,02637,港股评级汇总：国海证券维持阿里巴巴买入评级,兴业证券：维持海西新药买入评级 兴业证券就海西新药 02637.HK) 发布研报称，2025 年营收与净利大幅增长，研发维持高投入。核心管线 HXP056 解决视网膜血管疾病口服给药需求，临床数据优异，即将启动全球研发。,2026-07-16 15:04:00,财联社,http://finance.eastmoney.com/a/202607163809017370.html
02637,02637,海西新药：C019199片启动骨肉瘤III期临床试验,南财智讯7月9日电，海西新药（02637.HK）发布自愿公告，公司自主研发的C019199片正式启动针对既往至少二线治疗失败的骨肉瘤的III期临床试验（CTR20261818），相关信息已获中国国家药品监督管理局药品审评中心药物临床试验登记与信息公示平台公示。,2026-07-09 16:37:00,南方财经网,http://finance.eastmoney.com/a/202607093800064764.html
02637,02637,海西新药：全球首创多靶点新药C019199片启动骨肉瘤III期临床试验,中证智能财讯海西新药（02637）7月9日晚间公告，公司自主研发的C019199片正式启动针对既往至少二线治疗失败的骨肉瘤的III期临床试验，相关信息已在中国国家药品监督管理局药品审评中心药物临床试验登记与信息公示平台公示。,2026-07-09 21:44:52,中国证券报·中证网,http://finance.eastmoney.com/a/202607093800350956.html
02637,02637,默沙东PCSK9拟纳入优先审评；迪哲医药与阿斯利康达成合作,海西新药：HXP089项目获国家药监局临床试验批准 7月14日，海西新药（02637.HK）发布自愿公告，公司自主研发的HXP089项目用于治疗胶质母细胞瘤的新药临床试验申请（IND）已获国家药品监督管理局药品审评中心批准，同意开展相关临床研究。,2026-07-15 08:01:34,21世纪经济报道,http://finance.eastmoney.com/a/202607153806519971.html
02637,02637,东方科脉上市前夜宣布推迟一天登陆港交所，暗盘涨逾4%,《每日经济新闻》记者梳理此前报道发现，2025年10月16日，港股也出现过类似的情况，海西新药（HK02637，股价203港元，市值160亿港元）在正式挂牌上市前夜公告称，因需要额外时间完成相关公告的定稿及获取监管机构批准，公司的上市时间表将会顺延。,2026-07-08 21:16:43,每日经济新闻,http://finance.eastmoney.com/a/202607083798649344.html
02637,02637,基药目录共收录药品794种；上半年追回医保基金163.5亿元,海西新药：C019199片启动骨肉瘤III期临床试验 7月9日，海西新药（02637.HK）发布自愿公告，公司自主研发的C019199片正式启动针对既往至少二线治疗失败的骨肉瘤的III期临床试验（CTR20261818），相关信息已获中国国家药品监督管理局药品审评中心药物临床试验登记与信息公示平台公示,2026-07-10 08:01:45,21世纪经济报道,http://finance.eastmoney.com/a/202607103800714991.html
02637,02637,短线防风险 168只个股短期均线现死叉,1.43 6.60 6.68 -1.24 6.22 -6.93 600023 浙能电力 -1.56 0.35 5.95 6.02 -1.15 5.67 -5.86 300760 迈瑞医疗 -1.38 0.48 142.17 143.73 -1.09 138.08 -3.93 002637,2026-06-22 12:01:00,证券时报网,http://finance.eastmoney.com/a/202606223777774018.html
