query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
06831,06831,绿茶集团：7月21日将派发股息0.52港元/股,南财智讯6月4日电，绿茶集团（06831.HK）公告，公司董事会于2026年6月4日决议建议宣派截至2025年12月31日止年度的末期股息，每股0.52港元。该股息尚待公司股东于2026年6月26日举行的股东周年大会上批准。,2026-06-04 16:38:00,南方财经网,http://finance.eastmoney.com/a/202606043760439776.html
06831,06831,5月8日港股回购一览,23039.90 02517 锅圈 302.60 998.16 3.320 3.260 3603.68 01951 锦欣生殖 327.85 788.68 2.420 2.390 5493.79 01873 维亚生物 416.40 647.14 1.590 1.520 647.14 06831,2026-05-11 09:13:00,证券时报网,http://finance.eastmoney.com/a/202605113732545346.html
06831,06831,46家港股公司出手回购（5月7日）,3.240 3.190 193.39 00797 第七大道 16.00 9.48 0.620 0.590 387.10 01588 畅捷通 1.28 7.76 6.190 5.890 2474.19 01868 同方友友 14.00 5.00 0.360 0.355 111.30 06831,2026-05-08 09:14:00,证券时报网,http://finance.eastmoney.com/a/202605083730989783.html
06831,06831,58家港股公司回购 斥资4.70亿港元,787.70 06687 聚水潭 19.35 303.14 15.890 15.420 1490.66 09890 贪玩 19.00 298.55 15.830 15.380 6349.41 02400 心动公司 4.50 282.29 63.450 61.900 39830.92 06831,2026-05-07 09:27:00,证券时报网,http://finance.eastmoney.com/a/202605073729566769.html
06831,06831,54家港股公司回购 斥资4.73亿港元,371.03 02436 凌雄科技 19.02 304.32 16.000 15.980 1992.82 03633 中裕能源 100.00 277.44 2.800 2.760 5069.22 01193 华润燃气 14.43 268.87 18.700 18.520 34288.18 06831,2026-05-06 09:31:00,证券时报网,http://finance.eastmoney.com/a/202605063728199176.html
06831,06831,54家港股公司回购 斥资3.40亿港元,29.060 1330.42 02408 遇见小面 19.95 85.01 4.380 4.200 2865.22 09922 九毛九 40.80 75.52 1.860 1.840 8075.15 02598 连连数字 12.40 72.78 5.930 5.840 7056.35 06831,2026-04-30 09:18:00,证券时报网,http://finance.eastmoney.com/a/202604303725954184.html
06831,06831,61家港股公司回购 斥资5.12亿港元,1.790 7999.63 03669 永达汽车 50.00 53.23 1.070 1.060 668.03 01167 加科思-B 6.54 46.55 7.140 7.090 1187.40 03838 中国淀粉 238.50 43.66 0.185 0.179 203.96 06831,2026-04-29 09:21:00,证券时报网,http://finance.eastmoney.com/a/202604293723742393.html
06831,06831,4月27日港股回购一览,1.420 2304.77 06051 有赞 700.00 89.60 0.128 0.128 835.31 03650 KEEP 24.00 72.08 3.070 2.940 1872.29 03838 中国淀粉 369.50 66.74 0.182 0.178 160.30 06831,2026-04-28 09:34:00,证券时报网,http://finance.eastmoney.com/a/202604283721618256.html
06831,06831,4月24日港股回购一览,4.360 1171.07 01945 清科控股 22.24 39.10 1.800 1.700 222.10 01995 永升服务 20.00 39.08 1.960 1.940 1259.87 02235 微泰医疗-B 5.00 38.94 7.870 7.760 908.37 06831,2026-04-27 08:54:00,证券时报网,http://finance.eastmoney.com/a/202604273719507732.html
06831,06831,56家港股公司回购 友邦保险回购3.03亿港元,4830.33 02190 归创通桥 5.00 113.17 23.220 22.420 3972.81 02587 健康之路 23.30 104.89 4.580 4.460 1131.42 00732 信利国际 100.00 103.00 1.030 1.030 3719.20 06831,2026-04-24 09:08:00,证券时报网,http://finance.eastmoney.com/a/202604243717282154.html
