query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
祥生控股集團,祥生控股集團,越疆科技发布澄清公告：围绕员工激励事项的争议焦点逐一回应，股份权属清晰，招股书披露真实准确完整,前述宋某事項為公司員工持股平台越疆合夥的內部爭議，不影響公司的股權清晰及控股權穩定性，不會對公司生產經營、業務發展及財務狀況產生重大不利影響，股東及潛在投資者請勿依賴有關本集團的任何市場傳聞，有關本集團的任何資料僅應以本公司的正式公告為準，請股東及潛在投資者理性判斷、審慎決策。,2026-07-22 09:35:00,中国基金报,http://finance.eastmoney.com/a/202607223816657340.html
祥生控股集團,祥生控股集團,祥生医疗：近日公司已实施2025年年度利润分配,证券日报网7月17日讯 ，祥生医疗在接受调研时表示，近日，公司已实施2025年年度利润分配，以股权登记日2026年7月7日登记的总股本为基数分配利润，向全体股东每10股派发现金红利5.80元（含税），合计派发现金红利65032855.54元（含税）。,2026-07-17 20:51:00,证券日报,http://finance.eastmoney.com/a/202607173811300138.html
祥生控股集團,祥生控股集團,【调研快报】祥生医疗接待西南证券等22家机构调研,祥生医疗7月17日公告称，7月4日至7月13日接待西南证券等22家机构调研。接待人员包括投资负责人、IR负责人 凌云。,2026-07-17 15:34:01,东方财富Choice数据,http://finance.eastmoney.com/a/202607173811009124.html
祥生控股集團,祥生控股集團,祥生医疗：公司自主研发的“乳腺人工智能超声机器人”已率先获得医疗器械检测报告,证券日报网讯 7月16日，祥生医疗在互动平台回答投资者提问时表示，公司自主研发的“乳腺人工智能超声机器人”已率先获得医疗器械检测报告。,2026-07-16 21:28:00,证券日报,http://finance.eastmoney.com/a/202607163809336252.html
祥生控股集團,祥生控股集團,债市早参7月27日|央行预告将开展4次隔夜逆回购操作；沪深交易所修订发布资产支持证券相关指引,：因未按时披露年报被深交所公开谴责； ■腾邦集团：因未按时披露2025年年报被深交所公开谴责； ■仪征建设发展：49%股权拟被转让至仪征产城发展投资； ■广汇汽车服务：“汇车退债”触发回售条款，预计无法兑付回售本息； ■中国光大控股：取消发行“26光大控股MTN003A,2026-07-27 08:45:18,财联社,http://finance.eastmoney.com/a/202607273821341745.html
祥生控股集團,祥生控股集團,祥生医疗全球化与创新驱动发展战略有望进入收获期,近日，无锡祥生医疗科技股份有限公司（以下简称“祥生医疗”）披露投资者关系活动记录表。公司提到，近期公司先后与两家国际超声头部企业签署了合作协议，上述签约标志着公司与国际头部企业合作版图的持续扩展。 记者注意到，祥生医疗持续锚定全球化发展战略。,2026-07-09 21:15:00,证券日报,http://finance.eastmoney.com/a/202607093800371783.html
祥生控股集團,祥生控股集團,祥生医疗：第三届董事会第二十一次会议决议公告,证券日报网讯 7月9日，祥生医疗发布公告称，公司第三届董事会第二十一次会议审议通过《关于调整2026年限制性股票激励计划相关事项的议案》《关于向2026年限制性股票激励计划激励对象首次授予限制性股票的议案》。,2026-07-09 20:41:00,证券日报,http://finance.eastmoney.com/a/202607093800292119.html
祥生控股集團,祥生控股集團,祥生医疗：AI驱动超声诊断智能化 全球化布局打开成长空间,此外，祥生医疗持续加强与顶尖机构合作，提升品牌影响力。公司已与海外知名慈善基金会签署合作协议，联合开发并推广创新型产科及乳腺超声筛查设备。,2026-07-08 20:30:00,中国证券报·中证网,http://finance.eastmoney.com/a/202607083798622222.html
祥生控股集團,祥生控股集團,祥生医疗：智能机器人落地，海外合作持续扩容,该机器人采用一体化设计，在祥生医疗已有乳腺疾病智能分析技术的基础上，增加了集触摸屏、电动检查床、六自由度机械臂、超声影像自动传输、AI辅助阅片，搭配快速识别病患智能化信息系统与影像云平台辅助诊断技术，能够实现病患的大规模扫查与数据跟踪管理。,2026-07-07 23:46:00,证券时报网,http://finance.eastmoney.com/a/202607073797125877.html
祥生控股集團,祥生控股集團,祥生医疗：公司重点产品SonoFamily系列已全线搭载SonoAI智能化平台,证券日报网7月7日讯 ，祥生医疗在接受调研者提问时表示，公司重点产品SonoFamily系列（包含SonoAir、SonoMax、SonoPort、SonoEye等系列）已全线搭载SonoAI智能化平台，实现全链条智能化升级；公司2025年推出自研AI工具CHISON Pilot，,2026-07-07 20:04:00,证券日报,http://finance.eastmoney.com/a/202607073796946341.html
