query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
00325,00325,布鲁可00325.HK)连续2日回购，累计斥资5554.10万港元,证券时报·数据宝统计，布鲁可在港交所公告显示，7月10日以每股48.300港元至51.200港元的价格回购82.98万股，回购金额达4205.82万港元。该股当日收盘价49.920港元，上涨1.75%，全天成交额9545.42万港元。 自7月9日以来公司已连续2日进行回购，合计回购,2026-07-10 22:31:00,证券时报网,http://finance.eastmoney.com/a/202607103802183193.html
00325,00325,布鲁可00325.HK)7月9日回购27.48万股，耗资1348.27万港元,证券时报·数据宝统计，布鲁可在港交所公告显示，7月9日以每股48.240港元至49.780港元的价格回购27.48万股，回购金额达1348.27万港元。该股当日收盘价49.060港元，下跌0.37%，全天成交额2470.73万港元。 今年以来该股累计进行8次回购，合计回购136.74,2026-07-09 21:53:00,证券时报网,http://finance.eastmoney.com/a/202607093800356980.html
00325,00325,布鲁可00325.HK)6月18日回购30.00万股，耗资1433.69万港元,证券时报·数据宝统计，布鲁可在港交所公告显示，6月18日以每股46.280港元至48.480港元的价格回购30.00万股，回购金额达1433.69万港元。该股当日收盘价47.300港元，下跌2.51%，全天成交额4780.48万港元。 今年以来该股累计进行7次回购，合计回购109.26,2026-06-18 22:17:00,证券时报网,http://finance.eastmoney.com/a/202606183776481610.html
00325,00325,港股收盘 | 科技指数领涨市场 存储及光通信股承压回调,新消费相关个股反弹蜜雪集团涨近16% 截至收盘，布鲁克00325.HK)涨15.93%，蜜雪集团(02097.HK)涨7.71%，卫龙美味(09985.HK)涨7.43%。,2026-07-29 16:26:00,财联社,http://finance.eastmoney.com/a/202607293825124869.html
00325,00325,布鲁可00325.HK)6月10日回购15.00万股，耗资757.24万港元,证券时报·数据宝统计，布鲁可在港交所公告显示，6月10日以每股48.300港元至51.500港元的价格回购15.00万股，回购金额达757.24万港元。该股当日收盘价51.150港元，上涨4.35%，全天成交额2737.20万港元。 今年以来该股累计进行5次回购，合计回购75.06,2026-06-10 21:46:00,证券时报网,http://finance.eastmoney.com/a/202606103767001647.html
00325,00325,7月10日港股回购一览,（数据宝） 7月10日港股公司回购一览 代码 简称 回购股数（万股） 回购金额（万港元） 回购最高价（港元） 回购最低价（港元） 年内累计回购金额（万港元） 00325 布鲁可 82.98 4205.82 51.200 48.300 11361.05 00975 MONGOL,2026-07-13 09:25:00,证券时报网,http://finance.eastmoney.com/a/202607133802801777.html
00325,00325,港股公告精选｜中信证券预计中期盈利同比增约70% 牧原股份上半年亏损或超57亿元,君圣泰医药-B(02511)：HTD1801随机对照临床研究获积极评价 翰森制药(03692)：HS-20093治疗小细胞肺癌III期临床研究达到主要终点 2）回购动态 布鲁可00325.HK)：斥资约4205.82万港元回购82.98万股，回购价48.3-51.2港元,2026-07-10 21:26:00,财联社,http://finance.eastmoney.com/a/202607103802149241.html
00325,00325,96家港股公司回购 腾讯控股回购5.01亿港元,中国石油化工股份 450.00 1836.45 4.110 4.070 21410.08 02657 林清轩 38.91 1638.82 42.440 39.900 1638.82 06936 顺丰控股 45.78 1416.57 31.460 30.540 12575.45 00325,2026-07-10 09:04:00,证券时报网,http://finance.eastmoney.com/a/202607103800876317.html
00325,00325,布鲁可00325.HK)连续3日回购，累计斥资2825.39万港元,证券时报·数据宝统计，布鲁可在港交所公告显示，5月20日以每股56.900港元至57.900港元的价格回购10.02万股，回购金额达574.69万港元。该股当日收盘价57.050港元，上涨0.71%，全天成交额2256.13万港元。 自5月18日以来公司已连续3日进行回购，合计回购,2026-05-21 09:16:00,证券时报网,http://finance.eastmoney.com/a/202605213744352970.html
00325,00325,布鲁可00325.HK)5月21日回购568.83万港元，已连续4日回购,证券时报·数据宝统计，布鲁可在港交所公告显示，5月21日以每股56.200港元至57.800港元的价格回购10.02万股，回购金额达568.83万港元。该股当日收盘价57.150港元，上涨0.18%，全天成交额1870.24万港元。 自5月18日以来公司已连续4日进行回购，合计回购,2026-05-21 21:24:00,证券时报网,http://finance.eastmoney.com/a/202605213745519866.html
