query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02503,02503,中深建业供股认购“成绩单”：认购率约77.04%，剩余5.26亿股待配售,6月17日，中深建业（02503）发布公告，截至2026年6月16日下午4点止，公司共接获20份根据暂定配额通知书提呈的有效申请及接纳，合计认购17.63亿股供股股份，占供股项下可供认购发售股份的约77.04%。,2026-06-17 20:33:00,财中社,http://finance.eastmoney.com/a/202606173774799956.html
02503,02503,中深建业：2025年净利润数据未披露,南财智讯4月20日电，中深建业（02503.HK）公告，截至2025年12月31日止年度，公司总收益、年内溢利及每股基本盈利等关键财务数据均未披露。,2026-04-20 17:01:00,南方财经网,http://finance.eastmoney.com/a/202604203710692551.html
02503,02503,中深建业：2025年亏损3648.4万元,中证智能财讯中深建业（02503）4月20日披露2025年度报告。,2026-04-20 18:07:38,中国证券报·中证网,http://finance.eastmoney.com/a/202604203710800687.html
02503,02503,中深建业2025年亏损3650万元 由盈转亏,3月17日，中深建业（02503）发布截至2025年12月31日止年度的业绩公告。公司收益由截至2024年12月31日止年度约7.51亿元减少至约4.25亿元，下降幅度为约43.3%。毛利也显著下降，从约4130万元降至约1620万元。,2026-03-18 09:54:37,财中社,http://finance.eastmoney.com/a/202603183675651435.html
02503,02503,中深建业：预计2025年度亏损约3700万元,3月5日，中深建业（02503）发布公告，预计2025年度将录得公司拥有人的应占亏损约3700万元。 此次亏损的主要原因是毛利减少及贸易应收款项和合同资产减值亏损增加。,2026-03-05 18:35:11,财中社,http://finance.eastmoney.com/a/202603053663289968.html
02503,02503,港股公告精选｜哔哩哔哩2025年营业额超300亿元；京东营收破1.3万亿元；和黄医药年度净利润同比增超11倍,中深建业02503.HK)：预计2025年净亏损3700万元，主要由于毛利减少及贸易应收款项及合约资产减值亏损增加。 公司要闻 信利国际(00732.HK)：前2月累计未经审核综合营业净额20.33亿港元，同比减少约13.3%。,2026-03-06 07:45:44,财联社,http://finance.eastmoney.com/a/202603063663724475.html
02503,02503,港股公告精选｜哔哩哔哩2025年营业额超300亿元 和黄医药年度净利润同比增超11倍,中深建业02503.HK)：预计2025年净亏损3700万元，主要由于毛利减少及贸易应收款项及合约资产减值亏损增加。 2）公司要闻 信利国际(00732.HK)：前2月累计未经审核综合营业净额20.33亿港元，同比减少约13.3%。,2026-03-05 21:00:02,财联社,http://finance.eastmoney.com/a/202603053663379790.html
02503,02503,深夜跳水！纳指跌超2%，白银跌超10%；全球首颗AI大模型卫星上太空；Seedance2.0全面接入豆包；双良节能遭监管警示丨每经早参,智谱：GLM Coding Pro用户已可正常使用GLM-5 智谱（HK02503，股价402港元，市值1792亿港元）：2月12日晚，智谱发文称，GLM-5一经上线，平台流量呈爆发式增长，感谢大家的热情与信赖。,2026-02-13 06:02:24,每日经济新闻,http://finance.eastmoney.com/a/202602133649619851.html
