query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
09993,09993,金辉控股附属公司12.95亿元出售北京金辉创领科技全部股权,7月20日，金辉控股（09993）发布公告，间接非全资附属公司金辉集团股份有限公司向北京闽越管理咨询有限公司出售北京金辉创领科技有限公司全部股权。 本次交易代价达12.95亿元，包括股权转让价款1元以及闽越管理承担的金辉创领及上海九龙宾馆有限公司所欠债务12.95亿元。,2026-07-20 20:38:00,财中社,http://finance.eastmoney.com/a/202607203813582150.html
09993,09993,金辉控股：建议委任沈厚才为独立非执行董事、周晓辉为执行董事,6月2日，金辉控股（09993）发布公告，董事会建议委任沈厚才为独立非执行董事、周晓辉为执行董事，待股东于预定在2026年6月26日举行的股东周年大会上批准。,2026-06-03 09:52:00,财中社,http://finance.eastmoney.com/a/202606033758606948.html
09993,09993,港股通（深）净卖出93.32亿港元,6.05 02800 盈富基金 港股通(深) 183164.00 -182838.41 -1.01 01810 小米集团-W 港股通(深) 163544.00 9686.53 -4.57 00883 中国海洋石油 港股通(深) 162849.00 -114167.19 -2.23 09993,2026-05-27 21:36:00,证券时报网,http://finance.eastmoney.com/a/202605273751606063.html
09993,09993,南向资金今日净卖出77.17亿港元 阿里巴巴-W净卖出18.58亿港元,成交金额（万港元） 成交净买入（万港元） 今日涨跌幅（%） 00981 中芯国际 1421635.63 198163.23 0.95 01810 小米集团-W 473194.02 80696.94 -4.57 06809 澜起科技 155228.34 9963.83 1.52 09993,2026-05-27 21:35:00,证券时报网,http://finance.eastmoney.com/a/202605273751597462.html
09993,09993,港股内房股走势疲软 金辉控股跌超13%,5月21日，内房股走势疲软，截至发稿，金辉控股09993.HK)跌13.12%，报2.45港元；融信中国(03301.HK)跌4.55%，报0.105港元；新城发展(01030.HK)跌2.45%，报1.99港元。,2026-05-21 14:00:43,每日经济新闻,http://finance.eastmoney.com/a/202605213744893121.html
09993,09993,5只个股获南向资金连续净买入,当日收盘价（港元） 涨跌幅（%） 00700 腾讯控股 2.36 4 460.000 2.40 06809 澜起科技 0.52 4 423.600 -3.90 00981 中芯国际 4.10 3 68.500 -0.29 00883 中国海洋石油 9.03 2 27.560 2.99 09993,2026-05-19 21:59:00,证券时报网,http://finance.eastmoney.com/a/202605193742335575.html
09993,09993,5月18日南向资金净卖出78.76亿港元,-3.44 00700 腾讯控股 港股通(沪) 363274.06 50867.81 -1.58 02800 盈富基金 港股通(沪) 362344.31 -316026.52 -1.15 09988 阿里巴巴-W 港股通(沪) 349674.46 -64484.27 -0.45 09993,2026-05-18 22:01:00,证券时报网,http://finance.eastmoney.com/a/202605183740820160.html
09993,09993,3只个股获南向资金连续净买入,68.700 -3.44 02628 中国人寿 13.45 1 29.760 -0.40 02015 理想汽车-W 7.65 1 64.900 -14.15 03986 兆易创新 0.75 1 588.000 8.09 06651 五一视界 0.68 1 71.150 42.30 09993,2026-05-18 22:01:00,证券时报网,http://finance.eastmoney.com/a/202605183740823090.html
09993,09993,2只股近一个月首次上榜港股通成交活跃榜,盈富基金 7.61 7.57 12 25.980 0.62 06166 剑桥科技 27.91 0.56 11 157.000 13.28 06809 澜起科技 5.26 0.52 7 423.600 -3.90 00941 中国移动 26.04 7.46 5 86.800 0.46 09993,2026-05-19 21:59:00,证券时报网,http://finance.eastmoney.com/a/202605193742320322.html
09993,09993,港股通成交活跃股追踪 这3股近一个月首次上榜,8.86 -4.04 13 150.700 -1.12 02800 盈富基金 60.20 -53.02 11 25.820 -1.15 06809 澜起科技 16.47 0.71 6 440.800 -1.74 06651 五一视界 22.14 0.68 2 71.150 42.30 09993,2026-05-18 22:01:00,证券时报网,http://finance.eastmoney.com/a/202605183740822518.html
