query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02279,02279,雍禾医疗：预计2026年上半年净利润超7000万元 同比增长超150.9%,7月29日，雍禾医疗（02279）发布公告，预计2026年上半年，公司将录得净利润不少于7000万元，同比增长不少于150.9%；同时，公司预计该期间收入同比增长不少于10%；毛利率同比提升不少于5个百分点。,2026-07-29 09:00:00,财中社,http://finance.eastmoney.com/a/202607293824286582.html
02279,02279,雍禾医疗：预计2026年上半年净利润不少于7000万元 同比增长不少于150.9%,南财智讯7月29日电，雍禾医疗（02279.HK）发布正面盈利预告公告，公司预计2026年6月30日止六个月（有关期间）录得净利润不少于人民币7000万元，较2025年同期净利润人民币2790万元增长不少于150.9%；有关期间收入预计较2025年同期稳健增长不少于10.0%。,2026-07-29 07:09:00,南方财经网,http://finance.eastmoney.com/a/202607293823975511.html
02279,02279,聚辰股份、德业股份、誉研堂递表港交所；雍禾医疗、西普尼、复星国际发盈喜丨港交所早参,NO.2 雍禾医疗预计上半年净利润同比增长不少于150.9% 7月29日，雍禾医疗（HK02279）公告称，集团预计于截至2026年6月30日止六个月取得净利润不少于7000万元，同比增长不少于150.9%；收入预计较2025年同期实现稳健增长不少于10.0%。,2026-07-30 07:03:11,每日经济新闻,http://finance.eastmoney.com/a/202607303825563133.html
02279,02279,植发从治病走向变美：雍禾医疗抓住女性悦己消费浪潮，去年盈利7360万元,2025年年报显示，雍禾医疗集团有限公司（02279.HK，下称“雍禾医疗”）全年实现营收18.08亿元；实现净利润7360万元。 这不仅是雍禾医疗近三年来的首次全年盈利，其多项经营指标也获得了大幅提升。,2026-04-15 20:33:00,时代财经,http://finance.eastmoney.com/a/202604153706224917.html
02279,02279,成本大降14.7%！雍禾医疗“节衣缩食”扭亏为盈，营收停滞不前，股价较上市巅峰打9折,“植发第一股”雍禾医疗（02279.HK）近日发布2025年年报，公司全年实现营收18.08亿元，同比增长0.2%，归母净利润则从2024年的亏损2.266亿元提升至7356万元，实现扭亏为盈。,2026-04-06 11:05:30,深圳商报·读创,http://finance.eastmoney.com/a/202604063695749068.html
02279,02279,雍禾医疗：2025年净利润7360万元，实现扭亏为盈,3月31日，雍禾医疗（02279）发布截至2025年12月31日止年度的年度业绩公告。,2026-03-31 16:55:00,财中社,http://finance.eastmoney.com/a/202603313690462832.html
02279,02279,雍禾医疗：2025年盈利7371.1万元 同比扭亏,中证智能财讯雍禾医疗（02279）3月31日披露2025年度报告。报告期内，公司实现营业收入18.08亿元，同比增长0.21%；归母净利润7371.1万元，同比扭亏；据报告显示，雍禾医疗基本每股收益为0.15元，平均净资产收益率为9.93%。,2026-03-31 17:32:13,中国证券报·中证网,http://finance.eastmoney.com/a/202603313690515685.html
02279,02279,雍禾医疗子公司屡成被执行人 核心医生锐减重营销轻研发,4月1日，植发第一股雍禾医疗（02279）的全资子公司北京雍禾医疗科技集团有限公司（下称“北京雍禾”）新增一则被执行人信息，执行法院为北京市朝阳区人民法院，立案时间为3月25日，执行标的34134元。,2026-04-07 15:31:00,财中社,http://finance.eastmoney.com/a/202604073696425587.html
02279,02279,7万人植发，人均消费1.9万，雍禾医疗去年扭亏为盈,3月31日晚，“植发第一股”雍禾医疗（02279.HK）发布2025年年报，公司全年实现营收18.08亿元，同比增长0.2%，归母净利润则从2024年的亏损2.266亿元提升至7356万元，实现扭亏为盈。,2026-04-01 16:03:00,21世纪经济报道,http://finance.eastmoney.com/a/202604013691879537.html
02279,02279,拐点已至！雍禾医疗25年EBITDA劲增157.9%、成功扭亏为盈锚定毛发医疗高质量增长新航道,2026年3月31日，雍禾医疗集团有限公司（02279.HK）发布2025年年度财务报告，这份年报成为企业发展历程中的一次重要里程碑——标志着公司核心财务指标全面向好，迈入可持续盈利通道。,2026-04-01 08:58:24,界面新闻,http://finance.eastmoney.com/a/202604013691357886.html
