query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02306,02306,乐华娱乐：拟变更基金投资经理,南财智讯6月26日电，乐华娱乐（02306.HK）发布须予披露交易公告，公司于2026年6月26日与相关基金订立认购协议修订本，同意将该基金投资经理由MaiCapitalLimited变更为香港财富聚资产管理有限公司。,2026-06-26 19:55:12,南方财经网,http://finance.eastmoney.com/a/202606263784959749.html
02306,02306,乐华娱乐：2025年净利润6416.8万元 同比增长36.7%,中证智能财讯乐华娱乐（02306）4月28日披露2025年度报告。报告期内，公司实现营业收入9.07亿元，同比增长18.63%；归母净利润6416.8万元，同比增长36.7%；据报告显示，乐华娱乐基本每股收益为0.08元，平均净资产收益率为4.64%。,2026-04-29 18:27:42,中国证券报·中证网,http://finance.eastmoney.com/a/202604293724741137.html
02306,02306,“王一博概念股”乐华娱乐发声明，回应吴宣仪续约相关事件,4月29日，港股市场的“艺人经纪第一股”乐华娱乐（02306.HK）发布声明，回应吴宣仪续约相关事件。,2026-04-29 17:11:09,界面新闻,http://finance.eastmoney.com/a/202604293724584987.html
02306,02306,乐华娱乐与王一博“再续前缘” 独家艺人管理合同正式续签,3月27日，乐华娱乐（02306）发布公告，公司已与王一博续签独家艺人管理合同。 公告指出，王一博凭借持续专业奉献及强大市场号召力，建立了强劲的个人品牌影响力，十多年来一直为公司旗下的签约艺人。,2026-03-27 17:06:00,财中社,http://finance.eastmoney.com/a/202603273687103665.html
02306,02306,乐华娱乐：与签约艺人王一博续签独家艺人管理合同,南财智讯3月27日电，乐华娱乐（02306.HK）发布自愿公告，公告基本信息为公司于2026年3月27日自愿披露与签约艺人王一博先生续签独家艺人管理合同；主要内容为王一博作为公司旗下签约艺人已逾十年，本次续签进一步巩固双方长期合作关系，强化其职业发展与公司战略协同；背景与说明为王一博凭借持续专业奉献及强大市场号召力,2026-03-27 16:32:00,南方财经网,http://finance.eastmoney.com/a/202603273687053250.html
02306,02306,乐华娱乐澄清“披露易”误传公告 系印刷代理失误所致,3月27日，乐华娱乐（02306）发布公告，澄清此前于2026年3月26日下午7时48分发布的错误公告。 该错误公告涉及另一间上市公司，因印刷代理失误被错误上传至“披露易”网站。公司对因此造成的混乱向股东及潜在投资者致以歉意，并表示正请求“披露易”网站撤销该错误公告。,2026-03-27 08:46:00,财中社,http://finance.eastmoney.com/a/202603273686331985.html
02306,02306,乐华娱乐2025年净亏损约1135万港元，收益降25.6%,3月26日，乐华娱乐（02306）发布全年业绩。公司截至2025年12月31日止年度的收益为7220万港元，较2024年同期的9710万港元减少了约25.6%。收益下跌主要是由于业务量减少所致。,2026-03-26 20:47:00,财中社,http://finance.eastmoney.com/a/202603263685873521.html
02306,02306,乐华娱乐2025年利润增长62.1%至7184万元 毛利率增至24.6%,3月26日，乐华娱乐（02306）发布截至2025年12月31日止年度之全年业绩公告。公司收入为9.07亿元，较2024年的7.65亿元增长18.6%。毛利为2.23亿元，同比增加43.0%，毛利率由20.4%上升至24.6%。,2026-03-27 09:58:00,财中社,http://finance.eastmoney.com/a/202603273686706323.html
02306,02306,乐华娱乐：已完成与签约艺人王一博续签独家艺人管理合同,3月27日，乐华娱乐（02306.HK）公告，公司董事会欣然宣布，集团（乐华娱乐与其子公司统称“集团”）已完成与公司签约艺人王一博续签独家艺人管理合同。 公告称，王一博凭借持续的专业奉献及强大市场号召力，建立了强劲的个人品牌影响力。王一博十多年来一直为公司旗下签约艺人。,2026-03-27 17:16:00,澎湃新闻,http://finance.eastmoney.com/a/202603273687113237.html
02306,02306,王一博与乐华娱乐完成续签，此前曾获授价值2500万港元股份,3月27日，乐华娱乐（02306.HK）在港交所公告，集团已完成与公司签约艺人王一博续签独家艺人管理合同。 公告称，最新的合同续签不仅延续王一博与本集团的长期合作关系，亦标志着其未来职业发展与本集团更加协同。,2026-03-27 20:10:00,21世纪经济报道,http://finance.eastmoney.com/a/202603273687280937.html
