query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
01952,01952,261只港股获南向资金大比例持有,0.51 医疗保健业 06196 郑州银行 113646.33 56.24 0.920 1.10 金融业 00902 华能国际电力股份 263727.59 56.10 6.180 3.52 公用事业 01456 国联民生 24752.45 55.91 4.030 1.77 金融业 01952,2026-07-30 09:15:00,证券时报网,http://finance.eastmoney.com/a/202607303825997710.html
01952,01952,南向资金高比例持有港股名单,0.00 金融业 00902 华能国际电力股份 263879.39 56.13 5.970 0.67 公用事业 01456 国联民生 24758.55 55.92 3.960 -0.25 金融业 06166 剑桥科技 5169.79 55.79 72.300 -18.81 资讯科技业 01952,2026-07-29 09:36:00,证券时报网,http://finance.eastmoney.com/a/202607293824728966.html
01952,01952,257只港股获南向资金大比例持有,2.94 医疗保健业 06196 郑州银行 113949.83 56.39 0.910 1.11 金融业 00902 华能国际电力股份 263870.99 56.13 5.930 -1.50 公用事业 01456 国联民生 24717.70 55.84 3.970 0.25 金融业 01952,2026-07-28 09:43:00,证券时报网,http://finance.eastmoney.com/a/202607283823172217.html
01952,01952,258只港股获南向资金大比例持有,金融业 02603 吉宏股份 4362.00 56.44 11.830 -3.03 非必需性消费 00902 华能国际电力股份 264872.79 56.35 6.020 -2.27 公用事业 01456 国联民生 24753.00 55.91 3.960 -2.94 金融业 01952,2026-07-27 09:43:00,证券时报网,http://finance.eastmoney.com/a/202607273821880639.html
01952,01952,258只港股获南向资金大比例持有,6.160 1.65 公用事业 06166 剑桥科技 5212.70 56.24 86.950 2.72 资讯科技业 01456 国联民生 24777.40 55.97 4.080 2.00 金融业 00038 第一拖拉机股份 21840.11 55.71 9.100 5.81 工业 01952,2026-07-24 09:14:00,证券时报网,http://finance.eastmoney.com/a/202607243819836121.html
01952,01952,南向资金高比例持有港股名单,-0.66 公用事业 01456 国联民生 24899.35 56.24 4.000 -0.99 金融业 00038 第一拖拉机股份 22004.21 56.13 8.600 -0.23 工业 00187 京城机电股份 5600.40 55.99 2.930 -1.01 工业 01952,2026-07-23 09:07:00,证券时报网,http://finance.eastmoney.com/a/202607233818193619.html
01952,01952,260只港股获南向资金大比例持有,1.11 金融业 01456 国联民生 25063.10 56.61 4.040 1.51 金融业 06166 剑桥科技 5228.75 56.42 86.750 6.44 资讯科技业 00902 华能国际电力股份 264990.19 56.37 6.100 0.66 公用事业 01952,2026-07-22 08:54:00,证券时报网,http://finance.eastmoney.com/a/202607223816438195.html
01952,01952,南向资金高比例持有港股名单,4.73 公用事业 00874 白云山 12576.62 57.18 15.870 0.25 医疗保健业 06196 郑州银行 114547.83 56.68 0.900 2.27 金融业 00902 华能国际电力股份 265377.79 56.45 6.060 4.66 公用事业 01952,2026-07-21 09:38:00,证券时报网,http://finance.eastmoney.com/a/202607213814389051.html
01952,01952,南向资金高比例持有港股名单,1.12 金融业 00187 京城机电股份 5649.00 56.48 2.840 -4.05 工业 00902 华能国际电力股份 265419.79 56.46 5.790 3.21 公用事业 01456 国联民生 24897.60 56.24 3.840 -2.78 金融业 01952,2026-07-20 09:33:00,证券时报网,http://finance.eastmoney.com/a/202607203812159255.html
01952,01952,256只港股获南向资金大比例持有,1.02 工业 00902 华能国际电力股份 265462.19 56.47 5.610 -0.71 公用事业 01456 国联民生 24993.75 56.45 3.950 0.00 金融业 02473 喜相逢集团 103709.00 55.86 0.620 0.00 非必需性消费 01952,2026-07-17 09:14:00,证券时报网,http://finance.eastmoney.com/a/202607173810063721.html
