query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02590,02590,极智嘉-W02590.HK)7月24日回购833.32万港元，年内累计回购1.89亿港元,证券时报·数据宝统计，极智嘉-W在港交所公告显示，7月24日以每股9.200港元至9.380港元的价格回购90.00万股，回购金额达833.32万港元。该股当日收盘价9.260港元，下跌5.61%，全天成交额6417.17万港元。 自6月25日以来公司已连续21日进行回购，合计回购,2026-07-27 10:03:00,证券时报网,http://finance.eastmoney.com/a/202607273821700478.html
02590,02590,极智嘉-W02590.HK)连续18日回购，累计回购1620.00万股,证券时报·数据宝统计，极智嘉-W在港交所公告显示，7月21日以每股9.370港元至9.990港元的价格回购90.00万股，回购金额达886.36万港元。该股当日收盘价9.950港元，上涨2.68%，全天成交额1.00亿港元。 自6月25日以来公司已连续18日进行回购，合计回购1620.00,2026-07-21 21:17:00,证券时报网,http://finance.eastmoney.com/a/202607213815894923.html
02590,02590,极智嘉-W02590.HK)连续16日回购，累计回购1410.00万股,证券时报·数据宝统计，极智嘉-W在港交所公告显示，7月17日以每股9.440港元至10.370港元的价格回购130.00万股，回购金额达1260.10万港元。该股当日收盘价9.740港元，下跌5.62%，全天成交额1.59亿港元。 自6月25日以来公司已连续16日进行回购，合计回购,2026-07-17 23:45:00,证券时报网,http://finance.eastmoney.com/a/202607173811411723.html
02590,02590,极智嘉-W02590.HK)7月2日回购75.00万股，耗资885.55万港元,证券时报·数据宝统计，极智嘉-W在港交所公告显示，7月2日以每股11.620港元至12.120港元的价格回购75.00万股，回购金额达885.55万港元。该股当日收盘价11.730港元，下跌1.10%，全天成交额4812.77万港元。 自6月25日以来公司已连续5日进行回购，合计回购,2026-07-02 21:28:00,证券时报网,http://finance.eastmoney.com/a/202607023792177953.html
02590,02590,极智嘉-W02590.HK)连续4日回购，累计回购262.00万股,证券时报·数据宝统计，极智嘉-W在港交所公告显示，6月30日以每股11.810港元至12.250港元的价格回购87.00万股，回购金额达1046.91万港元。该股当日收盘价11.860港元，上涨0.34%，全天成交额5464.06万港元。 自6月25日以来公司已连续4日进行回购,2026-07-01 08:52:00,证券时报网,http://finance.eastmoney.com/a/202607013789171393.html
02590,02590,极智嘉-W02590.HK)6月29日回购55.00万股，耗资645.81万港元,证券时报·数据宝统计，极智嘉-W在港交所公告显示，6月29日以每股11.350港元至11.930港元的价格回购55.00万股，回购金额达645.81万港元。该股当日收盘价11.820港元，上涨7.55%，全天成交额7610.70万港元。 自6月25日以来公司已连续3日进行回购，,2026-06-29 22:14:00,证券时报网,http://finance.eastmoney.com/a/202606293787028045.html
02590,02590,极智嘉-W02590.HK)6月26日回购50.00万股，耗资551.89万港元,证券时报·数据宝统计，极智嘉-W在港交所公告显示，6月26日以每股10.900港元至11.180港元的价格回购50.00万股，回购金额达551.89万港元。该股当日收盘价10.990港元，下跌3.77%，全天成交额4124.53万港元。 自6月25日以来公司已连续2日进行回购，,2026-06-26 21:43:00,证券时报网,http://finance.eastmoney.com/a/202606263785084920.html
02590,02590,极智嘉回购20万股 金额188万港元,7月28日，极智嘉（02590）发布公告，2026年7月27日，公司回购股份20万股，回购金额为188万港元，已回购股份总数为1840万股，占回购授权决议通过时已发行股份的1.797%。,2026-07-28 09:07:00,财中社,http://finance.eastmoney.com/a/202607283822967183.html
02590,02590,极智嘉：非执行董事陈和江辞任,极智嘉（02590）发布公告，陈和江因工作安排调整事项而辞去非执行董事，自2026年7月27日起生效。,2026-07-27 20:52:00,财中社,http://finance.eastmoney.com/a/202607273822334294.html
02590,02590,极智嘉：Marcasite已减持8861万股B类股，持股比例降至4.78%,7月27日，极智嘉（02590）发布公告，Marcasite Gem Holdings Limited于2026年7月14日、2026年7月15日及2026年7月20日出售合计8861万股公司B类股份。,2026-07-27 20:52:00,财中社,http://finance.eastmoney.com/a/202607273822334429.html
