query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02598,02598,87家港股公司回购 小米集团-W回购1.02亿港元,6303.91 02858 易鑫集团 86.00 122.03 1.420 1.410 1226.39 02508 圣贝拉集团 37.10 119.44 3.340 3.120 376.96 02190 归创通桥 5.80 113.17 20.340 19.240 12720.45 02598,2026-07-20 09:33:00,证券时报网,http://finance.eastmoney.com/a/202607203812159352.html
02598,02598,四度递表折戟，富友支付赴港上市还有几重门槛要迈？,从支付机构上市情况看，据界面新闻不完全统计，目前，移卡（09923.HK）、连连数字（02598.HK）等支付机构已登陆港交所，拉卡拉（300773.SZ）已登陆A股，并于去年10月提交了港股上市申请。,2026-07-22 18:45:40,界面新闻,http://finance.eastmoney.com/a/202607223817738928.html
02598,02598,61家港股公司出手回购（7月16日）,WANG ON GROUP 6000.00 138.00 0.023 0.023 540.00 02190 归创通桥 5.85 118.75 20.360 19.980 12607.28 00086 新鸿基公司 29.00 118.32 4.110 4.070 1725.91 02598,2026-07-17 09:11:00,证券时报网,http://finance.eastmoney.com/a/202607173809876387.html
02598,02598,7月15日港股回购一览,WANG ON GROUP 6000.00 138.00 0.023 0.023 402.00 02190 归创通桥 5.90 117.94 20.220 19.730 12488.53 03838 中国淀粉 650.00 112.44 0.174 0.172 2423.62 02598,2026-07-16 09:08:00,证券时报网,http://finance.eastmoney.com/a/202607163808323712.html
02598,02598,84家港股公司回购 极兔速递-W回购3916.37万港元,友宝在线 41.60 108.29 2.610 2.590 1632.34 00595 AV CONCEPT HOLD 80.00 107.71 1.350 1.320 1919.94 06078 海吉亚医疗 10.56 106.97 10.140 9.800 10515.06 02598,2026-07-15 09:07:00,证券时报网,http://finance.eastmoney.com/a/202607153806676355.html
02598,02598,86家港股公司回购 极兔速递-W回购3918.11万港元,2239.86 00151 中国旺旺 35.00 115.50 3.320 3.280 3136.00 02190 归创通桥 5.90 113.25 19.500 18.940 12255.96 06098 碧桂园服务 20.90 110.24 5.320 5.230 21931.37 02598,2026-07-14 09:04:00,证券时报网,http://finance.eastmoney.com/a/202607143804719145.html
02598,02598,7月10日港股回购一览,4711.20 03378 翰思艾泰-B 4.14 119.91 30.000 28.400 5463.66 02190 归创通桥 5.85 112.11 19.290 18.820 12142.71 03318 中国波顿 42.60 111.88 2.678 2.530 3000.82 02598,2026-07-13 09:25:00,证券时报网,http://finance.eastmoney.com/a/202607133802801777.html
02598,02598,79家港股公司回购 斥资3.50亿港元,06090 不同集团 4.07 117.15 28.840 28.260 7711.71 02190 归创通桥 5.90 113.39 19.430 19.040 11917.51 01672 歌礼制药-B 10.00 111.90 11.460 10.980 3949.92 02598,2026-07-09 09:24:00,证券时报网,http://finance.eastmoney.com/a/202607093799310859.html
02598,02598,96家港股公司回购 腾讯控股回购5.01亿港元,36635.45 02190 归创通桥 5.95 113.09 19.350 18.910 12030.60 00341 大家乐集团 19.40 105.24 5.440 5.400 1866.58 03378 翰思艾泰-B 3.64 104.20 28.900 28.000 5343.75 02598,2026-07-10 09:04:00,证券时报网,http://finance.eastmoney.com/a/202607103800876317.html
02598,02598,连连数字：财务总监魏萍因家庭原因辞职，温映色上任,连连数字（02598）发布公告，因家庭原因，魏萍已辞任公司财务总监，自2026年6月30日起生效。辞任后，公司副财务总监温映色已被委任为新财务总监，自同日生效。,2026-06-30 17:06:00,财中社,http://finance.eastmoney.com/a/202606303788414140.html
