query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02162,02162,康诺亚-B：CMG901全球III期临床试验取得积极顶线结果,7月28日，康诺亚-B（02162）发布公告，公司与AstraZeneca合作的CMG901（sonesitatugvedotin，AZD0901）在CLARITY-Gastric01全球III期临床试验中取得积极顶线结果。,2026-07-28 12:12:00,财中社,http://finance.eastmoney.com/a/202607283823311990.html
02162,02162,康诺亚：重点研发产品CM512拿下突破性治疗认定,7月23日，康诺亚（02162）发布公告，公司重点研发产品CM512（TSLP/IL-13双抗）已被国家药品监督管理局药品审评中心纳入突破性治疗品种名单，用于治疗慢性鼻窦炎伴鼻息肉。,2026-07-23 14:46:00,财中社,http://finance.eastmoney.com/a/202607233818860096.html
02162,02162,港股创新药概念股全线回暖,7月20日，创新药概念股全线回暖，截至发稿，荣昌生物(09995.HK)涨8.2%，报82.5港元；康诺亚-B02162.HK)涨8.08%，报88.25港元；歌礼制药-B(01672.HK)涨6.93%，报8.95港元；康方生物(09926.HK)涨6.06%，报93.7港元。,2026-07-20 11:17:15,每日经济新闻,http://finance.eastmoney.com/a/202607203812700044.html
02162,02162,港股评级汇总：光大证券维持地平线机器人买入评级,中泰证券：首次覆盖康诺亚-B 增持评级 中泰证券就康诺亚-B02162.HK) 发布研报称，自免首款大单品康悦达步入商业化放量初期，进入基药目录驱动成长。CMG901 与 CM336 两大重磅资产驱动海外 BD 持续兑现，早研管线丰富提供长期估值弹性。,2026-07-24 15:11:00,财联社,http://finance.eastmoney.com/a/202607243820428464.html
02162,02162,港股康诺亚-B盘中涨超9%,7月15日，康诺亚-B02162.HK)盘中涨超9%，截至发稿，涨6.69%，报86.15港元，成交额4.68亿港元。,2026-07-15 15:39:21,每日经济新闻,http://finance.eastmoney.com/a/202607153807444990.html
02162,02162,康诺亚：预计上半年利润不低于12亿元，同比扭亏为盈,7月15日，康诺亚（02162）发布公告，公司预计2026年上半年将录得利润不低于12亿元，而上年同期亏损约7900万元。,2026-07-16 09:26:00,财中社,http://finance.eastmoney.com/a/202607163808389395.html
02162,02162,港股收盘 | 科技指数涨近3%领跑主要指数 KimiK3开源引发AI大模型剧震,国产创新药“出海”爆发荣昌生物涨近10% 截至收盘，荣昌生物(09995.HK)涨超9.84%，君实生物(01877.HK)涨9.84%，康诺亚-B02162.HK)涨6.80%。,2026-07-20 16:28:00,财联社,http://finance.eastmoney.com/a/202607203813307967.html
02162,02162,港股公告精选｜中信股份中期盈利或超310亿元 百度寻求在港双重主要上市,康诺亚-B02162.HK)：预计于2026年上半年将取得利润不低于人民币12亿元，而上年同期亏损约为人民币7900万元。 泉峰控股(02285.HK)：预计上半年净利润1-1.10亿美元，同比增长约5%至15%。,2026-07-16 20:47:00,财联社,http://finance.eastmoney.com/a/202607163809279294.html
02162,02162,港股早报｜世界人工智能合作组织协定签署 热门中概股多数上涨,康诺亚 02162：预计于2026年上半年将取得利润不低于人民币12亿元，而上年同期亏损约为人民币7900万元。 中国电力(02380)：拟挂牌出售启源芯动力24.8726%股权，挂牌底价为人民币25.56亿元。,2026-07-17 07:06:00,财联社,http://finance.eastmoney.com/a/202607173809482062.html
02162,02162,里程碑兑现2.2亿元，康诺亚上半年预盈不低于12亿元,日前，港股创新药企康诺亚（02162.HK）发布2026年上半年业绩预告显示，公司凭借股权处置收益、BD合作里程碑兑现，叠加核心商业化产品持续放量，成功实现业绩扭亏为盈。,2026-07-16 20:30:00,21世纪经济报道,http://finance.eastmoney.com/a/202607163809248392.html
