query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
06979,06979,港股珍酒李渡尾盘涨超5%,7月22日，珍酒李渡06979.HK)尾盘涨超5%，截至发稿，涨4.92%，报8.1港元。,2026-07-22 15:06:39,每日经济新闻,http://finance.eastmoney.com/a/202607223817215280.html
06979,06979,港股珍酒李渡尾盘涨超9%,港股珍酒李渡06979.HK)尾盘涨超9%，报7.84港元，成交额3771.33万港元。,2026-07-03 15:47:36,每日经济新闻,http://finance.eastmoney.com/a/202607033793563329.html
06979,06979,港股收盘 | 三大指数周线逆势走强 硬科技相关个股遭获利回吐,个股异动 珍酒李渡涨超9% 公司大幅上调今年业绩指引 珍酒李渡06979.HK)涨9.07%，报收7.82港元。,2026-07-03 16:39:27,财联社,http://finance.eastmoney.com/a/202607033793592834.html
06979,06979,珍酒李渡：2026年7月8日将派发股息0.07港元/股,南财智讯6月16日电，珍酒李渡（06979.HK）公告，公司将于2026年7月8日派发截至2025年12月31日止年度的末期股息，每股0.07港元。该股息将支付予于2026年6月24日名列公司股东名册的股东。,2026-06-16 19:41:00,南方财经网,http://finance.eastmoney.com/a/202606163773258018.html
06979,06979,从7000家到4300家：吴向东的联盟故事，珍十五讲得通吗？,作为近期最受关注的企业家IP之一，珍酒李渡（06979）董事长吴向东的视频号热度已连续6个月超过雷军，并登顶正和岛《企业家视频IP100》榜单。 流量之外，吴向东更擅长经营另一种资源——经销商。 今年3月，在第五代珍十五上市发布会上，吴向东推出“珍十五联盟计划”。,2026-06-24 10:51:00,财中社,http://finance.eastmoney.com/a/202606243781130656.html
06979,06979,第一家上调业绩目标的酒企出现了,6月17日，“港股白酒第一股”珍酒李渡（06979.HK）在召开2025年度股东大会期间宣布上调2026年业绩指引：公司今年营收增长率目标从10%上调至15%（约42亿元），净利润目标从6亿元上调至8亿元。 这是白酒行业深度调整周期下，首个上调今年业绩目标的公司。,2026-06-18 23:09:00,国际金融报,http://finance.eastmoney.com/a/202606183776526174.html
06979,06979,端午白酒动销平淡、分化加剧 茅台能否率先筑底？,此外，据财联社记者了解，珍酒李渡（06979.HK）近日已上调全年业绩指引。其中，2026年收入增速目标由10%提升至15%，经调整净利润目标从6亿元上调至8亿元。公司预计全系品牌实现10%以上增长，李渡品牌增速有望达20%-30%。 “公司传统主力产品修复好于预期。,2026-06-17 22:42:11,财联社,http://finance.eastmoney.com/a/202606173774928367.html
06979,06979,珍酒李渡午后跌超5%,5月18日，珍酒李渡06979.HK)午后跌超5%，截至发稿跌5.38%，报7.56港元，成交额2914.08万港元。,2026-05-18 14:12:39,每日经济新闻,http://finance.eastmoney.com/a/202605183740301726.html
06979,06979,珍酒李渡营收大降48% 吴向东的“线上禁令”能否止跌？,近日，珍酒李渡（06979.HK）发布的业绩公告显示，2025年公司营收同比下降48.3%至36.51亿元，归母净利润则跌至5.39亿元，同比下降59.3%。,2026-04-25 17:29:00,产业资本,http://finance.eastmoney.com/a/202604253719064439.html
06979,06979,珍酒李渡2025年股东应占利润5.38亿元 同比下降59.3%,3月25日，珍酒李渡（06979）发布截至2025年12月31日止年度的业绩公告。公司在此期间的收入为36.5亿元，较2024年的70.67亿元下降48.3%。毛利也显著下降，录得21.35亿元，下降幅度为48.5%。权益股东应占利润为5.38亿元，同比下降59.3%。,2026-03-26 09:03:00,财中社,http://finance.eastmoney.com/a/202603263685005329.html
