query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
01333,01333,博雷顿完成305万股H股配售 净筹约2950万港元投向光伏储能项目,博雷顿（01333）发布公告，配售协议项下的所有条件已获达成，且配售已于2026年7月31日完成。合共最多305万股新H股成功配售，分别占配售完成后已发行H股及已发行股份总数的约0.85%及约0.78%。,2026-07-31 17:35:00,财中社,http://finance.eastmoney.com/a/202607313828436270.html
01333,01333,博雷顿：拟配售305.00万股新H股，每股配售价10.08港元,南财智讯7月26日电，博雷顿（01333.HK）公告，公司于2026年7月24日（交易时段后）与配售代理招银国际融资有限公司及都会金融香港有限公司订立配售协议，按尽力基准配售最多305.00万股新H股，配售价为每股10.08港元。,2026-07-26 18:07:00,南方财经网,http://finance.eastmoney.com/a/202607263821239356.html
01333,01333,博雷顿01333.HK)6月4日回购71.00万股，耗资1144.35万港元,证券时报·数据宝统计，博雷顿在港交所公告显示，6月4日以每股15.650港元至16.500港元的价格回购71.00万股，回购金额达1144.35万港元。该股当日收盘价16.500港元，下跌0.18%，全天成交额5699.62万港元。 今年以来该股累计进行2次回购，合计回购142.08,2026-06-05 09:23:00,证券时报网,http://finance.eastmoney.com/a/202606053761244932.html
01333,01333,博雷顿：陈国民接任执行董事,博雷顿（01333）发布公告，2026年6月25日举行的2025年年度股东会的投票结果已公布。 孙康华因个人职业规划原因辞任执行董事职务，自2026年6月25日起生效。陈国民被委任为执行董事，任期至第二届董事会任期届满。,2026-06-26 09:34:00,财中社,http://finance.eastmoney.com/a/202606263784050167.html
01333,01333,港股评级汇总：花旗维持小米集团买入评级,东吴证券：首予博雷顿买入评级 东吴证券就博雷顿 01333.HK) 发布研报称，该公司作为国内新能源宽体自卸车领跑者，构建“能源供应 + 装备应用 + 智能驾驶”全产业链生态。零碳智慧矿山体系化出海加速，非洲微网项目即将并网发电。,2026-07-02 15:10:00,财联社,http://finance.eastmoney.com/a/202607023791819678.html
01333,01333,博雷顿：控股股东陈方明增持23万股,6月11日，博雷顿（01333）发布公告，公司主席、总经理、执行董事及控股股东陈方明以自有资金购买共23万股公司H股，约占公司已发行股份总数的0.06%。,2026-06-11 18:20:00,财中社,http://finance.eastmoney.com/a/202606113768435665.html
01333,01333,博雷顿控股股东陈方明增持10万股H股,博雷顿（01333）发布公告，董事及控股股东陈方明于2026年6月4日下午交易时间以自有资金购入10万股公司H股，约占公司已发行股份总数的0.03%。,2026-06-05 08:43:00,财中社,http://finance.eastmoney.com/a/202606053761037671.html
01333,01333,博雷顿与挚达科技达成3年战略合作，布局印尼、澳洲等海外市场,6月2日，博雷顿（01333）发布公告，公司与上海挚达科技发展股份有限公司（02650）签订了一项为期3年的战略合作框架意向书。,2026-06-03 09:51:00,财中社,http://finance.eastmoney.com/a/202606033758607149.html
01333,01333,79家港股公司出手回购（6月4日）,02517 锅圈 893.80 1994.27 2.270 2.190 11966.00 01193 华润燃气 100.00 1786.08 18.050 17.730 57187.25 02218 安德利果汁 69.30 1267.08 18.300 17.940 11031.60 01333,2026-06-05 09:23:00,证券时报网,http://finance.eastmoney.com/a/202606053761254353.html
01333,01333,博雷顿拟实施H股全流通 3228万股将转化上市,5月26日，博雷顿（01333）发布公告，拟实施H股全流通。根据公告，公司董事会已审议并批准若干股东所持的3228万股境内未上市股份，占公司于公告日期已发行股本总额的约8.28%。这些股份将转化为公司的H股，并申请在香港联合交易所主板上市及交易。,2026-05-27 09:11:00,财中社,http://finance.eastmoney.com/a/202605273750544538.html
