query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
鳳祥股份,鳳祥股份,富祥股份：公司持续优化产品与市场策略,证券日报网讯 7月31日，富祥股份在互动平台回答投资者提问时表示，公司始终重视每一位投资者为公司提供的宝贵意见和建议，并将以此为契机，持续优化产品与市场策略，努力以更好的业绩回报投资者的信任。,2026-07-31 19:35:00,证券日报,http://finance.eastmoney.com/a/202607313828542548.html
鳳祥股份,鳳祥股份,富祥股份：拟向特定对象增发募资不超过人民币7亿元,"南财智讯7月31日电，富祥股份公告，公司拟向特定对象发行不超过16,159.47万股人民币普通股（A股），发行数量不超过本次发行前总股本53,864.89万股的30.00%。",2026-07-31 20:19:00,南方财经网,http://finance.eastmoney.com/a/202607313828563395.html
鳳祥股份,鳳祥股份,富祥股份：拟募资不超过7亿元 用于年产2万吨氟代碳酸乙烯酯项目等,7月31日，富祥股份(300497.SZ)公告称，公司拟向特定对象发行A股股票，募集资金总额不超过7亿元，扣除发行费用后用于年产2万吨氟代碳酸乙烯酯（FEC）项目、高品质三氮唑项目及补充流动资金。,2026-07-31 20:13:21,每日经济新闻,http://finance.eastmoney.com/a/202607313828554926.html
鳳祥股份,鳳祥股份,富祥股份：拟募资不超过7亿元 用于年产2万吨氟代碳酸乙烯酯(FEC)项目等,富祥股份(300497.SZ)公告称，公司拟向特定对象发行A股股票，募集资金总额不超过7亿元，扣除发行费用后用于年产2万吨氟代碳酸乙烯酯(FEC)项目、高品质三氮唑项目及补充流动资金。,2026-07-31 20:11:22,财联社,http://finance.eastmoney.com/a/202607313828552654.html
鳳祥股份,鳳祥股份,富祥股份：拟定增募资不超7亿元，用于年产2万吨氟代碳酸乙烯酯项目等,富祥股份7月31日公告，拟向不超过35名特定投资者发行A股股票，募集资金总额不超过7亿元。扣除发行费用后的募集资金净额将用于年产2万吨氟代碳酸乙烯酯（FEC）项目、高品质三氮唑项目及补充流动资金。,2026-07-31 20:14:00,界面新闻,http://finance.eastmoney.com/a/202607313828555363.html
鳳祥股份,鳳祥股份,友升股份：聘任副总经理,证券日报网讯 7月31日，友升股份发布公告称，公司聘任付忠祥先生为副总经理。,2026-07-31 21:29:00,证券日报,http://finance.eastmoney.com/a/202607313828639333.html
鳳祥股份,鳳祥股份,减持计划中途终止！七彩化学实控人徐惠祥仅小幅套现超3185万元后收手离场，近期密集补充质押股权,徐惠祥、徐恕、臧婕分别持有鞍山惠丰投资集团有限公司72.50%、19.25%、8.25%的股份，三人间接支配公司19.71%的股份，臧婕直接持有公司7.47%股份，徐惠祥直接持有公司11.52%股份，徐惠祥与臧婕为夫妻关系，徐恕与徐惠祥为父子关系，三人合计支配公司38.70%的股权,2026-07-31 18:35:46,深圳商报·读创,http://finance.eastmoney.com/a/202607313828475371.html
鳳祥股份,鳳祥股份,*ST天箭控股股东拟转让14.77%股份，接盘方成立仅13天，背后藏着一家智能算力公司？,具体来看，楼继勇、陈镭于7月26日与君祥泰瑞签署《股份转让协议》，拟以19.89元/股的价格分别向君祥泰瑞转让其持有的公司股份1081.5万股、693万股，交易总价为3.53亿元。,2026-07-30 18:13:00,时代财经,http://finance.eastmoney.com/a/202607303826835450.html
鳳祥股份,鳳祥股份,高凌信息聘任严章祥为董事会秘书,截至2026年7月，严章祥先生未持有公司股份，与公司实际控制人、持有公司5%以上股份的股东以及其他董事、高级管理人员不存在关联关系，不存在公司法规定的不得担任公司高级管理人员的情形，亦未受过中国证监会及其他有关部门的处罚和证券交易所惩戒，也不存在因涉嫌犯罪被司法机关立案侦查或涉嫌违法违规被中国证监会立案稽查的情形,2026-07-31 19:56:00,上海证券报·中国证券网,http://finance.eastmoney.com/a/202607313828535192.html
鳳祥股份,鳳祥股份,富祥股份董事长提议中期分红10派0.5元,上证报中国证券网讯富祥股份7月23日盘后公告，为提升上市公司投资价值，与投资者共享企业发展成果，增强投资者获得感，推动公司高质量发展，基于对公司长远发展信心、财务状况展望等因素的综合考虑，公司控股股东、实际控制人、董事长兼总经理包建华先生出具的《关于提议江西富祥药业股份有限公司实施,2026-07-23 17:55:24,上海证券报·中国证券网,http://finance.eastmoney.com/a/202607233819033554.html
