query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
00100,00100,港股存储概念股走弱 兆易创新跌超8%,截至发稿，兆易创新(03986.HK)跌8.15%，剑桥科技(06166.HK)跌5.95%，智谱(02513.HK)跌5.54%，MINIMAX-W00100.HK)跌5.05%。,2026-07-28 09:26:13,东方财富Choice数据,http://finance.eastmoney.com/a/202607283822982673.html
00100,00100,港股恒生指数盘中转跌，此前一度涨近1%,7月28日，港股恒生指数盘中转跌，此前一度涨近1%，恒生科技指数涨幅快速收窄至0.1%，老铺黄金(06181.HK)跌超20%，智谱(02513.HK)跌超18.5%，MiniMax00100.HK)跌超11.3%，华虹宏力(01347.HK)跌近7%。,2026-07-28 10:49:38,每日经济新闻,http://finance.eastmoney.com/a/202607283823268689.html
00100,00100,从“能对话”到“能交付”：企业级 AI Agent 进入工作流落地阶段,在模型与应用层，MiniMax-W（00100.HK）以全模态能力连接消费者应用与企业服务，2025 年收入约 7904 万美元，同比增长 158.9%，其中超过 70%来自海外市场。,2026-07-27 14:55:51,界面新闻,http://finance.eastmoney.com/a/202607273822064313.html
00100,00100,AI概念股观察｜7月28日早盘港股大模型股普跌，调整期更考验商业化兑现,截至10时43分，智谱（02513.HK）报1044港元，跌18.50%；MINIMAX-W（00100.HK）报206.80港元，跌9.93%；明略科技-W（02718.HK）报100.60港元，跌2.52%；快手-W（01024.HK）报42.04港元，跌1.45%。,2026-07-28 12:17:33,界面新闻,http://finance.eastmoney.com/a/202607283823310046.html
00100,00100,港股人工智能股走强 剑桥科技涨近6%,7月23日，港股人工智能股走强，截至发稿，剑桥科技(06166.HK)涨5.85%，MINIMAX-W00100.HK)涨4.37%，智谱(02513.HK)涨4.34%。,2026-07-23 09:38:33,每日经济新闻,http://finance.eastmoney.com/a/202607233818353929.html
00100,00100,港股收盘 | 科技指数全周涨超4%领跑 AI硬件股跌幅居前,MINIMAX-W00100.HK)在本周累计上涨17.65%。该公司的大模型技术迭代与商业化前景明朗，管理层会议释出正面经营信号，吸引多家外资大行维持买入评级，推升估值溢价。,2026-07-31 16:34:00,财联社,http://finance.eastmoney.com/a/202607313828344762.html
00100,00100,智谱大跌超16% 较高点已回撤逾七成,另一家港股大模型龙头MiniMax（00100.HK）下跌了4.23%。 自2026年1月以116.2港元上市以来，智谱股价在不到半年内一度触及2980港元/股的历史高位，累计涨幅超过24倍。这种涨幅背后，是市场对“国产大模型第一股”稀缺标签的集中定价。,2026-07-30 19:17:40,界面新闻,http://finance.eastmoney.com/a/202607303826881490.html
00100,00100,港股人工智能概念股走强 MINIMAX涨超5%,截至发稿，MINIMAX-W00100.HK)涨5.13%，智谱(02513.HK)涨4.44%，兆易创新(03986.HK)涨3.47%。,2026-07-21 09:26:58,财联社,http://finance.eastmoney.com/a/202607213814303120.html
00100,00100,港股人工智能股延续涨势 智谱涨近9%,截至发稿，智谱(02513.HK)涨9.55%，天数智芯(09903.HK)涨2.93%，MINIMAX-W00100.HK)涨3.57%。,2026-07-21 09:38:19,财联社,http://finance.eastmoney.com/a/202607213814393319.html
00100,00100,港股强势反弹：恒指涨近1% 小米发布会与长鑫科技上市引爆市场,大模型概念股MiniMax（HK00100）涨17.14%，扭转前期颓势。 消息面，7月24日高盛发布针对MiniMax的CEO（首席执行官）交流会纪要研报，维持该股860港元目标价。据报道，此次CEO交流会由公司创始人、首席执行官闫俊杰博士及管理层团队举办。,2026-07-27 17:17:52,每日经济新闻,http://finance.eastmoney.com/a/202607273822179686.html
