query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02469,02469,粉笔：预计上半年亏损不超2亿元，同比由盈转亏,7月27日，粉笔（02469）发布公告，公司预计2026年上半年收入不少于12.2亿元，同比下降不超过18.30%，主要由于通过招录类考试提供的职位空缺下降，而且中国招录类考试培训行业的竞争持续加剧而导致培训服务销售下跌。,2026-07-27 21:03:00,财中社,http://finance.eastmoney.com/a/202607273822359381.html
02469,02469,张小龙辞职前：粉笔炒股亏损,7月27日晚间，公考培训头部企业粉笔（02469.HK）在港交所发布中期盈利预告，预期截至6月30日的六个月内录得不少于12.2亿元人民币的收入，同比降幅不超过18.3%；净亏损不超过2亿元，而2025年同期为净利润2.267亿元；经调整净亏损上限1.8亿元，2025年同期经调整净利润则为,2026-07-29 19:11:00,财中社,http://finance.eastmoney.com/a/202607293825243068.html
02469,02469,斯坦德机器人第三次递表港交所；粉笔、科拓股份发布盈利预警丨港交所早参,NO.3 粉笔预计上半年净亏损少于2亿元 7月27日，公考“三巨头”之一的粉笔（HK02469）公告称，2026年上半年，公司预计营收不少于12.2亿元，同比减少不多于18.30%；预计净亏损不多于2亿元。,2026-07-29 06:59:51,每日经济新闻,http://finance.eastmoney.com/a/202607293823971375.html
02469,02469,港股收盘 | 科技指数全周涨超4%领跑 AI硬件股跌幅居前,特别是第二季度，受中国区销量下降9.7%及收入下降8.6%影响，第二季度EBITDA利润率大幅收窄 个股异动 粉笔涨超9% 预计上半年收入不少于12.2亿元 粉笔02469.HK)涨9.23%，报收0.355港元。,2026-07-31 16:34:00,财联社,http://finance.eastmoney.com/a/202607313828344762.html
02469,02469,回旋镖来了！粉笔投资亏损830万美元，股价单日大跌近17%,7月28日，公考培训龙头粉笔（02469.HK）低开低走，截至收盘，报0.345港元/股，股价单日大跌16.87%，总市值仅剩约7.73亿港元，盘中最低触及0.335港元，再度创下上市以来新低。 股价雪崩的直接导火索，或是前一日晚间粉笔发布的2026年上半年业绩预告。,2026-07-28 17:45:00,21世纪经济报道,http://finance.eastmoney.com/a/202607283823589151.html
02469,02469,AI转型难挽颓势！粉笔上半年由盈转亏，预计亏损不超2亿元！年内股价暴跌近八成,7月27日，综合性就业服务平台粉笔（02469）发布2026年上半年业绩预告。公告显示，截至2026年6月30日，公司预计实现收入不少于12.2亿元，较上年同期的14.92亿元减少不超过18.30%。,2026-07-27 22:22:23,深圳商报·读创,http://finance.eastmoney.com/a/202607273822427653.html
02469,02469,粉笔：张小龙辞任执行董事、CEO、董事会主席 盛海燕全面接棒,粉笔（02469）发布公告，张小龙因需处理其他个人事务，已辞任执行董事、首席执行官及董事会主席，自2026年7月8日起生效。 同时，盛海燕被委任为执行董事、首席执行官兼董事会主席，任命自2026年7月8日起生效。,2026-07-08 20:35:00,财中社,http://finance.eastmoney.com/a/202607083798614271.html
02469,02469,粉笔：执行董事、首席执行官兼主席张小龙辞任,南财智讯7月8日电，粉笔（02469.HK）公告，公司执行董事、首席执行官兼董事会主席张小龙因需处理其他个人事务，已辞任执行董事、首席执行官、董事会主席、董事会薪酬委员会成员及董事会提名委员会主席，自公告日期起生效。,2026-07-08 20:12:00,南方财经网,http://finance.eastmoney.com/a/202607083798588056.html
02469,02469,粉笔CEO张小龙因个人原因辞职，不再担任该集团任何职位,红星资本局7月8日消息，今日，粉笔（02469.HK）发布公告，因需处理其他个人事务，张小龙已辞任执行董事、首席执行官、董事会主席、董事会薪酬委员会成员及董事会提名委员会主席，辞任后，将不再于该集团担任任何职位。,2026-07-08 22:33:20,红星资本局,http://finance.eastmoney.com/a/202607083798747994.html
02469,02469,粉笔CEO张小龙辞职，曾因高校演讲内容致歉，公司今年股价已跌去77%,7月8日，公考“三巨头”之一粉笔（港股代码：02469）在港交所公告，张小龙因需处理其他个人事务，已辞任执行董事、首席执行官、董事会主席、董事会薪酬委员会成员及董事会提名委员会主席，自公告日期起生效。张小龙在辞任执行董事、首席执行官及董事会主席后，将不再于集团担任任何职位。,2026-07-08 21:42:11,深圳商报·读创,http://finance.eastmoney.com/a/202607083798712033.html
