query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02252,02252,港股微创机器人-B早盘涨超7%,微创机器人-B02252.HK)早盘涨超7%，截至发稿，涨7.52%，报21.74港元，成交额6742.07万港元。,2026-07-27 10:14:50,每日经济新闻,http://finance.eastmoney.com/a/202607273821800534.html
02252,02252,港股人工智能股走强 智谱涨超7%,截至发稿，智谱(02513.HK)涨7.03%，微创机器人-B02252.HK)涨6.03%，明略科技-W(02718.HK)涨4.58%。,2026-07-27 10:52:25,财联社,http://finance.eastmoney.com/a/202607273821854734.html
02252,02252,微创机器人-B预计2026年上半年实现净利润2800万元至4000万元 同比扭亏为盈,7月22日，微创机器人-B（02252）发布公告，预计公司在截至2026年6月30日的六个月内录得净利润2800万元至4000万元，而2025年同期则为净亏损1.15亿元。这是公司首次实现半年度盈利。,2026-07-23 08:52:00,财中社,http://finance.eastmoney.com/a/202607233818076497.html
02252,02252,微创医疗为什么把海外骨科业务卖给天智航？,而剃须刀模式下，一个显而易见的问题便是，微创医疗控股子公司微创机器人（02252.HK）也有鸿鹄骨科手术机器人，该产品已经在海外获批。微创医疗2025年报中还提及，在国际市场深化鸿鹄机器人与骨科业务Evolution内轴型全膝关节假体的协同应用。,2026-07-31 19:09:27,界面新闻,http://finance.eastmoney.com/a/202607313828504047.html
02252,02252,生生冷链、臻驱科技递表港交所；周大福、微创机器人发盈喜丨港交所早参,NO.4 微创机器人预计中期同比扭亏为盈 7月22日，微创机器人-B（HK02252）公告称，董事会预期公司于截至2026年6月30日止六个月将从净亏损变为录得净利润，且预期净利润约为2800万元至4000万元，而公司截至2025年6月30日止六个月净亏损为1.15亿元。,2026-07-24 07:00:51,每日经济新闻,http://finance.eastmoney.com/a/202607243819399019.html
02252,02252,“十五五”中医药发展规划发布；抑郁症治疗或添中国方案,财务信息 微创机器人扭亏为盈 7月22日，微创机器人（02252.HK）发布公告，预计公司在截至2026年6月30日的六个月内录得净利润2800万元至4000万元，而2025年同期则为净亏损1.15亿元，公司扭亏为盈的主要原因是营业收入大幅增长，同比增幅约为200%至230%,2026-07-23 20:51:17,21世纪经济报道,http://finance.eastmoney.com/a/202607233819191186.html
02252,02252,微创医疗变卖骨科业务，业绩对赌和债务压力下持续甩卖资产,2025年5月，微创医疗通过全资附属公司，出售微创机器人（02252.HK）约3010万股，套现约4.58亿港元；12月，微创心通（02160.HK）通过发行新股，收购微创医疗旗下心律管理业务，完成后，约2.6亿美元优先股回购义务及相关利息负担从微创医疗合并报表中移除；同月，微创医疗出售微创脑科学,2026-07-23 20:51:00,消费日报财经,http://finance.eastmoney.com/a/202607233819191757.html
02252,02252,天智航拟收购上海微创骨科控制权，微创医疗债务压身持续出清资产,2025年5月，微创医疗通过全资附属公司，出售微创机器人（02252.HK）约3010万股，套现约4.58亿港元；12月，微创心通（02160.HK）通过发行新股，收购微创医疗旗下心律管理业务，完成后，约2.6亿美元优先股回购义务及相关利息负担从微创医疗合并报表中移除；同月，微创医疗出售微创脑科学,2026-07-20 18:09:37,蓝鲸财经,http://finance.eastmoney.com/a/202607203813409243.html
02252,02252,天智航“补短板”拟控股上海微创骨科 微创医疗资产剥离再进一步|速读公告,去年以来，其已先后完成多项资产处置：2025年5月，微创医疗通过全资附属公司，出售微创机器人（02252.HK）约3010万股，套现约4.58亿港元；12月，微创心通（02160.HK）通过发行新股，收购微创医疗旗下心律管理业务，完成后，约2.6亿美元优先股回购义务及相关利息负担从微创医疗合并报表中移除,2026-07-16 08:52:10,财联社,http://finance.eastmoney.com/a/202607163808174842.html
02252,02252,港股微创机器人-B涨超5%,6月29日，微创机器人-B02252.HK)涨超5%，截至发稿，涨4.95%，报22.88港元，成交额2607.59万港元。,2026-06-29 10:19:42,每日经济新闻,http://finance.eastmoney.com/a/202606293786084527.html
