query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02551,02551,晶科电子：拟通过广州天泽间接收购及增资目标公司 涉及总代价约2.56亿元,南财智讯5月18日电，晶科电子（02551.HK）发布须予披露交易公告，公司作为有限合伙人参与的投资基金广州天泽于2026年4月8日与广东联芯能、广州瀚睿、湖州熵联、湖州老忠实、王颖颖、北京搏皓、湖州京芯联等卖方订立《股权转让协议》，有条件收购目标公司注册资本人民币815.62万元,2026-05-18 22:18:00,南方财经网,http://finance.eastmoney.com/a/202605183740828478.html
02551,02551,晶科电子：控股股东及高管拟增持H股,晶科电子（02551.HK）发布自愿公告，公司于2026年4月20日收到控股股东集团及高级管理人员通知，基于对公司未来发展前景的乐观判断、持续稳定健康发展的信心及长远投资价值的充分认同，拟自公告之日起3个月内通过公开市场交易进一步增持公司H股股份。,2026-04-20 12:16:00,南方财经网,http://finance.eastmoney.com/a/202604203710398273.html
02551,02551,港股公告精选｜大族数控一季度盈利同比增超170% 海丰国际首季营收逾7亿美元,晶科电子股份02551.HK)：控股股东集团及高管拟进一步增持公司H股。,2026-04-20 20:24:00,财联社,http://finance.eastmoney.com/a/202604203710954226.html
02551,02551,晶科电子：拟通过有限合伙间接投资目标公司 涉及交易金额2.56亿元,每经AI快讯，4月8日，晶科电子（02551.HK）发布须予披露交易公告，公司作为有限合伙人参与广州天泽（有限合伙），拟间接投资目标公司，涉及总代价约人民币256百万元（即2.56亿元）。,2026-04-08 23:20:15,每日经济新闻,http://finance.eastmoney.com/a/202604083698505698.html
02551,02551,晶科电子：拟通过有限合伙间接投资目标公司 涉及交易金额2.56亿元,南财智讯4月8日电，晶科电子（02551.HK）发布须予披露交易公告，公司作为有限合伙人参与广州天泽（有限合伙），拟间接投资目标公司，涉及总代价约人民币256百万元（即2.56亿元）。,2026-04-08 23:12:06,南方财经网,http://finance.eastmoney.com/a/202604083698499996.html
02551,02551,晶科电子股份：参股基金斥资6.38亿元拿下广东芯聚能约9.5799%股权,4月8日，晶科电子股份（02551）发布公告，公司持有40.12%权益的广州天泽晶芯创业投资基金合伙企业（有限合伙）拟通过股权转让及增资方式取得广东芯聚能半导体有限公司约9.5799%股权。,2026-04-09 10:35:00,财中社,http://finance.eastmoney.com/a/202604093699267168.html
02551,02551,晶科电子股份：2025年净利润同比减少41%,南财智讯3月25日电，晶科电子股份（02551.HK）公告，截至2025年12月31日止年度，公司总收入为24.31亿元人民币，同比下降6.2%；年内溢利为0.62亿元人民币，同比下降41%。,2026-03-25 21:11:00,南方财经网,http://finance.eastmoney.com/a/202603253684344693.html
02551,02551,晶科电子股份2025年归母净利润降41%至0.62亿元,3月25日，晶科电子股份（02551）发布截至2025年12月31日止年度的年度业绩公告。公司实现收入24.31亿元，同比下降6%；净利润为0.62亿元，同比下降41%。,2026-03-25 21:07:00,财中社,http://finance.eastmoney.com/a/202603253684342034.html
02551,02551,晶科电子股份：2025年净利润6203.9万元 同比下降40.84%,中证智能财讯晶科电子股份（02551）3月25日披露2025年度报告。,2026-03-26 09:21:15,中国证券报·中证网,http://finance.eastmoney.com/a/202603263685058188.html
02551,02551,晶科电子：拟作为有限合伙人出资2.68亿元参与设立广州天泽晶芯创业投资基金,南财智讯2月25日电，晶科电子（02551.HK）发布须予披露交易公告，公司董事会于2026年2月24日决议批准作为有限合伙人，与万联天泽（普通合伙人）、新兴基金、高质量发展基金、南沙科金集团、南沙人工同智（均为独立第三方有限合伙人）共同订立合伙协议，拟设立广州天泽晶芯创业投资基金合伙企业,2026-02-25 08:48:15,南方财经网,http://finance.eastmoney.com/a/202602253653364966.html
