query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02583,02583,西普尼：预计2026年半年度净利润超9600万元 同比增长超70%,南财智讯7月28日电，西普尼（02583.HK）发布正面盈利预告公告，公司预计2026年半年度（截至2026年6月30日止六个月）实现净利润超过人民币9600万元，同比增长超过70%。,2026-07-28 21:52:00,南方财经网,http://finance.eastmoney.com/a/202607283823812429.html
02583,02583,西普尼：预计上半年净利润超9600万元 同比增长超70%,人民财讯7月28日电，西普尼02583.HK)7月28日晚发布正面盈利预告，预计上半年实现净利润超过9600万元人民币，同比增长超过70%。,2026-07-28 23:07:00,证券时报网,http://finance.eastmoney.com/a/202607283823876926.html
02583,02583,聚辰股份、德业股份、誉研堂递表港交所；雍禾医疗、西普尼、复星国际发盈喜丨港交所早参,NO.3 西普尼预计上半年净利润同比增长超过70% 7月28日，西普尼（HK02583）公告称，集团预计截至2026年6月30日止六个月实现净利润超过9600万元，较去年同期增长超过70%。,2026-07-30 07:03:11,每日经济新闻,http://finance.eastmoney.com/a/202607303825563133.html
02583,02583,港股公告精选｜力勤资源预计中期盈利同比增超5成 周大福上一财年净赚90亿港元,理想汽车-W(02015.HK)：斥资1.21亿港元回购227.45万股，平均价为53.057港元， 西普尼02583.HK)：拟回购不超过10%公司H股。,2026-06-11 20:18:00,财联社,http://finance.eastmoney.com/a/202606113768508743.html
02583,02583,西普尼：2025年净利润同比增长106.5%,南财智讯4月17日电，西普尼（02583.HK）公告，截至2025年12月31日止年度，公司总收入为6.11亿元人民币，同比增长33.8%；年内本公司拥有人应占净利润为1.02亿元人民币，同比增长106.5%；每股基本盈利为2.00元人民币。,2026-04-17 16:49:00,南方财经网,http://finance.eastmoney.com/a/202604173708977535.html
02583,02583,西普尼：2025年净利润1.02亿元 同比增长106.49%,中证智能财讯西普尼（02583）4月17日披露2025年度报告。报告期内，公司实现营业收入6.11亿元，同比增长33.79%；归母净利润1.02亿元，同比增长106.49%；据报告显示，西普尼基本每股收益为2.00元，平均净资产收益率为12.18%。,2026-04-17 17:31:25,中国证券报·中证网,http://finance.eastmoney.com/a/202604173709039591.html
02583,02583,西普尼：2025年净利润同比增长106.5%,南财智讯3月17日电，西普尼（02583.HK）公告，截至2025年12月31日止年度，公司总收益为人民币6.11亿元，同比增长33.8%；年内本公司拥有人应占溢利为人民币1.02亿元，同比增长106.5%；每股基本盈利为人民币2.00元。,2026-03-17 23:05:18,南方财经网,http://finance.eastmoney.com/a/202603173674956297.html
02583,02583,西普尼2025年收入增长33.8% 期内溢利增长106.5%至1.02亿元,3月17日，西普尼（02583）发布截至2025年12月31日止年度业绩公告。公司在报告期间实现收入6.11亿元，较2024年的4.57亿元增长33.8%。毛利为1.93亿元，毛利率提升至31.5%，较上年的27.2%增加，主要得益于手表产品毛利率的提升。,2026-03-18 09:57:48,财中社,http://finance.eastmoney.com/a/202603183675654128.html
02583,02583,西普尼获调入沪港通及深港通证券名单,3月8日，西普尼（02583）发布公告，公司的H股被调入沪港通及深港通的证券名单，自2026年3月9日起生效。,2026-03-08 19:07:10,财中社,http://finance.eastmoney.com/a/202603083665357992.html
02583,02583,西普尼：H股获调入沪港通及深港通标的名单,南财智讯3月8日电，西普尼（02583.HK）发布自愿公告，公司H股获调入沪港通及深港通标的证券名单，自2026年3月9日起生效。本次调入依据上海证券交易所有关通知及深圳证券交易所有关公告。,2026-03-08 18:31:08,南方财经网,http://finance.eastmoney.com/a/202603083665353472.html
