query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02627,02627,深交所：港股通标的证券名单调入禾赛－Ｗ（02983）、滨化股份,人民财讯7月10日电，深交所公告，根据《深圳证券交易所深港通业务实施办法》的有关规定，港股通标的证券名单调入禾赛－Ｗ（02983）、滨化股份（06745），调出合生创展集团（00754）、禾赛－Ｗ（02525）、中慧生物－Ｂ（02627）、MIRXES-B（02629），并自2026,2026-07-10 08:59:00,证券时报网,http://finance.eastmoney.com/a/202607103800873147.html
02627,02627,深交所调整港股通标的：2入4出 今起生效,根据《深圳证券交易所深港通业务实施办法》的有关规定，港股通标的证券名单发生调整并自2026年7月10日起生效，具体为：禾赛-Ｗ（02983）、滨化股份（06745）调入；合生创展集团（00754）、禾赛-Ｗ（02525）、中慧生物-Ｂ（02627）、MIRXES-B（02629）调出,2026-07-10 09:23:48,上海证券报·中国证券网,http://finance.eastmoney.com/a/202607103800964069.html
02627,02627,已停牌超3个月！中慧生物被调出港股通标的证券名单，德勤辞任核数师、年报难产,7月10日，深交所公告，港股通标的证券名单发生调整并自2026年7月10日起生效，根据名单，中慧生物-Ｂ02627被调出。 资料显示，江苏中慧元通生物科技股份有限公司致力于创新疫苗及采用新技术方法的传统疫苗的研发、制造及商业化。,2026-07-10 14:41:25,深圳商报·读创,http://finance.eastmoney.com/a/202607103801750989.html
02627,02627,中慧生物：自研mRNA猴痘疫苗候选产品IND申请获批,6月23日，中慧生物（02627）发布公告，国家药品监督管理局药品审评中心已于2026年6月21日批准本集团自主研发的mRNA猴痘疫苗候选产品的临床研究用新药申请（IND申请）。,2026-06-23 18:21:00,财中社,http://finance.eastmoney.com/a/202606233779829257.html
02627,02627,打流感疫苗可以刷医保个人账户了，多个流感疫苗概念股盘中股价大涨,第一财经记者曾统计了A股以及港股的流感疫苗企业2024年销售额情况，A股的流感疫苗企业主要是华兰疫苗、金迪克、百克生物（688276.SH）；港股的流感疫苗企业主要是中慧生物（02627.HK）。这四家流感疫苗企业2024年销售额累计加起来不超过16亿元。,2026-05-19 11:25:14,第一财经,http://finance.eastmoney.com/a/202605193741736812.html
02627,02627,中慧生物：已启动自研重组呼吸道合胞病毒疫苗临床试验,5月13日，中慧生物（02627）发布公告，公司已启动自主研发的重组呼吸道合胞病毒疫苗（CHO细胞）（佐剂）的I期及II期临床试验。 公告指出，公司的重组呼吸道合胞病毒疫苗（CHO细胞）（佐剂）利用CHO细胞研制而成，可表达经修饰的pre-F蛋白。,2026-05-13 20:50:00,财中社,http://finance.eastmoney.com/a/202605133736180022.html
02627,02627,中慧生物-B获批mRNARSV疫苗IND申请,5月8日，中慧生物-B（02627）发布公告，公司董事会欣然宣布，国家药品监督管理局药品审评中心已批准公司自主研发的mRNARSV疫苗候选产品的IND申请。,2026-05-08 21:08:00,财中社,http://finance.eastmoney.com/a/202605083731805917.html
02627,02627,中慧生物-B：德勤辞任核数师 股票继续停牌,4月14日，中慧生物-B（02627）发布公告，公司核数师德勤于2026年4月13日起辞任。 公告中提到，自2026年4月1日上午九时起，公司H股已在联交所暂停买卖，并将继续暂停，直至另行通知。,2026-04-14 09:45:00,财中社,http://finance.eastmoney.com/a/202604143704080524.html
02627,02627,中慧生物-B02627.HK)涨16.12%，报59.8000港元，股价创历史新高,每经AI快讯，2月16日，中慧生物-B02627.HK)涨16.12%，报59.8000港元，股价创历史新高，总市值235.28亿港元。,2026-02-16 09:59:07,每日经济新闻,http://finance.eastmoney.com/a/202602163651172789.html
02627,02627,港股中慧生物-B尾盘涨超7%,每经AI快讯，3月9日，中慧生物-B02627.HK)尾盘涨超7%，截至发稿涨7.31%，报56.5港元，成交额8752.8万港元。,2026-03-09 15:26:51,每日经济新闻,http://finance.eastmoney.com/a/202603093666032913.html
