query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
06683,06683,巨星传奇2025年亏损5104.6万元 收入减少19.1%,3月31日，巨星传奇（06683）发布年度业绩公告，截止2025年12月31日止年度，收入为4.72亿元，较2024财年减少约19.1%。,2026-04-01 10:40:00,财中社,http://finance.eastmoney.com/a/202604013691655957.html
06683,06683,巨星传奇2025年由盈转亏，长视频收缩拖累IP业务，毛利率大幅下滑,3月31日，有“周杰伦概念股”之称的巨星传奇（06683）发布年度业绩公告，集团于2025财年录得收入人民币472.4百万元（2024财年：人民币584.0百万元），较2024财年的收入减少约19.1%。,2026-04-01 18:41:55,深圳商报·读创,http://finance.eastmoney.com/a/202604013692074653.html
06683,06683,港股巨星传奇拉升逾13%,每经AI快讯，3月23日，巨星传奇06683.HK)拉升逾13%，截至发稿涨10.05%，报9.31港元，成交额3.7亿港元。,2026-03-23 11:20:55,每日经济新闻,http://finance.eastmoney.com/a/202603233680255096.html
06683,06683,港股收盘 | 三大指数震荡走高 外卖大战监管叫停利好互联网巨头,个股异动 巨星传奇跌超13% 较月内高点跌近40% 巨星传奇06683.HK)跌13.59%，报6.74港元。目前该公司的股价较月内高点11.15港元已跌近40%。,2026-03-25 16:54:23,财联社,http://finance.eastmoney.com/a/202603253684078124.html
06683,06683,港股收盘 | 科技指数失守5000点重要关口 泡泡玛特单周重挫29%,巨星传奇06683.HK)周内累计跌超28%。市场此前对周杰伦第16张专辑《太阳之子》形成强上涨预期，公司股价提前出现炒作式上涨；3月25日专辑正式上线后，市场开启“利好出尽”的抛售行情，专辑上线当日公司股价大跌超13%，后续跌势持续扩大。,2026-03-27 16:56:00,财联社,http://finance.eastmoney.com/a/202603273687096298.html
06683,06683,港股巨星传奇午后一度拉升逾24%,每经AI快讯，3月13日，巨星传奇06683.HK)午后一度拉升逾24%，截至发稿涨18.98%，报8.4港元，成交额7.54亿港元。,2026-03-13 14:33:58,每日经济新闻,http://finance.eastmoney.com/a/202603133671400153.html
06683,06683,黄晓明和杜华投资具身智能机器人租赁平台擎天租,2025年11月，手握周杰伦IP的巨星传奇（06683.HK）公告称，将与宇树科技成立合资公司，推出宠物四足机器人和演艺人形机器人等消费级IP机器人以及IP衍生产品。,2026-03-18 12:32:31,南方都市报,http://finance.eastmoney.com/a/202603183675754133.html
06683,06683,巨星传奇预计2025年亏损不超5200万元 由盈转亏,3月6日，巨星传奇（06683）发布公告，预计截至2025年12月31日止年度将录得不超过5200万元的综合亏损，而截至2024年12月31日止年度则录得综合利润5020万元。 董事会指出，业绩由盈转亏的主要原因包括业务结构及产品组合的阶段性调整，以及新消费业务毛利率的下降。,2026-03-08 16:37:47,财中社,http://finance.eastmoney.com/a/202603083665342514.html
06683,06683,纳真科技、琻捷电子、华明装备递表港交所；呷哺呷哺、巨星传奇发布盈利警告丨港交所早参,NO.3 巨星传奇预计2025年度综合亏损不超5200万元 3月6日晚间，巨星传奇（HK06683）于港交所发布盈利警告。据公告，集团预期截至2025年12月31日止年度取得不超过5200万元的综合亏损，而截至2024年12月31日止年度则取得综合溢利5020万元。,2026-03-09 01:05:49,每日经济新闻,http://finance.eastmoney.com/a/202603093665420220.html
06683,06683,周杰伦IP“熄火”？巨星传奇2025年预计转亏五千万元，或将与韩娱公司合作,3月6日晚间，有“周杰伦概念股”之称的巨星传奇(HK:06683发布业绩预告，根据对公司截至2025年12月31日止年度未经审核综合管理账目的初步审阅及董事会现有资料，公司预期录得不超过5200万元的综合亏损，而2024年年度公司录得综合溢利5020万元。,2026-03-07 19:44:04,深圳商报·读创,http://finance.eastmoney.com/a/202603073665175733.html
