query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
09992,09992,泡泡玛特旗下甜品店东南亚首店在新加坡开业,本文来源：时代周报 7月30日，泡泡玛特（09992.HK）旗下独立甜品品牌Pop Bakery在新加坡圣淘沙名胜世界薇福商场（Weave）开业。 圣淘沙名胜世界门店是Pop Bakery的全球第二家独立运营门店，也是东南亚首店。,2026-07-31 13:33:11,时代周报,http://finance.eastmoney.com/a/202607313828191047.html
09992,09992,港股泡泡玛特盘中涨近4%,7月27日，泡泡玛特09992.HK)盘中涨近4%，截至发稿，涨2.49%，报164.9港元，成交额8.02亿港元。,2026-07-27 11:45:48,每日经济新闻,http://finance.eastmoney.com/a/202607273821879222.html
09992,09992,港股通（深）净卖出50.77亿港元,99330.11 -1.58 02800 盈富基金 港股通(沪) 198181.21 -197227.27 0.30 09988 阿里巴巴-W 港股通(沪) 194894.98 -12824.66 -1.58 02513 智谱 港股通(深) 178612.00 12096.30 -16.55 09992,2026-07-30 21:25:00,证券时报网,http://finance.eastmoney.com/a/202607303827012691.html
09992,09992,南向资金今日净卖出85.71亿港元 盈富基金净卖出19.72亿港元,中国海洋石油 73179.45 33129.95 2.89 02513 智谱 730740.37 6863.78 -16.55 01347 华虹宏力 375458.12 -1241.26 -8.26 01810 小米集团-W 410884.61 -36107.06 -2.63 09992,2026-07-30 21:25:00,证券时报网,http://finance.eastmoney.com/a/202607303827011849.html
09992,09992,泡泡玛特创始人王宁与投资人段永平纽约会面,近日，知名投资人段永平在社交平台发布动态，于纽约与泡泡玛特（09992.HK）创始人王宁线下相聚。 二人一同参观Labubu十周年全球巡展纽约站，在IP展品前参观合影；后续共同到场观看世界杯决赛，分别身着西班牙、阿根廷国家队球衣，佩戴Labubu足球主题挂件合照留念。,2026-07-20 09:27:19,澎湃新闻,http://finance.eastmoney.com/a/202607203812023762.html
09992,09992,段永平再谈泡泡玛特：我才刚开始买，10年内大概率不卖,7月23日，知名投资人段永平再度发声谈泡泡玛特（09992.HK）。 当天，有用户向段永平提问，“不会要减点泡泡玛特仓位去买马斯克的SPACE X吧？” 对此，段永平回应称：泡泡玛特我才刚开始买啊！我猜10年内大概率是不会卖的。,2026-07-23 20:19:35,界面新闻,http://finance.eastmoney.com/a/202607233819162871.html
09992,09992,泡泡玛特大涨超6%，创始人王宁到访苹果总部，与苹果现任及候任CEO会面,7月16日，泡泡玛特（09992.HK）午后开盘直线拉升大涨，截至发稿涨超6%，报167.1港元。 去年10月库克到访中国，首站现身上海THE MONSTERS十周年巡展。,2026-07-16 16:33:39,红星资本局,http://finance.eastmoney.com/a/202607163809087893.html
09992,09992,南向资金今日成交活跃股名单（7月16日）,119119.08 -14492.27 -22.95 00981 中芯国际 635082.98 -17365.34 -1.44 01347 华虹宏力 367964.34 -18105.50 -7.03 06869 长飞光纤光缆 259601.89 -21103.82 -6.14 09992,2026-07-16 22:23:00,证券时报网,http://finance.eastmoney.com/a/202607163809376982.html
09992,09992,港股通（深）净买入30.38亿港元,-9.31 03986 兆易创新 港股通(沪) 219782.85 2717.87 -8.68 01888 建滔积层板 港股通(深) 212830.00 -106982.54 -13.19 01810 小米集团-W 港股通(深) 210228.00 -68442.76 6.34 09992,2026-07-16 22:23:00,证券时报网,http://finance.eastmoney.com/a/202607163809376814.html
09992,09992,小鹏汽车人形机器人月产瞄准千台，港股消费板块持续走强，泰康港股通大消费指数(A类：006786；C类：006787)单位净值涨超2%,截至2026年7月16日 13:40，港股通大消费指数(931027)强势上涨3.54%，成分股思摩尔国际(06969)上涨8.31%，泡泡玛特09992上涨7.88%，小鹏集团-W(09868)上涨7.71%，美团-W(03690)，吉利汽车(00175)等个股跟涨。,2026-07-16 13:56:47,界面新闻,http://finance.eastmoney.com/a/202607163808911783.html
