query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
01643,01643,单月上涨超5倍 亚洲联网科技遭监管提示风险,公布日期 相关资料日期 股票代号 公司 股价表现 2026年5月5日 2026年4月20日 00679 亚洲联网科技有限公司 -3.59% 2026年4月14日 2026年3月30日 01643 现代中药集团有限公司 -14.24% 2026年3月27日 2026年3月16日 00167,2026-05-06 22:55:00,证券时报网,http://finance.eastmoney.com/a/202605063729023340.html
01643,01643,现代中药集团：2025年亏损1355.7万元,中证智能财讯现代中药集团（01643）4月28日披露2025年度报告。,2026-04-29 15:58:47,中国证券报·中证网,http://finance.eastmoney.com/a/202604293724396484.html
01643,01643,现代中药集团预计2025年净亏损不少于1300万元,3月25日，现代中药集团（01643）发布公告，预期截至2025年12月31日止年度将录得净亏损不少于1300万元，而截至2024年12月31日止年度则录得约970万元的净溢利。,2026-03-25 16:54:00,财中社,http://finance.eastmoney.com/a/202603253684086646.html
01643,01643,现代中药集团：预计2025年度净亏损不少于人民币1300万元,南财智讯3月25日电，现代中药集团（01643.HK）发布盈利预警公告，预计公司截至2025年12月31日止年度将录得净亏损不少于人民币1300万元，而2024年度同期录得约人民币970万元的净利润。,2026-03-25 16:36:00,南方财经网,http://finance.eastmoney.com/a/202603253684064722.html
01643,01643,预亏超1300万元！现代中药集团遭遇业绩“滑铁卢”？去年部分经销商流失,3月25日盘后，现代中药集团（01643）发布盈利警告称，本集团预期截至2025年12月31日止年度录得净亏损不少于1300万元，而截至2024年12月31日止年度则录得约970万元的净溢利。 值得注意的是，这意味着现代中药集团年度业绩将出现公司上市后首次亏损。,2026-03-25 17:40:13,深圳商报·读创,http://finance.eastmoney.com/a/202603253684162295.html
