query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
偉源控股,偉源控股,芳源股份：公司对控股子公司清远芳源锂业的投资额暂未达到信息披露标准,证券日报网讯 7月31日，芳源股份在互动平台回答投资者提问时表示，公司对控股子公司清远芳源锂业的投资额暂未达到信息披露标准。目前该项目已取得能评批复，已完成环评批复拟批准公示程序，公司将根据整体生产经营节奏及资金安排稳步推进项目落地实施，后续进展情况请关注公司披露的定期报告。,2026-07-31 19:29:00,证券日报,http://finance.eastmoney.com/a/202607313828521886.html
偉源控股,偉源控股,上海洗霸拟为控股子公司科源固能引入投资方缙云丽泰 计划投1亿元建设固态电池相关产业化项目,7月31日，上海洗霸（603200.SH）发布公告称，公司控股子公司科源固能以定向增资方式引入投资者缙云丽泰，后者拟出资4000万元认缴科源固能新增注册资本。,2026-07-31 20:00:41,央广财经,http://finance.eastmoney.com/a/202607313828550442.html
偉源控股,偉源控股,上海洗霸：拟投建固液混合电芯及固态电解质粉体产业化项目,人民财讯7月31日电，上海洗霸(603200)7月31日公告，公司控股子公司上海科源固能新能源科技有限公司（简称“科源固能”）以定向增资方式，引入投资者缙云丽泰创业投资合伙企业（有限合伙）（简称“缙云丽泰”）。,2026-07-31 18:43:00,证券时报网,http://finance.eastmoney.com/a/202607313828476017.html
偉源控股,偉源控股,上海洗霸：控股子公司科源固能拟引入投资者缙云丽泰并投资1亿元建设固态电池项目,7月31日，上海洗霸(603200.SH)公告称，公司控股子公司科源固能以定向增资方式引入投资者缙云丽泰，后者拟出资4000万元认缴科源固能新增注册资本。,2026-07-31 18:23:41,每日经济新闻,http://finance.eastmoney.com/a/202607313828458488.html
偉源控股,偉源控股,格林美：关于控股股东质押股份全部解除质押的公告,本次股份解除质押后，公司控股股东汇丰源原质押的公司股份已全部解除质押，其所持公司股份不存在质押、冻结的情况。,2026-07-30 19:11:00,证券日报,http://finance.eastmoney.com/a/202607303826895763.html
偉源控股,偉源控股,中国核电：控股子公司拟向关联方采购江苏徐圩核能供热发电厂一期工程高温堆承包服务 立项金额103.22亿元,中国核电(601985.SH)公告称，公司控股子公司中核苏能拟向关联方中核能源采购江苏徐圩核能供热发电厂一期工程高温堆工程的承包服务，立项金额为103.22亿元。,2026-07-31 20:12:30,财联社,http://finance.eastmoney.com/a/202607313828557831.html
偉源控股,偉源控股,20家港股公司出手回购（7月30日）,回购数量上看，7月30日回购股数最多的是中国旺旺，当日回购量为350.00万股；其次是成实外教育、至源控股等，回购数量分别为200.10万股、200.00万股。 值得关注的是，本次回购345.49万港元的心动公司，年内则进行多次回购，合计回购金额为6.43亿港元。,2026-07-31 09:08:00,证券时报网,http://finance.eastmoney.com/a/202607313827631595.html
偉源控股,偉源控股,晶泰控股联合26家生态伙伴成立“科学智能开放生态联盟”,此外，香港中文大学（深圳）、五源资本、康曼德资本等高校及投资机构悉数入局。 晶泰控股有关负责人表示，联盟成立标志着国内科学智能基础设施建设，正在从企业单点探索，迈入跨产业、跨学科、多主体协同共建的新发展阶段。,2026-07-30 19:13:25,上海证券报·中国证券网,http://finance.eastmoney.com/a/202607303826878448.html
偉源控股,偉源控股,上海洗霸：投资1亿元建设固液混合电芯及固态电解质粉体产业化项目,南财智讯7月31日电，上海洗霸公告，公司控股子公司科源固能拟在浙江省丽水市缙云县实施0.5GWh固液混合电芯及500吨/年固态电解质粉体产业化项目，计划总投资10000.00万元；项目由科源固能全资子公司作为实施主体，建设周期为2年。,2026-07-31 18:25:00,南方财经网,http://finance.eastmoney.com/a/202607313828457678.html
偉源控股,偉源控股,电力板块震荡走低,华电辽能跌停，豫能控股逼近跌停，华电能源、珈伟新能、华银电力、新能股份跟跌。,2026-07-30 14:18:11,第一财经,http://finance.eastmoney.com/a/202607303826617018.html
