query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
02451,02451,绿源集团控股02451.HK)7月17日回购97.00万股，耗资1354.11万港元,证券时报·数据宝统计，绿源集团控股在港交所公告显示，7月17日以每股13.500港元至14.000港元的价格回购97.00万股，回购金额达1354.11万港元。该股当日收盘价13.900港元，下跌6.71%，全天成交额2570.20万港元。 今年以来该股累计进行7次回购，合计回购,2026-07-17 23:45:00,证券时报网,http://finance.eastmoney.com/a/202607173811411352.html
02451,02451,绿源集团控股02451.HK)连续3日回购，累计斥资2325.47万港元,证券时报·数据宝统计，绿源集团控股在港交所公告显示，7月9日以每股12.980港元至14.000港元的价格回购23.00万股，回购金额达305.56万港元。该股当日收盘价14.360港元，上涨11.49%，全天成交额2129.88万港元。 自7月7日以来公司已连续3日进行回购，,2026-07-09 21:52:00,证券时报网,http://finance.eastmoney.com/a/202607093800357844.html
02451,02451,绿源集团控股02451.HK)连续2日回购，累计回购156.50万股,证券时报·数据宝统计，绿源集团控股在港交所公告显示，7月8日以每股12.330港元至13.000港元的价格回购102.55万股，回购金额达1315.78万港元。该股当日收盘价12.880港元，上涨0.63%，全天成交额1958.58万港元。 自7月7日以来公司已连续2日进行回购,2026-07-08 22:04:00,证券时报网,http://finance.eastmoney.com/a/202607083798737159.html
02451,02451,绿源集团控股02451.HK)7月7日回购53.95万股，耗资704.13万港元,证券时报·数据宝统计，绿源集团控股在港交所公告显示，7月7日以每股12.870港元至13.230港元的价格回购53.95万股，回购金额达704.13万港元。该股当日收盘价12.800港元，下跌1.92%，全天成交额1346.84万港元。 今年以来该股累计进行4次回购，合计回购160.95,2026-07-07 22:08:00,证券时报网,http://finance.eastmoney.com/a/202607073797077020.html
02451,02451,绿源集团控股02451.HK)6月30日回购37.00万股，耗资466.53万港元,证券时报·数据宝统计，绿源集团控股在港交所公告显示，6月30日以每股12.440港元至12.800港元的价格回购37.00万股，回购金额达466.53万港元。该股当日收盘价12.680港元，上涨1.04%，全天成交额1330.99万港元。 自6月29日以来公司已连续2日进行回购,2026-06-30 23:15:00,证券时报网,http://finance.eastmoney.com/a/202606303788743167.html
02451,02451,绿源集团控股02451.HK)6月29日回购59.00万股，耗资708.32万港元,证券时报·数据宝统计，绿源集团控股在港交所公告显示，6月29日以每股11.660港元至12.500港元的价格回购59.00万股，回购金额达708.32万港元。该股当日收盘价12.550港元，上涨9.70%，全天成交额1912.22万港元。（数据宝） 绿源集团控股回购明细 日期,2026-06-29 22:14:00,证券时报网,http://finance.eastmoney.com/a/202606293787025125.html
02451,02451,绿源集团控股：预计上半年溢利下滑不超35%,7月28日，绿源集团控股（02451）发布公告，预计截至2026年6月30日的六个月内，公司拥有人应占溢利将较截至2025年6月30日的六个月内约为1.1亿元的溢利下降不超过35%。此次预期下降主要受行业需求的周期性调整及公司加大战略投入的双重因素影响。,2026-07-28 19:41:00,财中社,http://finance.eastmoney.com/a/202607283823679626.html
02451,02451,港股公告精选｜优然牧业预计中期业绩同比扭亏 盐城港上半年收入增逾两成,财联社7月28日讯 财联社为您带来今日港股重要公告 1）公司要闻 绿源集团控股02451.HK)：发盈警，预期上半年净利润同比下跌不超过35%，上一年同期为1.1亿元。 彩虹新能源(00438.HK)：预计上半年净亏损4.40亿元至人民币4.95亿元。,2026-07-28 21:26:00,财联社,http://finance.eastmoney.com/a/202607283823780066.html
02451,02451,电动车不好卖？绿源集团控股预计上半年股东应占溢利同比下滑不超35%,7月28日晚间，绿源集团控股（02451）发布公告称，根据对董事会目前可获取的最新资料进行的评估及对本集团截至2026年6月30日止6个月（下称“报告期”）的未经审核综合管理账目进行的初步审阅，本集团预期报告期本公司拥有人应占溢利同比将录得不超过35%的下跌。,2026-07-28 20:42:10,深圳商报·读创,http://finance.eastmoney.com/a/202607283823748472.html
02451,02451,绿源集团控股与有鹿机器人达成合作 已落实万台机器人整机订单,人民财讯7月22日电，记者从绿源集团控股（02451.HK）获悉，该公司与有鹿机器人达成深度战略合作，绿源集团控股将承接有鹿AI130S巡扫机器人的整机制造，目前已落实10万套行星减速关节模组及1万台机器人整机订单；绿源集团控股首条机器人产线也于2026年7月投产，目前处于产能爬坡阶段,2026-07-22 16:12:00,证券时报网,http://finance.eastmoney.com/a/202607223817270872.html
