query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
00314,00314,思派健康：拟认购兴业银行理财产品5000万元,南财智讯7月31日电，思派健康（00314.HK）发布须予披露交易公告，公司全资附属公司思派健康产业投资于2026年7月31日拟认购兴业银行发售的理财产品，本金金额为人民币5000万元；此前已于2025年7月1日认购兴业银行理财产品3000万元，该产品尚未到期。,2026-07-31 19:42:22,南方财经网,http://finance.eastmoney.com/a/202607313828527948.html
00314,00314,镁信健康上市再度搁浅，“医+药+险”的中间人生意到底难在哪,所谓的“医药险TPA三强”中，主打企业团险和保险经纪的思派健康（00314）虽已上市，但股价低迷，2022-2024年累计亏损19.5亿元，2025年经营现金流虽小幅转正，全年仍亏损1.2亿元。,2026-07-27 15:30:00,财中社,http://finance.eastmoney.com/a/202607273822083078.html
00314,00314,思派健康：执行董事增持728万股及回购2240万股,南财智讯7月15日电，思派健康（00314.HK）发布自愿公告，公告主要内容为执行董事马旭广、李继于2026年7月15日分别通过关联实体以每股1.40港元价格增持本公司股份364.00万股，合计增持728.00万股，占已发行股份总数约1.00%；同时，公司自2026年1月1日至公告日完成股份回购,2026-07-15 20:35:00,南方财经网,http://finance.eastmoney.com/a/202607153807689762.html
00314,00314,多家公司股价触及“警戒线” 保险科技估值逻辑回归“中介”本质,比如，思派健康（00314.HK）、轻松健康（02661.HK）等保险科技公司，目前股权也较上市发行价跌去大半。 从时间线来看，“报行合一”政策于2023年起在人身险各渠道逐步推行，但资本市场对保险科技公司的“用脚投票”早在2021—2022年就已发生。,2026-07-25 02:31:05,中国经营网,http://finance.eastmoney.com/a/202607253820879726.html
00314,00314,87家港股公司回购 小米集团-W回购1.02亿港元,1.880 4169.28 00086 新鸿基公司 3.30 13.61 4.140 4.110 1739.53 02235 微泰医疗-B 1.78 12.57 7.100 7.000 2119.72 09886 叮当健康 10.50 9.58 0.920 0.890 7189.48 00314,2026-07-20 09:33:00,证券时报网,http://finance.eastmoney.com/a/202607203812159352.html
00314,00314,61家港股公司出手回购（7月16日）,3.180 8252.97 09960 康圣环球 5.80 5.63 0.980 0.960 74.53 02251 鹰瞳科技-B 0.40 4.15 10.520 10.290 1630.02 00623 中视金桥 2.00 3.78 1.890 1.890 2674.34 00314,2026-07-17 09:11:00,证券时报网,http://finance.eastmoney.com/a/202607173809876387.html
00314,00314,7月15日港股回购一览,0.910 7161.67 09960 康圣环球 9.20 8.72 0.970 0.940 68.90 06998 亿腾嘉和 3.80 7.44 1.970 1.940 7084.21 00289 WING ON CO 0.50 6.65 13.300 13.300 285.86 00314,2026-07-16 09:08:00,证券时报网,http://finance.eastmoney.com/a/202607163808323712.html
00314,00314,84家港股公司回购 极兔速递-W回购3916.37万港元,3034.71 01193 华润燃气 2.08 30.89 14.850 14.850 73280.88 02576 太美医疗科技 4.62 28.50 6.280 5.900 1673.84 02105 来凯医药-B 4.00 27.67 7.010 6.700 129.12 00314,2026-07-15 09:07:00,证券时报网,http://finance.eastmoney.com/a/202607153806676355.html
00314,00314,86家港股公司回购 极兔速递-W回购3918.11万港元,1.850 4102.06 00546 阜丰集团 4.00 18.82 4.730 4.690 250.26 06698 星空华文 24.35 18.46 0.860 0.750 66.81 00086 新鸿基公司 4.50 18.29 4.080 4.040 1528.44 00314,2026-07-14 09:04:00,证券时报网,http://finance.eastmoney.com/a/202607143804719145.html
00314,00314,7月10日港股回购一览,0.990 0.940 51.39 00418 方正控股 5.20 3.69 0.710 0.690 201.28 00605 中国金融投资管理 3.00 2.31 0.770 0.770 2.31 01358 普华和顺 1.90 2.05 1.080 1.080 4600.31 00314,2026-07-13 09:25:00,证券时报网,http://finance.eastmoney.com/a/202607133802801777.html
