stock_code,windcode,windcode_rule,company_name,company_display,list_date,list_year,pdf_filename,pdf_path,folder_year,filename_parsed,share_matched,list_price,listboard,delisted,is_unprofitable_proxy,eod_matched,first_trade_date,day0_open,day0_close,day1_return,day0_break_issue,day5_close,day5_return,day20_close,day20_return,day60_close,day60_return,performance_class,business_scope,industry_coarse,openable,encrypted,page_count,file_size_mb,has_text_layer,text_chars_page1,likely_scanned,error,page_length_class,company_name_raw,pdf_path_relative
01491,1491.HK,,貝特集團控股,貝特集團控股,2021-10-29,2021,01491_29-10-2021_貝特集團控股_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/01491_29-10-2021_貝特集團控股_全球發售.pdf,2021,True,False,,,False,False,False,,,,,,,,,,,,无行情,,未知,True,False,658,36.06,False,50,False,,超长篇(≥500页),貝特集團控股,dataset/2021/01491_29-10-2021_貝特集團控股_全球發售.pdf
01927,1927.HK,strip_zero,久久王,久久王,2021-02-26,2021,01927_26-02-2021_久久王_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/01927_26-02-2021_久久王_全球發售.pdf,2021,True,False,,,False,False,True,2021-03-16,0.69,0.55,-0.2028985507246376,True,0.49,-0.2898550724637681,0.44,-0.3623188405797101,0.42,-0.3913043478260869,暴跌,公司是中国的甜食产品制造商.,工业/制造,True,False,474,12.27,False,0,True,,长篇(300-499页),久久王,dataset/2021/01927_26-02-2021_久久王_全球發售.pdf
01948,1948.HK,strip_zero,UJU HOLDING,UJU HOLDING,2021-10-26,2021,01948_26-10-2021_UJU HOLDING_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/01948_26-10-2021_UJU HOLDING_全球發售.pdf,2021,True,False,,,False,False,True,2021-11-08,6.7,6.4,-0.04477611940298504,True,6.57,-0.01940298507462685,5.3,-0.20895522388059706,5.86,-0.12537313432835814,平稳,,未知,True,False,546,7.1,True,102,False,,超长篇(≥500页),UJU HOLDING,dataset/2021/01948_26-10-2021_UJU HOLDING_全球發售.pdf
01965,1965.HK,strip_zero,朗詩綠色生活,朗詩綠色生活,2021-06-25,2021,01965_25-06-2021_朗詩綠色生活_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/01965_25-06-2021_朗詩綠色生活_全球發售.pdf,2021,True,False,,,False,False,True,2021-07-08,6.0,4.5,-0.25,True,3.26,-0.4566666666666667,3.18,-0.47,3.28,-0.4533333333333334,暴跌,,未知,True,False,589,4.82,True,145,False,,超长篇(≥500页),朗詩綠色生活,dataset/2021/01965_25-06-2021_朗詩綠色生活_全球發售.pdf
02015,2015.HK,strip_zero,理想汽車－Ｗ,理想汽車－Ｗ,2021-08-03,2021,02015_03-08-2021_理想汽車－Ｗ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02015_03-08-2021_理想汽車－Ｗ_全球發售.pdf,2021,True,False,,,False,False,True,2021-08-12,118.0,117.0,-0.00847457627118644,True,108.9,-0.07711864406779656,115.9,-0.017796610169491474,117.2,-0.006779661016949128,破发/走弱,,未知,True,False,626,9.28,True,136,False,,超长篇(≥500页),理想汽車－Ｗ,dataset/2021/02015_03-08-2021_理想汽車－Ｗ_全球發售.pdf
02137,2137.HK,strip_zero,騰盛博藥－Ｂ,騰盛博藥－Ｂ,2021-06-30,2021,02137_30-06-2021_騰盛博藥－Ｂ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02137_30-06-2021_騰盛博藥－Ｂ_全球發售.pdf,2021,True,False,,,False,True,True,2021-07-13,21.4,22.95,0.07242990654205611,False,20.8,-0.028037383177569996,39.9,0.8644859813084113,28.8,0.34579439252336464,平稳,,未知,True,False,684,8.52,True,153,False,,超长篇(≥500页),騰盛博藥－Ｂ,dataset/2021/02137_30-06-2021_騰盛博藥－Ｂ_全球發售.pdf
02150,2150.HK,strip_zero,奈雪的茶,奈雪的茶,2021-06-18,2021,02150_18-06-2021_奈雪的茶_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02150_18-06-2021_奈雪的茶_全球發售.pdf,2021,True,False,,,False,False,True,2021-06-30,18.86,17.12,-0.09225874867444316,True,16.02,-0.15058324496288442,11.48,-0.3913043478260869,12.84,-0.3191940615058325,破发/走弱,"公司所经营的奈雪的茶茶饮店是中国一流的高端现制茶饮连锁店,专注于提供采用优质食材现制的优质茶饮.",其他,True,False,621,4.92,True,86,False,,超长篇(≥500页),奈雪的茶,dataset/2021/02150_18-06-2021_奈雪的茶_全球發售.pdf
02155,2155.HK,strip_zero,森松國際,森松國際,2021-06-15,2021,02155_15-06-2021_森松國際_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02155_15-06-2021_森松國際_全球發售.pdf,2021,True,False,,,False,False,True,2021-06-28,4.96,8.9,0.7943548387096775,False,13.88,1.7983870967741942,9.19,0.8528225806451613,9.48,0.9112903225806452,暴涨,,未知,True,False,613,7.24,True,149,False,,超长篇(≥500页),森松國際,dataset/2021/02155_15-06-2021_森松國際_全球發售.pdf
02160,2160.HK,strip_zero,心通醫療－Ｂ,心通醫療－Ｂ,2021-01-26,2021,02160_26-01-2021_心通醫療－Ｂ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02160_26-01-2021_心通醫療－Ｂ_全球發售.pdf,2021,True,False,,,False,True,True,2021-02-04,21.5,18.82,-0.12465116279069766,True,19.48,-0.093953488372093,15.48,-0.28,16.08,-0.25209302325581395,破发/走弱,,未知,True,False,544,51.08,True,111,False,,超长篇(≥500页),心通醫療－Ｂ,dataset/2021/02160_26-01-2021_心通醫療－Ｂ_全球發售.pdf
02161,2161.HK,strip_zero,健倍苗苗,健倍苗苗,2021-01-26,2021,02161_26-01-2021_健倍苗苗_公開發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02161_26-01-2021_健倍苗苗_公開發售.pdf,2021,True,False,,,False,False,True,2021-02-05,1.48,2.16,0.4594594594594596,False,2.4,0.6216216216216216,1.41,-0.047297297297297335,1.64,0.10810810810810806,暴涨,公司是一家主要从事生产、推广及分销品牌中药的投资控股公司。,金融,True,False,442,31.66,True,81,False,,长篇(300-499页),健倍苗苗,dataset/2021/02161_26-01-2021_健倍苗苗_公開發售.pdf
02162,2162.HK,strip_zero,康諾亞－Ｂ,康諾亞－Ｂ,2021-06-25,2021,02162_25-06-2021_康諾亞－Ｂ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02162_25-06-2021_康諾亞－Ｂ_全球發售.pdf,2021,True,False,,,False,True,True,2021-07-08,78.0,68.0,-0.1282051282051282,True,68.2,-0.1256410256410256,66.0,-0.15384615384615385,49.5,-0.36538461538461536,破发/走弱,,未知,True,False,580,10.37,True,116,False,,超长篇(≥500页),康諾亞－Ｂ,dataset/2021/02162_25-06-2021_康諾亞－Ｂ_全球發售.pdf
02165,2165.HK,strip_zero,領悅服務集團,領悅服務集團,2021-06-29,2021,02165_29-06-2021_領悅服務集團_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02165_29-06-2021_領悅服務集團_全球發售.pdf,2021,True,False,,,False,False,True,2021-07-12,5.2,4.19,-0.1942307692307692,True,4.19,-0.1942307692307692,4.27,-0.17884615384615396,4.19,-0.1942307692307692,破发/走弱,,未知,True,False,572,5.26,True,105,False,,超长篇(≥500页),領悅服務集團,dataset/2021/02165_29-06-2021_領悅服務集團_全球發售.pdf
02170,2170.HK,strip_zero,貝康醫療－Ｂ,貝康醫療－Ｂ,2021-01-27,2021,02170_27-01-2021_貝康醫療－Ｂ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02170_27-01-2021_貝康醫療－Ｂ_全球發售.pdf,2021,True,False,,,False,True,True,2021-02-08,30.0,27.7,-0.07666666666666669,True,32.0,0.06666666666666668,18.96,-0.368,27.45,-0.08500000000000002,平稳,,未知,True,False,613,34.39,True,172,False,,超长篇(≥500页),貝康醫療－Ｂ,dataset/2021/02170_27-01-2021_貝康醫療－Ｂ_全球發售.pdf
02171,2171.HK,strip_zero,科濟藥業－Ｂ,科濟藥業－Ｂ,2021-06-07,2021,02171_07-06-2021_科濟藥業－Ｂ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02171_07-06-2021_科濟藥業－Ｂ_全球發售.pdf,2021,True,False,,,False,True,True,2021-06-18,27.05,30.0,0.10905730129390016,False,31.8,0.1756007393715342,31.05,0.14787430683918668,40.6,0.5009242144177449,平稳,,未知,True,False,729,10.34,True,136,False,,超长篇(≥500页),科濟藥業－Ｂ,dataset/2021/02171_07-06-2021_科濟藥業－Ｂ_全球發售.pdf
02175,2175.HK,strip_zero,中國通才教育,中國通才教育,2021-06-30,2021,02175_30-06-2021_中國通才教育_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02175_30-06-2021_中國通才教育_全球發售.pdf,2021,True,False,,,False,False,True,2021-07-16,3.29,3.69,0.12158054711246198,False,3.72,0.1306990881458967,4.46,0.3556231003039513,3.95,0.20060790273556234,平稳,,未知,True,False,570,19.05,True,79,False,,超长篇(≥500页),中國通才教育,dataset/2021/02175_30-06-2021_中國通才教育_全球發售.pdf
02177,2177.HK,strip_zero,優趣匯控股,優趣匯控股,2021-06-28,2021,02177_28-06-2021_優趣匯控股_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02177_28-06-2021_優趣匯控股_全球發售.pdf,2021,True,False,,,False,False,True,2021-07-12,12.22,9.04,-0.2602291325695582,True,8.41,-0.31178396072013104,5.08,-0.5842880523731587,5.23,-0.572013093289689,暴跌,,未知,True,False,599,7.39,True,157,False,,超长篇(≥500页),優趣匯控股,dataset/2021/02177_28-06-2021_優趣匯控股_全球發售.pdf
02185,2185.HK,strip_zero,百心安－Ｂ,百心安－Ｂ,2021-12-13,2021,02185_13-12-2021_百心安－Ｂ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02185_13-12-2021_百心安－Ｂ_全球發售.pdf,2021,True,False,,,False,True,True,2021-12-23,18.88,20.1,0.06461864406779674,False,27.05,0.4327330508474577,28.9,0.5307203389830508,42.55,1.253707627118644,暴涨,,未知,True,False,619,5.31,False,0,True,,超长篇(≥500页),百心安－Ｂ,dataset/2021/02185_13-12-2021_百心安－Ｂ_全球發售.pdf
02187,2187.HK,strip_zero,智欣集團控股,智欣集團控股,2021-03-16,2021,02187_16-03-2021_智欣集團控股_股份發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02187_16-03-2021_智欣集團控股_股份發售.pdf,2021,True,True,0.353,主板,True,False,True,2021-03-26,1.45,1.06,-0.26896551724137924,True,1.05,-0.2758620689655172,1.15,-0.206896551724138,1.24,-0.14482758620689656,暴跌,,未知,True,False,599,18.76,True,87,False,,超长篇(≥500页),智欣集團控股,dataset/2021/02187_16-03-2021_智欣集團控股_股份發售.pdf
02190,2190.HK,strip_zero,歸創通橋－Ｂ,歸創通橋－Ｂ,2021-06-22,2021,02190_22-06-2021_歸創通橋－Ｂ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02190_22-06-2021_歸創通橋－Ｂ_全球發售.pdf,2021,True,False,,,False,True,True,2021-07-05,55.0,60.0,0.09090909090909093,False,55.3,0.005454545454545403,46.6,-0.1527272727272727,43.5,-0.20909090909090908,平稳,,未知,True,False,716,10.68,True,115,False,,超长篇(≥500页),歸創通橋－Ｂ,dataset/2021/02190_22-06-2021_歸創通橋－Ｂ_全球發售.pdf
02191,2191.HK,strip_zero,順豐房託,順豐房託,2021-05-05,2021,02191_05-05-2021_順豐房託_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02191_05-05-2021_順豐房託_全球發售.pdf,2021,True,False,,,False,False,True,2021-05-17,4.49,4.16,-0.0734966592427617,True,4.6,0.024498886414253768,4.49,0.0,4.36,-0.028953229398663675,平稳,,未知,True,False,648,8.86,True,141,False,,超长篇(≥500页),順豐房託,dataset/2021/02191_05-05-2021_順豐房託_全球發售.pdf
02192,2192.HK,strip_zero,醫脈通,醫脈通,2021-06-30,2021,02192_30-06-2021_醫脈通_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02192_30-06-2021_醫脈通_全球發售.pdf,2021,True,False,,,False,False,True,2021-07-15,28.9,31.0,0.07266435986159175,False,30.25,0.04671280276816614,36.6,0.26643598615916964,37.3,0.29065743944636674,平稳,,未知,True,False,667,48.85,True,104,False,,超长篇(≥500页),醫脈通,dataset/2021/02192_30-06-2021_醫脈通_全球發售.pdf
02195,2195.HK,strip_zero,盈滙企業控股,盈滙企業控股,2021-03-19,2021,02195_19-03-2021_盈滙企業控股_股份發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02195_19-03-2021_盈滙企業控股_股份發售.pdf,2021,True,False,,,False,False,True,2021-03-31,0.4,0.33,-0.17500000000000002,True,0.3,-0.2500000000000001,0.47,0.17499999999999988,0.425,0.062499999999999924,暴跌,,未知,True,False,437,35.15,False,0,True,,长篇(300-499页),盈滙企業控股,dataset/2021/02195_19-03-2021_盈滙企業控股_股份發售.pdf
02197,2197.HK,strip_zero,三葉草生物－Ｂ,三葉草生物－Ｂ,2021-10-25,2021,02197_25-10-2021_三葉草生物－Ｂ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02197_25-10-2021_三葉草生物－Ｂ_全球發售.pdf,2021,True,False,,,False,True,True,2021-11-05,13.38,12.98,-0.0298953662182362,True,10.36,-0.2257100149476832,11.7,-0.12556053811659204,11.92,-0.10911808669656207,暴跌,,未知,True,False,681,10.55,True,131,False,,超长篇(≥500页),三葉草生物－Ｂ,dataset/2021/02197_25-10-2021_三葉草生物－Ｂ_全球發售.pdf
02205,2205.HK,strip_zero,康橋悅生活,康橋悅生活,2021-06-29,2021,02205_29-06-2021_康橋悅生活_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02205_29-06-2021_康橋悅生活_全球發售.pdf,2021,True,False,,,False,False,True,2021-07-16,3.68,3.64,-0.010869565217391313,True,3.64,-0.010869565217391313,3.6,-0.021739130434782625,3.66,-0.005434782608695656,平稳,,未知,True,False,570,4.68,True,98,False,,超长篇(≥500页),康橋悅生活,dataset/2021/02205_29-06-2021_康橋悅生活_全球發售.pdf
02207,2207.HK,strip_zero,融信服務,融信服務,2021-06-30,2021,02207_30-06-2021_融信服務_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02207_30-06-2021_融信服務_全球發售.pdf,2021,True,False,,,False,False,True,2021-07-16,4.83,4.9,0.014492753623188463,False,4.9,0.014492753623188463,4.87,0.008281573498964809,5.53,0.1449275362318841,平稳,,未知,True,False,529,5.82,True,102,False,,超长篇(≥500页),融信服務,dataset/2021/02207_30-06-2021_融信服務_全球發售.pdf
02209,2209.HK,strip_zero,喆麗控股,喆麗控股,2021-06-28,2021,02209_28-06-2021_喆麗控股_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02209_28-06-2021_喆麗控股_全球發售.pdf,2021,True,False,,,False,False,True,2021-07-09,4.83,3.46,-0.2836438923395445,True,3.03,-0.3726708074534162,2.64,-0.453416149068323,1.43,-0.7039337474120083,暴跌,,未知,True,False,606,11.19,True,68,False,,超长篇(≥500页),喆麗控股,dataset/2021/02209_28-06-2021_喆麗控股_全球發售.pdf
02210,2210.HK,strip_zero,京城佳業,京城佳業,2021-10-29,2021,02210_29-10-2021_京城佳業_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02210_29-10-2021_京城佳業_全球發售.pdf,2021,True,False,,,False,False,True,2021-11-10,8.28,8.26,-0.0024154589371980163,True,7.51,-0.09299516908212556,6.39,-0.2282608695652173,4.93,-0.4045893719806763,破发/走弱,,未知,True,False,605,3.96,True,136,False,,超长篇(≥500页),京城佳業,dataset/2021/02210_29-10-2021_京城佳業_全球發售.pdf
02215,2215.HK,strip_zero,德信服務集團,德信服務集團,2021-06-29,2021,02215_29-06-2021_德信服務集團_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02215_29-06-2021_德信服務集團_全球發售.pdf,2021,True,False,,,False,False,True,2021-07-15,3.06,3.06,0.0,False,3.06,0.0,3.4,0.11111111111111106,3.41,0.11437908496732027,平稳,,未知,True,False,562,3.79,True,106,False,,超长篇(≥500页),德信服務集團,dataset/2021/02215_29-06-2021_德信服務集團_全球發售.pdf
02216,2216.HK,strip_zero,堃博醫療－Ｂ,堃博醫療－Ｂ,2021-09-13,2021,02216_13-09-2021_堃博醫療－Ｂ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02216_13-09-2021_堃博醫療－Ｂ_全球發售.pdf,2021,True,True,0.65,主板,True,True,True,2021-09-24,18.0,15.0,-0.16666666666666666,True,13.5,-0.25,11.04,-0.3866666666666667,8.16,-0.5466666666666666,暴跌,,未知,True,False,700,7.03,False,0,True,,超长篇(≥500页),堃博醫療－Ｂ,dataset/2021/02216_13-09-2021_堃博醫療－Ｂ_全球發售.pdf
02217,2217.HK,strip_zero,譚仔國際,譚仔國際,2021-09-23,2021,02217_23-09-2021_譚仔國際_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02217_23-09-2021_譚仔國際_全球發售.pdf,2021,True,False,,,False,False,True,2021-10-07,3.0,3.08,0.02666666666666669,False,2.62,-0.12666666666666662,3.63,0.21,3.26,0.0866666666666666,破发/走弱,,未知,True,False,514,9.18,True,130,False,,超长篇(≥500页),譚仔國際,dataset/2021/02217_23-09-2021_譚仔國際_全球發售.pdf
02219,2219.HK,strip_zero,朝聚眼科,朝聚眼科,2021-06-24,2021,02219_24-06-2021_朝聚眼科_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02219_24-06-2021_朝聚眼科_全球發售.pdf,2021,True,False,,,False,False,True,2021-07-07,10.6,14.1,0.33018867924528306,False,15.3,0.4433962264150945,13.78,0.3,9.1,-0.14150943396226415,暴涨,公司的收益主要来自于(i)消费眼科服务及(ii)基础眼科服务.,消费/零售,True,False,562,6.87,True,111,False,,超长篇(≥500页),朝聚眼科,dataset/2021/02219_24-06-2021_朝聚眼科_全球發售.pdf
02235,2235.HK,strip_zero,微泰醫療－Ｂ,微泰醫療－Ｂ,2021-10-06,2021,02235_06-10-2021_微泰醫療－Ｂ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02235_06-10-2021_微泰醫療－Ｂ_全球發售.pdf,2021,True,False,,,False,True,True,2021-10-19,31.0,30.5,-0.016129032258064516,True,30.55,-0.014516129032258041,28.5,-0.08064516129032258,20.55,-0.3370967741935484,平稳,,未知,True,False,661,6.35,True,140,False,,超长篇(≥500页),微泰醫療－Ｂ,dataset/2021/02235_06-10-2021_微泰醫療－Ｂ_全球發售.pdf
02250,2250.HK,strip_zero,德盈控股,德盈控股,2021-12-30,2021,02250_30-12-2021_德盈控股_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02250_30-12-2021_德盈控股_全球發售.pdf,2021,True,False,,,False,False,True,2022-01-17,2.6,2.39,-0.08076923076923075,True,2.1,-0.1923076923076923,2.08,-0.2,1.84,-0.2923076923076923,破发/走弱,,未知,True,False,582,5.65,False,0,True,,超长篇(≥500页),德盈控股,dataset/2021/02250_30-12-2021_德盈控股_全球發售.pdf
02251,2251.HK,strip_zero,鷹瞳科技－Ｂ,鷹瞳科技－Ｂ,2021-10-26,2021,02251_26-10-2021_鷹瞳科技－Ｂ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02251_26-10-2021_鷹瞳科技－Ｂ_全球發售.pdf,2021,True,False,,,False,True,True,2021-11-05,67.6,68.0,0.0059171597633136935,False,65.35,-0.033284023668639064,63.0,-0.06804733727810643,32.2,-0.5236686390532543,平稳,,未知,True,False,638,48.45,True,164,False,,超长篇(≥500页),鷹瞳科技－Ｂ,dataset/2021/02251_26-10-2021_鷹瞳科技－Ｂ_全球發售.pdf
02252,2252.HK,strip_zero,微創機器人－Ｂ,微創機器人－Ｂ,2021-10-21,2021,02252_21-10-2021_微創機器人－Ｂ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02252_21-10-2021_微創機器人－Ｂ_全球發售.pdf,2021,True,False,,,False,True,True,2021-11-02,39.8,45.8,0.15075376884422112,False,57.9,0.4547738693467338,60.0,0.5075376884422111,49.9,0.2537688442211056,暴涨,,未知,True,False,526,7.92,False,0,True,,超长篇(≥500页),微創機器人－Ｂ,dataset/2021/02252_21-10-2021_微創機器人－Ｂ_全球發售.pdf
02256,2256.HK,strip_zero,和譽－Ｂ,和譽－Ｂ,2021-09-30,2021,02256_30-09-2021_和譽－Ｂ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02256_30-09-2021_和譽－Ｂ_全球發售.pdf,2021,True,False,,,False,True,True,2021-10-15,11.3,12.4,0.0973451327433628,False,11.6,0.026548672566371584,11.08,-0.019469026548672615,8.69,-0.2309734513274337,平稳,,未知,True,False,632,9.56,True,145,False,,超长篇(≥500页),和譽－Ｂ,dataset/2021/02256_30-09-2021_和譽－Ｂ_全球發售.pdf
02257,2257.HK,strip_zero,聖諾醫藥－Ｂ,聖諾醫藥－Ｂ,2021-12-20,2021,02257_20-12-2021_聖諾醫藥－Ｂ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02257_20-12-2021_聖諾醫藥－Ｂ_全球發售.pdf,2021,True,False,,,False,True,True,2021-12-30,65.9,77.9,0.18209408194233687,False,79.1,0.2003034901365704,72.9,0.1062215477996965,75.85,0.15098634294385413,平稳,,未知,True,False,724,52.84,True,98,False,,超长篇(≥500页),聖諾醫藥－Ｂ,dataset/2021/02257_20-12-2021_聖諾醫藥－Ｂ_全球發售.pdf
02260,2260.HK,strip_zero,環龍控股,環龍控股,2021-12-29,2021,02260_29-12-2021_環龍控股_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02260_29-12-2021_環龍控股_全球發售.pdf,2021,True,False,,,False,False,True,2022-01-11,1.27,1.23,-0.03149606299212601,True,1.23,-0.03149606299212601,1.22,-0.03937007874015752,1.21,-0.04724409448818902,平稳,,未知,True,False,638,36.28,True,88,False,,超长篇(≥500页),環龍控股,dataset/2021/02260_29-12-2021_環龍控股_全球發售.pdf
02265,2265.HK,strip_zero,鴻承環保科技,鴻承環保科技,2021-10-29,2021,02265_29-10-2021_鴻承環保科技_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02265_29-10-2021_鴻承環保科技_全球發售.pdf,2021,True,False,,,False,False,True,2021-11-12,1.04,0.91,-0.125,True,0.98,-0.05769230769230775,0.87,-0.1634615384615385,0.85,-0.18269230769230774,破发/走弱,,未知,True,False,606,8.52,True,136,False,,超长篇(≥500页),鴻承環保科技,dataset/2021/02265_29-10-2021_鴻承環保科技_全球發售.pdf
02270,2270.HK,strip_zero,德商產投服務,德商產投服務,2021-11-30,2021,02270_30-11-2021_德商產投服務_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02270_30-11-2021_德商產投服務_全球發售.pdf,2021,True,False,,,False,False,True,2021-12-17,1.16,1.05,-0.09482758620689644,True,1.11,-0.04310344827586192,1.1,-0.051724137931034336,1.1,-0.051724137931034336,平稳,,未知,True,False,595,4.25,True,145,False,,超长篇(≥500页),德商產投服務,dataset/2021/02270_30-11-2021_德商產投服務_全球發售.pdf
02273,2273.HK,strip_zero,固生堂,固生堂,2021-11-30,2021,02273_30-11-2021_固生堂_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02273_30-11-2021_固生堂_全球發售.pdf,2021,True,False,,,False,False,True,2021-12-10,33.4,29.0,-0.13173652694610774,True,24.0,-0.2814371257485029,40.8,0.22155688622754488,34.0,0.01796407185628747,暴跌,公司主要从事中医医疗健康服务，通过线下医疗机构与线上医疗健康平台相结合的方式，为客户提供全面的中医诊疗、健康管理及相关产品，满足多样化的医疗健康需求。公司在中国私营中医医疗健康服务市场中具有一定规模和影响力。,生物科技/医药,True,False,636,9.13,True,154,False,,超长篇(≥500页),固生堂,dataset/2021/02273_30-11-2021_固生堂_全球發售.pdf
02276,2276.HK,strip_zero,康耐特光學,康耐特光學,2021-11-30,2021,02276_30-11-2021_康耐特光學_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02276_30-11-2021_康耐特光學_全球發售.pdf,2021,True,False,,,False,False,True,2021-12-16,4.43,4.55,0.027088036117381517,False,4.48,0.011286681715575779,4.23,-0.045146726862302325,4.49,0.013544018058690856,平稳,,未知,True,False,674,7.69,True,145,False,,超长篇(≥500页),康耐特光學,dataset/2021/02276_30-11-2021_康耐特光學_全球發售.pdf
02279,2279.HK,strip_zero,雍禾醫療,雍禾醫療,2021-12-01,2021,02279_01-12-2021_雍禾醫療_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02279_01-12-2021_雍禾醫療_全球發售.pdf,2021,True,False,,,False,False,True,2021-12-13,15.76,16.6,0.053299492385786906,False,15.98,0.013959390862944204,12.16,-0.2284263959390863,11.3,-0.28299492385786795,平稳,,未知,True,False,534,6.5,True,56,False,,超长篇(≥500页),雍禾醫療,dataset/2021/02279_01-12-2021_雍禾醫療_全球發售.pdf
02285,2285.HK,strip_zero,泉峰控股,泉峰控股,2021-12-17,2021,02285_17-12-2021_泉峰控股_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02285_17-12-2021_泉峰控股_全球發售.pdf,2021,True,False,,,False,False,True,2021-12-30,51.8,56.0,0.08108108108108114,False,55.8,0.07722007722007722,57.5,0.1100386100386101,54.2,0.04633204633204645,平稳,公司主要从事电动工具及户外动力设备（OPE）的研发、制造和销售，专注于锂电池系统等技术创新，推动公司实现快速增长和全球市场拓展。公司产品广泛应用于工业、建筑、农业及园林领域，业务覆盖全球市场，并在电动工具及电动OPE细分领域中占据重要市场份额。,地产/建筑,True,False,609,22.64,False,0,True,,超长篇(≥500页),泉峰控股,dataset/2021/02285_17-12-2021_泉峰控股_全球發售.pdf
02378,2378.HK,strip_zero,保誠,保誠,2021-09-20,2021,02378_20-09-2021_保誠_售股章程 - 股份發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02378_20-09-2021_保誠_售股章程 - 股份發售.pdf,2021,True,False,,,False,False,True,2021-08-23,153.2,157.9,0.030678851174934837,False,161.3,0.05287206266318553,143.3,-0.06462140992167087,152.5,-0.0045691906005221215,平稳,,未知,True,False,122,2.6,False,0,True,,中篇(100-299页),保誠,dataset/2021/02378_20-09-2021_保誠_售股章程 - 股份發售.pdf
02518,2518.HK,strip_zero,汽車之家－Ｓ,汽車之家－Ｓ,2021-03-04,2021,02518_04-03-2021_汽車之家－Ｓ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02518_04-03-2021_汽車之家－Ｓ_全球發售.pdf,2021,True,False,,,False,False,True,2021-03-15,181.0,180.0,-0.0055248618784530384,True,195.2,0.07845303867403307,184.0,0.016574585635359115,140.3,-0.22486187845303865,平稳,,未知,True,False,376,6.62,True,90,False,,长篇(300-499页),汽車之家－Ｓ,dataset/2021/02518_04-03-2021_汽車之家－Ｓ_全球發售.pdf
02618,2618.HK,strip_zero,京東物流,京東物流,2021-05-17,2021,02618_17-05-2021_京東物流_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2021/02618_17-05-2021_京東物流_全球發售.pdf,2021,True,False,,,False,False,True,2021-05-28,46.05,41.7,-0.09446254071661228,True,46.95,0.0195439739413682,42.0,-0.0879478827361563,26.75,-0.4191096634093376,平稳,,未知,True,False,577,46.01,True,164,False,,超长篇(≥500页),京東物流,dataset/2021/02618_17-05-2021_京東物流_全球發售.pdf
