date,open,close
2019-10-08,7600.82,7624.54
2019-10-09,7571.4,7563.94
2019-10-10,7544.42,7581.33
2019-10-11,7713.14,7844.91
2019-10-14,7847.58,7835.71
2019-10-15,7778.32,7771.47
2019-10-16,7765.64,7737.23
2019-10-17,7789.81,7779.42
2019-10-18,7798.62,7720.52
2019-10-21,7671.0,7743.4
2019-10-22,7744.16,7721.55
2019-10-23,7729.76,7694.47
2019-10-24,7733.91,7786.59
2019-10-25,7802.27,7825.0
2019-10-28,7870.59,7880.96
2019-10-29,7909.87,7844.89
2019-10-30,7771.88,7739.02
2019-10-31,7679.15,7632.02
2019-11-01,7606.45,7668.57
2019-11-04,7752.57,7799.17
2019-11-05,7816.13,7951.25
2019-11-06,7897.93,7950.0
2019-11-07,7895.26,7957.06
2019-11-08,7923.59,7999.12
2019-11-11,7866.54,7770.3
2019-11-12,7822.42,7786.81
2019-11-13,7673.94,7638.59
2019-11-14,7683.4,7546.76
2019-11-15,7618.57,7527.39
2019-11-18,7560.74,7572.54
2019-11-19,7494.53,7571.19
2019-11-20,7496.16,7517.9
2019-11-21,7448.33,7444.71
2019-11-22,7479.69,7501.68
2019-11-25,7538.06,7598.4
2019-11-26,7653.23,7583.91
2019-11-27,7597.33,7591.21
2019-11-28,7556.87,7521.25
2019-11-29,7469.02,7334.56
2019-12-02,7349.86,7337.86
2019-12-03,7303.3,7305.97
2019-12-04,7212.37,7222.7
2019-12-05,7287.46,7274.39
2019-12-06,7319.64,7278.88
2019-12-09,7324.51,7324.91
2019-12-10,7279.44,7301.69
2019-12-11,7294.07,7342.68
2019-12-12,7372.92,7411.92
2019-12-13,7518.71,7592.66
2019-12-16,7530.31,7569.2
2019-12-17,7590.09,7715.22
2019-12-18,7816.58,7840.79
2019-12-19,7893.9,7810.03
2019-12-20,7844.23,7835.63
2019-12-23,7871.42,7888.57
2019-12-24,7898.3,7878.0
2019-12-25,7898.3,7878.0
2019-12-26,7898.3,7878.0
2019-12-27,7926.37,8019.42
2019-12-30,8034.57,8050.76
2019-12-31,8075.1,8051.42
2020-01-02,8074.08,8091.37
2020-01-03,8141.36,8230.35
2020-01-06,8308.66,8399.01
2020-01-07,8358.77,8350.49
2020-01-08,8472.4,8309.87
2020-01-09,8239.41,8325.01
2020-01-10,8317.13,8228.74
2020-01-13,8252.88,8265.95
2020-01-14,8311.86,8177.62
2020-01-15,8171.05,8070.3
2020-01-16,8117.16,8124.24
2020-01-17,8159.6,8167.44
2020-01-20,8183.56,8068.44
2020-01-21,7919.82,7865.93
2020-01-22,7932.86,7983.75
2020-01-23,7826.8,7791.25
2020-02-03,7109.52,7080.74
2020-02-04,7022.16,7169.55
2020-02-05,7274.02,7235.86
2020-02-06,7398.86,7527.03
2020-02-07,7409.92,7371.27
2020-02-10,7288.3,7345.84
2020-02-11,7393.1,7406.98
2020-02-12,7452.79,7472.63
2020-02-13,7484.09,7411.89
2020-02-14,7446.67,7417.57
2020-02-17,7400.42,7426.21
2020-02-18,7390.54,7317.08
2020-02-19,7315.55,7335.61
2020-02-20,7431.64,7373.96
2020-02-21,7356.47,7323.79
2020-02-24,7235.6,7093.88
2020-02-25,7027.36,7004.2
2020-02-26,6858.26,6928.17
2020-02-27,6865.14,6897.58
2020-02-28,6710.74,6653.9
2020-03-02,6716.0,6869.12
2020-03-03,6870.85,6840.9
2020-03-04,6819.02,6763.55
2020-03-05,6759.59,6845.88
2020-03-06,6737.04,6657.88
2020-03-09,5772.17,5935.35
2020-03-10,6014.65,6060.81
2020-03-11,6035.29,5880.37
2020-03-12,5708.27,5545.17
2020-03-13,5233.97,5578.75
2020-03-16,5363.4,5408.85
2020-03-17,5378.55,5376.37
2020-03-18,5276.16,5027.24
2020-03-19,4876.52,4785.02
2020-03-20,4947.9,5200.74
2020-03-23,4855.63,4972.83
2020-03-24,5183.07,5137.37
2020-03-25,5284.41,5481.3
2020-03-26,5426.46,5430.64
2020-03-27,5504.69,5524.12
2020-03-30,5391.46,5506.28
2020-03-31,5584.99,5797.51
2020-04-01,5680.7,5686.74
2020-04-02,5586.63,6088.53
2020-04-03,6097.91,5935.6
2020-04-07,6100.56,6132.31
2020-04-08,6100.83,5993.47
2020-04-09,6076.65,6102.56
2020-04-10,6076.65,6102.56
2020-04-13,6076.65,6102.56
2020-04-14,6052.11,6036.62
2020-04-15,5968.99,5804.39
2020-04-16,5783.79,5821.25
2020-04-17,5887.42,5842.79
2020-04-20,5790.15,5883.34
2020-04-21,5797.96,5734.19
2020-04-22,5634.07,5693.72
2020-04-23,5750.6,5765.48
2020-04-24,5764.56,5751.8
2020-04-27,5806.41,5801.82
2020-04-28,5833.62,5876.88
2020-04-29,5965.91,5949.36
2020-04-30,5965.91,5949.36
2020-05-06,5650.45,5760.61
2020-05-07,5735.22,5724.27
2020-05-08,5725.73,5800.02
2020-05-11,5873.19,5856.31
2020-05-12,5826.47,5716.23
2020-05-13,5680.36,5710.04
2020-05-14,5639.3,5583.07
2020-05-15,5587.32,5587.56
2020-05-18,5653.25,5878.48
2020-05-19,6059.39,6049.04
2020-05-20,6048.47,5985.79
2020-05-21,6001.49,5940.73
2020-05-22,5777.36,5636.11
2020-05-25,5611.52,5674.57
2020-05-26,5744.38,5750.84
2020-05-27,5795.3,5786.88
2020-05-28,5705.86,5786.32
2020-05-29,5719.01,5742.7
2020-06-01,5805.7,5846.32
2020-06-02,5827.64,5875.9
2020-06-03,6000.66,6074.19
2020-06-04,5996.57,5872.67
2020-06-05,5860.05,5970.09
2020-06-08,6148.59,6052.74
2020-06-09,6059.45,6119.41
2020-06-10,6161.26,6049.96
2020-06-11,6018.59,5886.33
2020-06-12,5709.88,5686.22
2020-06-15,5596.82,5568.88
2020-06-16,5692.57,5765.17
2020-06-17,5756.03,5789.18
2020-06-18,5711.28,5759.58
2020-06-19,5730.96,5803.78
2020-06-22,5757.52,5718.46
2020-06-23,5697.74,5733.24
2020-06-24,5775.08,5623.15
2020-06-29,5587.43,5498.11
2020-06-30,5553.17,5490.83
2020-07-01,5553.17,5490.83
2020-07-02,5564.34,5691.04
2020-07-03,5761.45,5775.74
2020-07-06,5786.41,5999.5
2020-07-07,6053.9,5847.94
2020-07-08,5808.87,5857.29
2020-07-09,5907.68,5882.49
2020-07-10,5818.52,5741.93
2020-07-13,5791.56,5813.79
2020-07-14,5786.1,5716.48
2020-07-15,5818.36,5725.01
2020-07-16,5726.83,5628.28
2020-07-17,5692.7,5617.39
2020-07-20,5613.53,5642.75
2020-07-21,5671.06,5657.54
2020-07-22,5754.24,5776.79
2020-07-23,5790.92,5743.83
2020-07-24,5779.12,5702.42
2020-07-27,5768.87,5709.85
2020-07-28,5770.06,5674.64
2020-07-29,5688.83,5634.52
2020-07-30,5635.31,5586.32
2020-07-31,5571.49,5495.71
2020-08-03,5448.31,5472.15
2020-08-04,5504.29,5571.52
2020-08-05,5593.23,5671.32
2020-08-06,5727.98,5712.65
2020-08-07,5712.7,5622.2
2020-08-10,5599.78,5595.45
2020-08-11,5655.2,5706.03
2020-08-12,5667.64,5762.12
2020-08-13,5801.81,5798.59
2020-08-14,5748.42,5775.73
2020-08-17,5773.27,5850.17
2020-08-18,5897.98,5835.64
2020-08-19,5836.81,5805.62
2020-08-20,5824.56,5754.78
2020-08-21,5762.09,5764.8
2020-08-24,5783.52,5790.29
2020-08-25,5793.91,5831.82
2020-08-26,5821.85,5841.63
2020-08-27,5826.6,5699.9
2020-08-28,5669.37,5675.96
2020-08-31,5731.45,5729.04
2020-09-01,5717.99,5686.8
2020-09-02,5633.7,5630.95
2020-09-03,5559.63,5549.5
2020-09-04,5494.09,5531.09
2020-09-07,5549.49,5499.32
2020-09-08,5509.89,5514.5
2020-09-09,5450.9,5431.53
2020-09-10,5437.27,5390.63
2020-09-11,5375.33,5388.69
2020-09-14,5375.43,5388.87
2020-09-15,5392.08,5384.07
2020-09-16,5408.66,5406.69
2020-09-17,5449.3,5474.57
2020-09-18,5482.26,5468.16
2020-09-21,5484.01,5386.34
2020-09-22,5371.59,5284.34
2020-09-23,5272.92,5224.5
2020-09-24,5169.92,5074.7
2020-09-25,5094.76,5067.63
2020-09-28,5060.12,5115.53
2020-09-29,5078.17,5084.68
2020-09-30,5088.26,5071.29
2020-10-09,5173.9,5144.33
2020-10-12,5153.88,5174.98
2020-10-13,5153.88,5174.98
2020-10-14,5159.06,5031.79
2020-10-15,5030.14,4986.4
2020-10-16,4975.86,4985.84
2020-10-19,4971.9,5000.19
2020-10-20,5012.15,4932.95
2020-10-21,4947.68,4967.77
2020-10-22,4937.92,4925.63
2020-10-23,4964.81,5192.92
2020-10-26,4964.81,5192.92
2020-10-27,5122.04,5076.39
2020-10-28,5089.49,4977.67
2020-10-29,4924.81,4926.64
2020-10-30,4932.04,4861.02
2020-11-02,4855.92,4895.94
2020-11-03,4990.99,5022.53
2020-11-04,5037.17,4982.72
2020-11-05,5076.87,5050.24
2020-11-06,5052.97,5087.32
2020-11-09,5158.82,5135.61
2020-11-10,5434.78,5615.11
2020-11-11,5767.27,5842.91
2020-11-12,5852.2,5801.35
2020-11-13,5699.36,5623.05
2020-11-16,5695.99,5723.03
2020-11-17,5843.82,5834.86
2020-11-18,5852.97,5822.5
2020-11-19,5802.19,5790.34
2020-11-20,5803.83,5744.1
2020-11-23,5789.57,5946.92
2020-11-24,6064.92,5942.23
2020-11-25,6048.72,6107.45
2020-11-26,6139.37,6223.92
2020-11-27,6145.93,6153.35
2020-11-30,5995.12,5615.51
2020-12-01,5469.18,5535.0
2020-12-02,5513.26,5571.97
2020-12-03,5603.64,5564.83
2020-12-04,5554.9,5422.22
2020-12-07,5425.08,5338.54
2020-12-08,5321.24,5184.19
2020-12-09,5147.13,5135.48
2020-12-10,5089.01,5064.81
2020-12-11,5181.78,5262.27
2020-12-14,5273.79,5292.51
2020-12-15,5252.04,5251.01
2020-12-16,5269.09,5264.74
2020-12-17,5263.12,5293.33
2020-12-18,5329.4,5391.5
2020-12-21,5411.69,5381.49
2020-12-22,5328.35,5296.74
2020-12-23,5295.27,5304.21
2020-12-24,5343.07,5356.4
2020-12-25,5343.07,5356.4
2020-12-28,5395.32,5439.98
2020-12-29,5425.59,5408.69
2020-12-30,5406.97,5364.01
2020-12-31,5348.67,5336.5
2021-01-04,5303.09,5327.11
2021-01-05,5230.09,5326.92
2021-01-06,5385.04,5494.81
2021-01-07,5458.42,5513.08
2021-01-08,5463.39,5488.21
2021-01-11,5469.53,5483.28
2021-01-12,5453.92,5546.71
2021-01-13,5625.34,5822.28
2021-01-14,5886.03,5942.27
2021-01-15,5930.42,5920.76
2021-01-18,5944.36,5996.81
2021-01-19,6052.7,6111.98
2021-01-20,6161.13,6082.08
2021-01-21,6096.0,6086.76
2021-01-22,6089.97,5815.39
2021-01-25,5765.02,5733.91
2021-01-26,5784.34,5607.13
2021-01-27,5735.87,5778.18
2021-01-28,5733.6,5664.7
2021-01-29,5703.77,5526.69
2021-02-01,5488.47,5611.92
2021-02-02,5694.68,5696.77
2021-02-03,5773.33,5790.58
2021-02-04,5867.32,5794.08
2021-02-05,5846.8,5816.37
2021-02-08,5882.21,5820.94
2021-02-09,5871.99,5975.33
2021-02-10,5981.25,5942.03
2021-02-18,6637.55,6641.62
2021-02-19,6567.75,6536.04
2021-02-22,6631.64,6729.83
2021-02-23,6898.55,6902.13
2021-02-24,6886.96,6586.69
2021-02-25,6781.41,6760.97
2021-02-26,6544.95,6436.99
2021-03-01,6510.79,6437.95
2021-03-02,6430.29,6289.57
2021-03-03,6301.45,6526.6
2021-03-04,6489.81,6505.26
2021-03-05,6616.05,6566.78
2021-03-08,6794.76,6669.31
2021-03-09,6695.45,6522.34
2021-03-10,6502.61,6417.23
2021-03-11,6489.97,6587.27
2021-03-12,6643.28,6496.69
2021-03-15,6562.76,6614.54
2021-03-16,6622.61,6573.62
2021-03-17,6542.42,6500.83
2021-03-18,6510.3,6448.82
2021-03-19,6279.37,6176.1
2021-03-22,6183.47,6194.49
2021-03-23,6199.21,6103.27
2021-03-24,5985.82,5981.83
2021-03-25,6037.11,6008.77
2021-03-26,6032.66,6121.0
2021-03-29,6268.6,6295.86
2021-03-30,6334.49,6294.09
2021-03-31,6317.42,6212.78
2021-04-01,6223.49,6229.64
2021-04-02,6223.49,6229.64
2021-04-06,6223.49,6229.64
2021-04-07,6227.61,6219.18
2021-04-08,6266.47,6133.99
2021-04-09,6126.95,6133.81
2021-04-12,6153.86,6124.42
2021-04-13,6139.72,6147.73
2021-04-14,6177.48,6265.63
2021-04-15,6345.31,6294.48
2021-04-16,6326.11,6441.42
2021-04-19,6442.13,6419.79
2021-04-20,6418.04,6384.85
2021-04-21,6307.3,6219.53
2021-04-22,6219.62,6214.97
2021-04-23,6210.04,6208.69
2021-04-26,6210.37,6184.62
2021-04-27,6187.27,6158.33
2021-04-28,6170.62,6166.49
2021-04-29,6219.3,6252.25
2021-04-30,6300.14,6202.56
2021-05-06,6441.61,6561.26
2021-05-07,6601.79,6630.89
2021-05-10,6742.99,6906.65
2021-05-11,6817.5,6709.48
2021-05-12,6752.11,6758.38
2021-05-13,6695.53,6571.36
2021-05-14,6573.27,6528.43
2021-05-17,6601.41,6576.18
2021-05-18,6682.42,6802.63
2021-05-19,6682.42,6802.63
2021-05-20,6597.85,6514.01
2021-05-21,6491.78,6523.77
2021-05-24,6520.22,6516.17
2021-05-25,6580.24,6594.67
2021-05-26,6577.73,6544.81
2021-05-27,6532.04,6543.89
2021-05-28,6593.71,6494.93
2021-05-31,6484.7,6463.47
2021-06-01,6486.95,6608.79
2021-06-02,6660.9,6688.63
2021-06-03,6675.6,6645.35
2021-06-04,6614.15,6625.66
2021-06-07,6651.39,6678.76
2021-06-08,6642.71,6603.63
2021-06-09,6652.29,6745.11
2021-06-10,6718.52,6740.17
2021-06-11,6759.27,6874.95
2021-06-15,6904.52,6773.51
2021-06-16,6820.12,6773.66
2021-06-17,6737.46,6770.46
2021-06-18,6689.0,6574.48
2021-06-21,6489.66,6517.26
2021-06-22,6618.36,6690.08
2021-06-23,6709.71,6760.51
2021-06-24,6773.83,6816.02
2021-06-25,6822.7,6929.51
2021-06-28,6928.57,6817.92
2021-06-29,6748.99,6621.12
2021-06-30,6535.04,6562.63
2021-07-01,6535.04,6562.63
2021-07-02,6691.85,6557.26
2021-07-05,6569.76,6632.28
2021-07-06,6690.26,6622.43
2021-07-07,6543.91,6519.56
2021-07-08,6457.74,6227.83
2021-07-09,6247.98,6217.33
2021-07-12,6289.47,6173.69
2021-07-13,6209.62,6270.73
2021-07-14,6281.27,6274.78
