date,open,close
2019-10-08,7255.53,7240.36
2019-10-09,7210.97,7197.0
2019-10-10,7198.28,7223.47
2019-10-11,7283.92,7360.21
2019-10-14,7376.77,7390.6
2019-10-15,7418.79,7382.9
2019-10-16,7361.19,7389.87
2019-10-17,7368.9,7412.54
2019-10-18,7402.49,7404.16
2019-10-21,7405.82,7426.37
2019-10-22,7463.21,7455.39
2019-10-23,7456.64,7428.74
2019-10-24,7452.59,7474.85
2019-10-25,7472.68,7500.82
2019-10-28,7539.32,7511.93
2019-10-29,7541.52,7511.86
2019-10-30,7515.82,7481.85
2019-10-31,7476.0,7549.91
2019-11-01,7546.9,7590.01
2019-11-04,7633.75,7642.34
2019-11-05,7618.18,7617.88
2019-11-06,7590.51,7585.52
2019-11-07,7579.21,7672.94
2019-11-08,7652.92,7640.36
2019-11-11,7584.75,7511.69
2019-11-12,7558.78,7538.53
2019-11-13,7486.07,7438.88
2019-11-14,7428.93,7398.34
2019-11-15,7428.45,7330.32
2019-11-18,7332.68,7379.12
2019-11-19,7362.05,7439.27
2019-11-20,7395.93,7403.62
2019-11-21,7347.11,7313.66
2019-11-22,7327.28,7312.92
2019-11-25,7328.78,7348.18
2019-11-26,7380.3,7344.23
2019-11-27,7365.89,7343.63
2019-11-28,7300.16,7340.35
2019-11-29,7315.05,7251.07
2019-12-02,7274.86,7229.96
2019-12-03,7233.48,7283.0
2019-12-04,7245.36,7228.76
2019-12-05,7269.63,7264.6
2019-12-06,7300.85,7243.23
2019-12-09,7255.68,7185.03
2019-12-10,7162.4,7166.31
2019-12-11,7177.87,7221.18
2019-12-12,7237.79,7317.47
2019-12-13,7384.0,7429.99
2019-12-16,7419.64,7417.22
2019-12-17,7422.94,7453.78
2019-12-18,7438.16,7459.45
2019-12-19,7412.74,7387.5
2019-12-20,7407.35,7413.3
2019-12-23,7447.91,7420.07
2019-12-24,7409.57,7399.11
2019-12-25,7409.57,7399.11
2019-12-26,7409.57,7399.11
2019-12-27,7428.75,7447.87
2019-12-30,7468.29,7444.38
2019-12-31,7441.17,7417.88
2020-01-02,7432.29,7463.25
2020-01-03,7501.45,7435.61
2020-01-06,7442.51,7419.06
2020-01-07,7447.17,7457.71
2020-01-08,7392.62,7422.24
2020-01-09,7433.1,7494.33
2020-01-10,7528.16,7496.66
2020-01-13,7526.54,7559.59
2020-01-14,7595.97,7593.08
2020-01-15,7585.19,7586.6
2020-01-16,7600.46,7603.41
2020-01-17,7631.95,7684.93
2020-01-20,7680.23,7649.04
2020-01-21,7599.19,7537.3
2020-01-22,7574.47,7656.83
2020-01-23,7627.15,7583.42
2020-02-03,7256.56,7241.92
2020-02-04,7236.59,7240.88
2020-02-05,7237.33,7235.71
2020-02-06,7283.63,7354.03
2020-02-07,7290.16,7277.55
2020-02-10,7224.72,7249.99
2020-02-11,7277.49,7283.71
2020-02-12,7285.43,7328.06
2020-02-13,7322.91,7323.37
2020-02-14,7326.68,7352.44
2020-02-17,7352.17,7363.68
2020-02-18,7332.63,7302.45
2020-02-19,7289.98,7320.29
2020-02-20,7337.76,7336.42
2020-02-21,7318.64,7316.7
2020-02-24,7315.79,7264.07
2020-02-25,7230.54,7200.57
2020-02-26,7152.65,7148.73
2020-02-27,7125.91,7177.19
2020-02-28,7100.7,7061.97
2020-03-02,7067.19,7050.61
2020-03-03,7133.18,7112.42
2020-03-04,7134.95,7168.38
2020-03-05,7191.07,7305.41
2020-03-06,7248.8,7184.61
2020-03-09,7061.69,6982.02
2020-03-10,6974.69,7035.64
2020-03-11,7042.55,7072.99
2020-03-12,6971.86,6872.6
2020-03-13,6543.41,6668.98
2020-03-16,6573.67,6469.22
2020-03-17,6455.26,6393.58
2020-03-18,6421.95,6233.65
2020-03-19,6208.31,5911.26
2020-03-20,5870.03,5974.16
2020-03-23,5765.77,5660.61
2020-03-24,5715.75,5873.26
2020-03-25,6061.33,6131.9
2020-03-26,6168.12,6113.67
2020-03-27,6172.87,6212.86
2020-03-30,6151.74,6110.36
2020-03-31,6174.37,6267.84
2020-04-01,6229.92,6150.26
2020-04-02,6157.13,6203.5
2020-04-03,6215.84,6344.53
2020-04-07,6553.76,6613.04
2020-04-08,6601.81,6560.69
2020-04-09,6595.01,6674.26
2020-04-10,6595.01,6674.26
2020-04-13,6595.01,6674.26
2020-04-14,6698.71,6756.22
2020-04-15,6780.21,6758.07
2020-04-16,6703.8,6635.7
2020-04-17,6656.67,6686.7
2020-04-20,6704.39,6680.61
2020-04-21,6666.77,6556.92
2020-04-22,6512.63,6597.83
2020-04-23,6632.83,6663.81
2020-04-24,6647.89,6673.55
2020-04-27,6680.71,6865.83
2020-04-28,6863.37,6884.12
2020-04-29,6926.31,6882.63
2020-04-30,6926.31,6882.63
2020-05-06,6706.82,6792.26
2020-05-07,6756.37,6731.69
2020-05-08,6787.39,6750.01
2020-05-11,6798.81,6787.85
2020-05-12,6746.96,6700.32
2020-05-13,6676.9,6705.35
2020-05-14,6639.38,6662.56
2020-05-15,6682.57,6681.62
2020-05-18,6635.29,6595.16
2020-05-19,6707.43,6698.99
2020-05-20,6749.33,6729.82
2020-05-21,6743.74,6637.95
2020-05-22,6561.63,6355.28
2020-05-25,6307.03,6334.0
2020-05-26,6395.28,6446.2
2020-05-27,6480.15,6377.34
2020-05-28,6375.87,6354.18
2020-05-29,6306.36,6433.23
2020-06-01,6532.89,6624.03
2020-06-02,6616.41,6639.86
2020-06-03,6720.81,6670.22
2020-06-04,6724.22,6652.77
2020-06-05,6655.48,6685.18
2020-06-08,6700.33,6672.16
2020-06-09,6667.56,6729.78
2020-06-10,6759.5,6668.48
2020-06-11,6664.84,6563.35
2020-06-12,6466.32,6541.56
2020-06-15,6465.15,6430.44
2020-06-16,6504.52,6545.68
2020-06-17,6528.18,6514.36
2020-06-18,6500.43,6546.86
2020-06-19,6510.74,6561.56
2020-06-22,6542.05,6485.65
2020-06-23,6481.14,6531.82
2020-06-24,6545.86,6484.8
2020-06-29,6437.74,6323.07
2020-06-30,6356.2,6287.88
2020-07-01,6356.2,6287.88
2020-07-02,6336.48,6409.41
2020-07-03,6467.18,6461.44
2020-07-06,6501.88,6575.58
2020-07-07,6604.16,6499.31
2020-07-08,6495.03,6498.75
2020-07-09,6532.45,6517.85
2020-07-10,6502.12,6423.02
2020-07-13,6441.17,6446.77
2020-07-14,6435.3,6364.22
2020-07-15,6451.03,6344.18
2020-07-16,6399.35,6299.66
2020-07-17,6325.57,6327.38
2020-07-20,6317.47,6329.27
2020-07-21,6335.65,6346.26
2020-07-22,6363.78,6317.2
2020-07-23,6346.23,6309.47
2020-07-24,6288.97,6246.53
2020-07-27,6285.7,6245.92
2020-07-28,6291.04,6289.14
2020-07-29,6279.59,6268.42
2020-07-30,6276.01,6324.41
2020-07-31,6344.08,6366.32
2020-08-03,6342.97,6361.13
2020-08-04,6415.92,6390.8
2020-08-05,6423.95,6396.14
2020-08-06,6412.44,6328.6
2020-08-07,6322.7,6315.85
2020-08-10,6307.82,6283.27
2020-08-11,6295.58,6331.06
2020-08-12,6323.57,6445.71
2020-08-13,6473.83,6490.85
2020-08-14,6486.49,6466.82
2020-08-17,6492.15,6502.63
2020-08-18,6512.65,6468.75
2020-08-19,6498.5,6441.99
2020-08-20,6403.36,6360.11
2020-08-21,6377.42,6349.36
2020-08-24,6379.1,6388.0
2020-08-25,6377.79,6393.97
2020-08-26,6337.74,6283.96
2020-08-27,6285.49,6238.49
2020-08-28,6247.65,6268.83
2020-08-31,6296.6,6243.94
2020-09-01,6239.53,6231.26
2020-09-02,6224.49,6206.08
2020-09-03,6171.93,6201.66
2020-09-04,6170.06,6187.16
2020-09-07,6191.69,6147.89
2020-09-08,6155.01,6171.58
2020-09-09,6141.19,6192.7
2020-09-10,6193.46,6171.9
2020-09-11,6180.44,6176.15
2020-09-14,6187.82,6178.93
2020-09-15,6175.51,6167.81
2020-09-16,6171.39,6145.09
2020-09-17,6153.15,6167.58
2020-09-18,6170.93,6155.59
2020-09-21,6173.76,6099.61
2020-09-22,6093.62,6065.4
2020-09-23,6057.07,6064.73
2020-09-24,6031.24,6027.63
2020-09-25,6042.0,6067.13
2020-09-28,6059.21,6053.44
2020-09-29,6052.62,5972.18
2020-09-30,6012.27,6009.28
2020-10-09,6140.22,6075.63
2020-10-12,6086.08,6101.67
2020-10-13,6086.08,6101.67
2020-10-14,6105.88,6161.25
2020-10-15,6154.46,6068.47
2020-10-16,6075.71,6053.51
2020-10-19,6086.66,6159.67
2020-10-20,6152.82,6163.72
2020-10-21,6180.02,6146.24
2020-10-22,6106.74,6122.39
2020-10-23,6127.02,6173.6
2020-10-26,6127.02,6173.6
2020-10-27,6173.34,6134.35
2020-10-28,6150.98,6070.31
2020-10-29,6043.65,6077.07
2020-10-30,6079.82,6070.81
2020-11-02,6085.23,6053.6
2020-11-03,6082.68,6135.32
2020-11-04,6147.43,6155.9
2020-11-05,6229.9,6281.46
2020-11-06,6289.91,6326.43
2020-11-09,6383.52,6343.55
2020-11-10,6362.95,6389.94
2020-11-11,6423.23,6613.76
2020-11-12,6649.28,6543.59
2020-11-13,6512.89,6509.44
2020-11-16,6574.58,6538.43
2020-11-17,6541.97,6551.18
2020-11-18,6556.25,6545.26
2020-11-19,6501.3,6531.11
2020-11-20,6513.89,6451.12
2020-11-23,6495.07,6554.06
2020-11-24,6571.0,6600.63
2020-11-25,6632.07,6558.27
2020-11-26,6558.11,6527.55
2020-11-27,6524.71,6530.11
2020-11-30,6533.28,6493.05
2020-12-01,6559.74,6521.97
2020-12-02,6526.69,6520.49
2020-12-03,6549.15,6542.52
2020-12-04,6553.26,6487.7
2020-12-07,6474.33,6441.18
2020-12-08,6463.45,6432.39
2020-12-09,6432.73,6446.07
2020-12-10,6435.99,6433.34
2020-12-11,6467.99,6438.74
