date,open,close
2019-10-08,1510.45,1508.39
2019-10-09,1505.38,1504.74
2019-10-10,1503.21,1506.66
2019-10-11,1514.8,1531.92
2019-10-14,1529.3,1526.55
2019-10-15,1520.69,1510.15
2019-10-16,1517.56,1499.67
2019-10-17,1513.75,1514.73
2019-10-18,1520.36,1516.8
2019-10-21,1525.57,1518.17
2019-10-22,1512.54,1502.46
2019-10-23,1497.39,1492.15
2019-10-24,1497.97,1495.59
2019-10-25,1491.09,1478.67
2019-10-28,1478.73,1484.37
2019-10-29,1490.85,1475.88
2019-10-30,1470.51,1466.73
2019-10-31,1468.1,1467.78
2019-11-01,1466.06,1480.71
2019-11-04,1500.78,1480.94
2019-11-05,1484.33,1483.57
2019-11-06,1477.75,1474.25
2019-11-07,1473.55,1474.67
2019-11-08,1476.09,1470.74
2019-11-11,1460.89,1436.17
2019-11-12,1440.42,1433.61
2019-11-13,1420.17,1407.29
2019-11-14,1400.88,1391.02
2019-11-15,1403.13,1392.59
2019-11-18,1396.92,1405.57
2019-11-19,1400.37,1421.51
2019-11-20,1428.2,1418.49
2019-11-21,1404.95,1396.18
2019-11-22,1398.2,1402.58
2019-11-25,1414.47,1414.39
2019-11-26,1428.7,1408.21
2019-11-27,1412.29,1399.51
2019-11-28,1382.4,1381.35
2019-11-29,1376.2,1354.67
2019-12-02,1364.03,1360.06
2019-12-03,1353.88,1363.56
2019-12-04,1344.67,1354.58
2019-12-05,1359.84,1358.79
2019-12-06,1366.67,1361.06
2019-12-09,1357.42,1369.43
2019-12-10,1359.27,1370.21
2019-12-11,1365.76,1371.62
2019-12-12,1377.18,1379.74
2019-12-13,1399.44,1403.89
2019-12-16,1404.16,1402.07
2019-12-17,1401.78,1413.71
2019-12-18,1415.37,1417.24
2019-12-19,1415.47,1418.3
2019-12-20,1417.73,1439.12
2019-12-23,1448.69,1434.25
2019-12-24,1443.69,1444.29
2019-12-25,1443.69,1444.29
2019-12-26,1443.69,1444.29
2019-12-27,1453.8,1465.7
2019-12-30,1465.97,1472.29
2019-12-31,1474.05,1467.13
2020-01-02,1469.92,1464.72
2020-01-03,1469.78,1449.09
2020-01-06,1452.51,1443.12
2020-01-07,1440.5,1438.34
2020-01-08,1423.29,1434.75
2020-01-09,1446.45,1455.11
2020-01-10,1455.76,1449.78
2020-01-13,1447.57,1470.46
2020-01-14,1473.36,1488.24
2020-01-15,1498.24,1479.8
2020-01-16,1473.42,1488.41
2020-01-17,1495.91,1491.05
2020-01-20,1548.81,1533.61
2020-01-21,1521.4,1494.27
2020-01-22,1509.79,1534.58
2020-01-23,1514.43,1503.24
2020-02-03,1418.96,1427.27
2020-02-04,1432.21,1436.31
2020-02-05,1444.12,1441.0
2020-02-06,1455.88,1499.64
2020-02-07,1491.81,1502.73
2020-02-10,1475.86,1492.81
2020-02-11,1500.74,1487.65
2020-02-12,1492.77,1494.61
2020-02-13,1507.47,1485.79
2020-02-14,1478.58,1470.79
2020-02-17,1476.92,1492.21
2020-02-18,1483.11,1483.21
2020-02-19,1486.52,1502.48
2020-02-20,1514.46,1501.04
2020-02-21,1493.04,1489.12
2020-02-24,1499.01,1489.4
2020-02-25,1485.91,1473.42
2020-02-26,1449.7,1447.54
2020-02-27,1446.74,1450.52
2020-02-28,1431.65,1408.29
2020-03-02,1403.85,1418.24
2020-03-03,1414.94,1406.48
2020-03-04,1414.16,1421.57
2020-03-05,1413.25,1440.98
2020-03-06,1429.25,1404.37
2020-03-09,1372.37,1366.31
2020-03-10,1369.72,1358.23
2020-03-11,1364.97,1347.0
2020-03-12,1319.19,1294.12
2020-03-13,1198.02,1245.04
2020-03-16,1211.88,1213.56
2020-03-17,1219.82,1201.53
2020-03-18,1182.38,1146.78
2020-03-19,1151.06,1100.93
2020-03-20,1146.34,1224.44
2020-03-23,1166.52,1176.88
2020-03-24,1236.67,1247.78
2020-03-25,1281.05,1249.48
2020-03-26,1246.43,1253.83
2020-03-27,1279.78,1259.69
2020-03-30,1241.34,1244.73
2020-03-31,1271.97,1282.63
2020-04-01,1271.64,1269.36
2020-04-02,1260.45,1310.69
2020-04-03,1326.99,1340.56
2020-04-07,1383.06,1403.07
2020-04-08,1400.3,1367.84
2020-04-09,1371.11,1371.44
2020-04-10,1371.11,1371.44
2020-04-13,1371.11,1371.44
2020-04-14,1373.95,1377.04
2020-04-15,1383.29,1355.97
2020-04-16,1346.86,1340.33
2020-04-17,1375.98,1351.84
2020-04-20,1345.87,1366.18
2020-04-21,1350.27,1338.53
2020-04-22,1331.63,1365.06
2020-04-23,1369.36,1370.44
2020-04-24,1368.87,1361.04
2020-04-27,1373.7,1390.25
2020-04-28,1399.35,1398.58
2020-04-29,1399.25,1391.17
2020-04-30,1399.25,1391.17
2020-05-06,1348.9,1349.13
2020-05-07,1350.6,1338.91
2020-05-08,1353.45,1340.35
2020-05-11,1353.49,1344.12
2020-05-12,1326.05,1311.26
2020-05-13,1307.18,1307.67
2020-05-14,1302.59,1285.69
2020-05-15,1283.44,1280.26
2020-05-18,1279.55,1292.5
2020-05-19,1314.78,1287.4
2020-05-20,1277.89,1270.81
2020-05-21,1282.29,1291.54
2020-05-22,1284.67,1246.23
2020-05-25,1226.12,1223.91
2020-05-26,1233.85,1238.8
2020-05-27,1248.42,1235.74
2020-05-28,1229.96,1226.87
2020-05-29,1212.83,1226.52
2020-06-01,1248.17,1248.35
2020-06-02,1247.75,1237.38
2020-06-03,1242.71,1244.93
2020-06-04,1251.6,1237.27
2020-06-05,1233.0,1242.02
2020-06-08,1249.32,1229.71
2020-06-09,1245.19,1259.54
2020-06-10,1267.16,1254.85
2020-06-11,1252.14,1230.54
2020-06-12,1216.03,1218.1
2020-06-15,1209.64,1195.36
2020-06-16,1217.09,1218.25
2020-06-17,1215.63,1218.23
2020-06-18,1214.91,1217.95
2020-06-19,1226.61,1220.1
2020-06-22,1222.75,1210.91
2020-06-23,1211.38,1225.06
2020-06-24,1227.49,1225.11
2020-06-29,1195.44,1166.68
2020-06-30,1177.11,1171.35
2020-07-01,1177.11,1171.35
2020-07-02,1169.49,1219.39
2020-07-03,1225.48,1231.93
2020-07-06,1240.6,1294.53
2020-07-07,1300.61,1262.79
2020-07-08,1258.63,1263.25
2020-07-09,1276.04,1268.05
2020-07-10,1252.42,1237.66
2020-07-13,1236.01,1237.7
2020-07-14,1236.7,1223.54
2020-07-15,1236.12,1215.09
