date,open,high,low,close,volume,source
2025-07-03,1857.33,1868.68,1854.64,1864.27002,220707799,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-04,1857.11,1865.35,1851.65,1857.69995,216877946,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-07,1854.14,1857.69,1831.36,1850.66003,207244905,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-08,1853.22,1859.21,1846.49,1854.98999,200632549,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-09,1852.55,1866.83,1851.25,1858.79004,263652870,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-10,1862.19,1881.25,1861.13,1876.97998,276353485,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-11,1876.48,1903.84,1876.08,1888.07996,450893871,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-14,1890.74,1922.1,1890.74,1916.08997,329936219,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-15,1915.98,1920.04,1897.24,1912.57996,283652371,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-16,1908.08,1921.67,1906.4,1910.66003,207428707,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-17,1907.85,1911.38,1890.0,1892.5,262644968,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-18,1902.48,1915.35,1899.56,1913.77002,230584596,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-21,1920.11,1982.5,1917.74,1976.65002,769560612,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-22,1973.08,1993.96,1959.45,1989.67004,535901024,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-23,1992.48,2010.27,1987.74,1993.41003,448326979,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-24,1991.68,2009.33,1989.48,2003.95996,372781064,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-25,1995.78,2025.35,1982.06,1988.81995,389591591,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-28,1984.97,1984.97,1952.66,1962.15002,412460643,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-29,1967.4,1994.29,1960.63,1991.62,401727881,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-30,1995.52,2048.95,1995.52,2036.53003,720216133,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-07-31,2031.31,2034.69,1987.54,1992.56995,356895635,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-01,1976.81,1976.81,1932.0,1935.56006,713905421,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-04,1921.34,1929.84,1896.33,1928.20996,397666620,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-05,1927.14,1934.32,1922.89,1930.22998,298849340,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-06,1925.54,1961.06,1925.54,1955.07996,260272390,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-07,1958.78,1979.7,1950.16,1971.57996,254746449,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-08,1963.18,1982.38,1959.4,1966.04004,178273036,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-11,1966.93,1970.74,1946.22,1959.76001,210560484,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-12,1954.51,1990.78,1954.51,1984.87,220361086,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-13,1989.14,1999.49,1983.27,1994.55005,269940394,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-14,1997.37,2013.54,1990.34,1995.70996,307006809,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-15,1993.19,2001.98,1977.85,1985.40002,255202843,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-18,1983.24,1994.74,1972.41,1972.41003,334764632,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-19,1975.71,1982.63,1963.76,1968.78003,252184834,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-20,1962.29,1983.03,1953.97,1979.65002,257953857,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-21,1985.52,2023.19,1983.83,2016.96997,394579119,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-22,2012.8,2015.44,1978.36,1996.78003,484087031,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-25,2009.3,2015.37,1989.95,1996.21997,398626321,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-26,1999.94,2016.85,1994.63,2004.10999,395277353,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-27,2000.02,2005.74,1960.51,1968.63001,355248130,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-28,1975.64,1996.21,1971.31,1985.93005,447383526,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-08-29,1993.26,2019.28,1989.21,1989.20996,420933409,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-01,1995.92,2017.31,1986.36,2012.12,373245433,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-02,2006.08,2031.82,1995.25,2010.15002,353865135,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-03,2011.99,2035.53,2006.33,2008.62,333703736,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-04,1995.92,2000.0,1960.61,1977.41003,414852047,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-05,1977.02,2000.37,1977.02,1990.90002,358175182,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-08,1993.4,2018.55,1978.04,2015.13001,380091110,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-09,2004.2,2014.21,1984.72,1996.18005,362009100,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-10,1999.18,2014.44,1991.52,2006.16003,286255491,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-11,1990.11,1998.9,1981.58,1990.04004,243381364,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-12,1996.81,2005.21,1965.41,1983.12,311585390,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-15,1980.46,1989.42,1963.25,1977.73999,220792760,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-16,1979.91,1990.92,1957.46,1967.38001,232871507,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-17,1973.64,1980.15,1957.94,1973.30005,243387040,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-18,1969.48,1972.23,1932.81,1944.04004,318220658,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-19,1938.45,1955.84,1936.49,1942.42004,289187427,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-22,1943.73,1945.05,1904.76,1910.73999,343378165,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-23,1916.34,1916.81,1893.33,1898.42004,217263251,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-24,1903.45,1928.76,1903.45,1907.18994,236847032,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-25,1915.39,1917.4,1889.82,1893.96997,249885922,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-26,1894.75,1908.87,1890.42,1901.31995,229896117,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-29,1907.5,1932.86,1906.01,1928.39002,316544978,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-09-30,1923.76,1925.14,1882.53,1897.62,471086138,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-02,1901.25,1923.58,1899.35,1908.19995,187236315,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-03,1902.86,1907.79,1883.76,1896.67004,133098877,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-06,1895.75,1901.32,1885.03,1892.94995,106132430,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-08,1894.67,1895.88,1872.92,1892.07996,179702255,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-09,1895.42,1924.65,1889.29,1919.23999,391506473,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-10,1914.68,1930.42,1903.18,1924.38001,296541557,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-13,1887.96,1925.69,1879.06,1923.58997,432328535,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-14,1921.24,1929.89,1895.14,1901.42004,385051188,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-15,1912.93,1916.75,1897.14,1914.80005,326373432,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-16,1911.13,1939.94,1909.46,1935.48999,416814206,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-17,1930.68,1936.98,1899.48,1907.31995,387128444,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-20,1924.53,1959.23,1916.91,1955.73999,490909283,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-21,1961.11,1991.01,1961.11,1978.97998,446687308,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-22,1977.61,2007.94,1965.41,2004.51001,390658630,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-23,2017.0,2050.23,2007.04,2033.13001,480757336,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-24,2039.33,2044.69,2026.99,2037.57996,303589475,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-27,2047.97,2057.07,2035.54,2047.14002,305067160,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-28,2054.37,2056.67,2033.1,2037.81006,218286174,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-30,2052.83,2065.59,2038.34,2049.28003,463256531,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-10-31,2046.72,2062.3,2040.76,2040.80005,337697741,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-03,2053.61,2099.15,2053.61,2094.8501,484163580,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-04,2095.0,2131.97,2094.37,2096.91992,836951896,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-05,2078.9,2104.09,2066.94,2099.62988,275099930,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-06,2103.77,2128.98,2102.09,2128.1499,258478149,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-07,2128.11,2152.69,2123.1,2147.54004,302303007,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-10,2153.97,2213.65,2153.49,2211.02002,551882893,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-11,2211.27,2223.73,2187.54,2219.55005,274998442,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-12,2228.46,2273.64,2222.18,2266.70996,535230232,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-13,2231.37,2241.56,2211.4,2235.68994,371148810,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-14,2224.31,2239.7,2208.7,2213.95996,290967009,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-17,2209.64,2241.62,2197.8,2230.32007,242312192,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-18,2225.6,2238.52,2186.17,2200.78003,409066017,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-19,2203.9,2261.38,2198.16,2235.45996,545731147,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-20,2229.34,2242.19,2217.86,2229.16992,257534053,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-21,2219.28,2219.28,2161.7,2169.80005,390798913,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-24,2173.46,2180.35,2123.98,2151.96997,874254191,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-25,2155.97,2171.23,2136.32,2154.09009,252128073,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-26,2168.02,2170.02,2140.12,2145.47998,200618394,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-27,2146.7,2175.42,2138.62,2160.72998,243846878,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-11-28,2169.82,2170.48,2132.06,2139.72998,174132168,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-01,2140.54,2170.54,2140.54,2167.54004,240106461,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-02,2167.48,2209.74,2163.44,2201.29004,359000305,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-03,2194.83,2204.66,2180.99,2184.82007,196795815,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-04,2188.63,2209.54,2175.48,2189.33008,183830128,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-05,2184.71,2202.04,2179.24,2202.04004,199926053,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-08,2213.29,2213.6,2159.69,2171.68994,257883823,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-09,2167.81,2167.81,2108.97,2117.20996,379286278,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-10,2113.47,2113.47,2084.7,2099.87988,337734660,akshare.stock_hk_index_daily_sina(HSMOGI)
