date,open,high,low,close,volume,source
2022-08-30,24.99,26.59,24.9,24.96,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-08-31,25.91,25.92,24.67,24.9,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-01,25.55,26.6,25.15,26.51,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-02,26.11,27.04,25.89,26.43,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-05,27.87,28.58,27.09,27.34,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-06,26.64,27.02,26.24,26.37,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-07,27.49,27.59,26.67,26.68,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-08,26.48,26.86,26.11,26.79,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-09,26.29,26.29,25.36,25.44,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-13,25.98,26.33,25.39,25.8,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-14,26.29,27.59,26.29,26.63,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-15,26.14,26.14,25.64,25.69,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-16,26.12,26.54,25.94,26.5,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-19,27.52,28.11,27.12,27.31,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-20,26.7,26.75,26.38,26.52,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-21,27.38,27.92,26.95,27.78,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-22,28.78,29.32,27.76,27.77,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-23,27.63,28.14,27.38,27.93,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-26,30.63,30.71,29.25,29.89,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-27,29.68,30.39,29.25,29.49,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-28,30.58,33.38,30.5,33.18,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-29,31.01,35.12,30.51,34.76,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-09-30,33.16,35.46,32.46,32.66,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-03,34.57,34.66,33.23,33.39,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-05,30.27,30.75,28.9,29.43,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-06,29.34,29.51,28.96,29.13,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-07,29.82,30.33,29.6,29.94,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-10,32.61,33.66,32.16,33.42,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-11,33.52,35.99,33.42,35.99,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-12,35.89,37.78,34.86,36.22,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-13,36.65,37.91,36.32,37.72,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-14,36.29,36.52,34.8,36.35,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-17,32.76,37.82,32.76,35.82,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-18,33.03,34.81,32.58,33.66,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-19,33.4,33.61,27.56,33.5,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-20,35.27,36.15,33.78,35.33,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-21,34.85,35.21,34.45,35.1,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-24,36.76,43.54,36.19,43.12,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-25,43.49,45.11,40.99,41.21,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-26,40.41,40.41,37.61,38.6,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-27,37.26,37.46,36.18,36.58,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-28,35.75,40.99,34.9,39.7,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-10-31,38.58,41.44,38.35,39.47,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-11-01,38.52,38.83,37.28,38.03,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-11-02,37.78,37.78,36.28,36.57,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-11-03,36.53,37.12,36.03,37.05,0,akshare.stock_hk_index_daily_sina(VHSI)
2022-11-04,35.97,39.28,35.91,37.74,0,akshare.stock_hk_index_daily_sina(VHSI)
