date,open,high,low,close,volume,source
2021-11-03,6309.58,6343.64,6189.94,6273.43994,577573007,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-04,6322.65,6383.19,6313.69,6375.31982,378521227,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-05,6295.68,6353.68,6244.66,6276.52002,389892370,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-08,6238.31,6239.69,6164.09,6193.97998,379975528,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-09,6240.55,6260.78,6151.64,6221.8501,328067952,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-10,6209.09,6355.5,6152.22,6349.93994,379656194,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-11,6281.34,6504.59,6272.93,6464.52979,477427281,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-12,6576.31,6604.1,6495.25,6565.52979,502356393,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-15,6603.57,6642.87,6564.11,6601.1499,331367345,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-16,6612.39,6724.95,6588.83,6712.31055,420182340,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-17,6672.32,6683.52,6601.91,6672.27979,288133439,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-18,6546.19,6546.75,6448.35,6474.54981,367642138,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-19,6371.12,6457.97,6341.95,6457.97022,426672831,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-22,6456.97,6460.13,6380.03,6410.89014,406914789,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-23,6315.78,6340.53,6281.36,6323.47998,398103773,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-24,6317.25,6369.53,6269.61,6292.16016,822727725,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-25,6302.97,6370.38,6267.05,6358.54004,384125981,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-26,6292.96,6292.96,6149.86,6151.99023,464852423,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-29,6098.72,6221.93,6071.83,6099.3501,474568969,akshare.stock_hk_index_daily_sina(HSTECH)
2021-11-30,6076.79,6127.12,5922.26,6028.62988,719061965,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-01,6036.58,6117.35,6011.06,6058.79981,490563920,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-02,5986.14,6044.63,5961.03,6017.56006,468562875,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-03,5948.62,5948.62,5855.73,5925.52002,667193734,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-06,5773.63,5835.55,5710.19,5727.49023,660982909,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-07,5846.18,5968.5,5796.26,5968.5,628576293,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-08,5999.53,6018.52,5950.8,5970.22998,388215615,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-09,6024.76,6118.93,6024.76,6103.16016,412020726,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-10,6058.03,6122.97,6004.99,6035.22998,356195165,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-13,6089.33,6160.95,6019.73,6022.22998,391175675,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-14,5938.33,5979.35,5863.06,5884.81982,478188530,akshare.stock_hk_index_daily_sina(HSTECH)
